Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,
1/5/2015,11:23,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,55,1,1,1,1.01,encode,57,SPACE,"press spacebar to start practice",21250,True,0,212,229,"press spacebar to start practice",21252,
1/5/2015,11:23,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,55,1,1,2,2.01,encode,57,SPACE,"YELLOW",2097,True,21481,65,82,"YELLOW",2117,"blacksquare.bmp",485,
1/5/2015,11:23,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,55,1,1,3,3.01,encode,57,SPACE,"BLUE",900,True,24165,32,48,"BLUE",916,"blacksquare.bmp",486,
1/5/2015,11:23,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,55,1,1,4,4.01,encode,57,SPACE,"RED",1461,True,25615,31,49,"RED",1482,"blacksquare.bmp",485,
1/5/2015,11:23,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,55,1,1,5,5.01,encode,57,SPACE,"GREEN",1418,True,27631,33,49,"GREEN",1449,"blacksquare.bmp",486,
1/5/2015,11:23,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,55,1,1,6,6.01,encode,57,SPACE,"RED",1367,True,29615,31,49,"RED",1382,"blacksquare.bmp",485,
1/5/2015,11:23,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,55,1,1,7,7.01,encode,57,SPACE,"BLUE",1639,True,31531,32,49,"BLUE",1667,"blacksquare.bmp",484,
1/5/2015,11:23,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,55,1,1,8,8.01,encode,57,SPACE,"GREEN",1828,True,33731,32,49,"GREEN",1849,"blacksquare.bmp",486,
1/5/2015,11:23,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,55,1,1,9,9.01,encode,57,SPACE,"BLUE",1232,True,36115,32,49,"BLUE",1250,"blacksquare.bmp",484,
1/5/2015,11:23,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,55,1,1,10,10.01,encode,57,SPACE,"GREEN",1190,True,37898,32,49,"GREEN",1217,"blacksquare.bmp",484,
1/5/2015,11:23,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,55,1,1,11,11.01,encode,57,SPACE,"YELLOW",1405,True,39648,32,49,"YELLOW",1433,"blacksquare.bmp",485,
