Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,
9/25/2015,10:10,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,98,1,1,1,1.01,encode,57,SPACE,"press spacebar to start practice",1717,True,0,250,266,"press spacebar to start practice",1751,
9/25/2015,10:10,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,98,1,1,2,2.01,encode,57,SPACE,"YELLOW",1672,True,2017,82,99,"YELLOW",1700,"blacksquare.bmp",501,
9/25/2015,10:10,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,98,1,1,3,3.01,encode,57,SPACE,"BLUE",1659,True,4317,32,49,"BLUE",1684,"blacksquare.bmp",501,
9/25/2015,10:10,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,98,1,1,4,4.01,encode,57,SPACE,"RED",1239,True,6551,32,48,"RED",1267,"blacksquare.bmp",501,
9/25/2015,10:10,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,98,1,1,5,5.01,encode,57,SPACE,"GREEN",1131,True,8367,32,49,"GREEN",1150,"blacksquare.bmp",501,
9/25/2015,10:10,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,98,1,1,6,6.01,encode,57,SPACE,"RED",1212,True,10067,32,49,"RED",1233,"blacksquare.bmp",501,
9/25/2015,10:10,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,98,1,1,7,7.01,encode,57,SPACE,"BLUE",1426,True,11850,33,49,"BLUE",1450,"blacksquare.bmp",502,
9/25/2015,10:10,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,98,1,1,8,8.01,encode,57,SPACE,"GREEN",1183,True,13851,32,48,"GREEN",1200,"blacksquare.bmp",502,
9/25/2015,10:10,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,98,1,1,9,9.01,encode,57,SPACE,"BLUE",1310,True,15601,32,48,"BLUE",1334,"blacksquare.bmp",501,
9/25/2015,10:10,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,98,1,1,10,10.01,encode,57,SPACE,"GREEN",1271,True,17484,32,49,"GREEN",1300,"blacksquare.bmp",502,
9/25/2015,10:10,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,98,1,1,11,11.01,encode,57,SPACE,"YELLOW",1234,True,19335,31,48,"YELLOW",1250,"blacksquare.bmp",501,
9/25/2015,10:10,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,98,1,1,12,12.01,encode,57,SPACE,"END",2662,True,21134,33,49,"END",2683,"blacksquare.bmp",502,
9/25/2015,10:10,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,98,1,1,13,13.01,encode,57,SPACE,"press spacebar to start task",5391,True,24368,32,49,"press spacebar to start task",5401,
9/25/2015,10:10,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,98,1,1,14,14.01,encode,57,SPACE,"YELLOW",1307,True,29818,32,49,"YELLOW",1333,"blacksquare.bmp",501,
9/25/2015,10:10,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,98,1,1,15,15.01,encode,57,SPACE,"RED",1381,True,31701,32,49,"RED",1400,"blacksquare.bmp",501,
9/25/2015,10:10,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,98,1,1,16,16.01,encode,57,SPACE,"GREEN",2019,True,33651,32,49,"GREEN",2050,"blacksquare.bmp",501,
9/25/2015,10:10,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,98,1,1,17,17.01,encode,57,SPACE,"RED",1264,True,36251,32,49,"RED",1284,"blacksquare.bmp",501,
9/25/2015,10:10,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,98,1,1,18,18.01,encode,57,SPACE,"YELLOW",1027,True,38085,32,49,"YELLOW",1049,"blacksquare.bmp",501,
9/25/2015,10:10,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,98,1,1,19,19.01,encode,57,SPACE,"BLUE",1241,True,39684,33,49,"BLUE",1267,"blacksquare.bmp",502,
9/25/2015,10:10,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,98,1,1,20,20.01,encode,57,SPACE,"YELLOW",1005,True,41502,31,48,"YELLOW",1034,"blacksquare.bmp",501,
