2,0,0,0,0.25,0,0,0.21,0.04,0,0.1,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.12,0,0.25,0,0,0,0.25,0,0,0,0.25,0,0,0,2
4,0,0,0.25,0,0.25,0,0,0.25,0.25,0,0,0.25,0,0.25,0,0,0,0.25,0,0.25,0,0.25,0,0,0,0,0,0.06,0.25,0,0,0,0.23,0,0,0,0.25,0,0.12,0.13,3
6,0.23,0.02,0,0.02,0,0.12,0.25,0,0,0,0,0,0,0,0,0,0.2,0,0,0.01,0,0,0,0.08,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,6
7,0.13,0,0.25,0,0,0.25,0,0.2,0,0,0.02,0,0,0,0.19,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
9,0,0,0.09,0.16,0.1,0,0.12,0,0.25,0,0,0,0,0,0.25,0,0,0.17,0,0.25,0.25,0,0,0.1,0.1,0.15,0.25,0,0,0.25,0,0,0,0.25,0.1,0,0.25,0,0.25,0,1
12,0,0.25,0,0,0.03,0.22,0.24,0,0.03,0,0.25,0,0,0.15,0,0.07,0,0.25,0.02,0,0.18,0,0,0.16,0,0.25,0,0.25,0,0,0,0,0.25,0,0.25,0,0.01,0,0.23,0,4
13,0,0.25,0.18,0,0.25,0,0.25,0,0,0.06,0,0.25,0,0.06,0,0,0,0,0,0.25,0,0.25,0.25,0,0.25,0,0.09,0,0,0.25,0,0.08,0,0.25,0.21,0,0,0.12,0,0.25,5
14,0.14,0.11,0.02,0.23,0,0.25,0.25,0,0.12,0.13,0,0.03,0.15,0.1,0,0,0.25,0,0,0.04,0.25,0,0.25,0,0.25,0,0.22,0.02,0.11,0.14,0.25,0,0,0.25,0.08,0,0.25,0,0.25,0,6
15,0.25,0,0,0.25,0,0,0,0,0,0.03,0.25,0,0,0,0.02,0.12,0.25,0,0,0.25,0,0,0.07,0,0,0.07,0,0,0.06,0,0,0.03,0.25,0,0,0,0,0,0,0,7
16,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,8
17,0.06,0.19,0,0,0.25,0,0,0.25,0.25,0,0,0,0,0.25,0,0,0,0.24,0,0.14,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0.06,0.25,0,0,0,1
18,0.25,0,0,0,0,0.03,0.1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20,0.25,0,0.25,0,0,0.11,0,0,0,0.17,0.24,0,0,0,0.25,0,0,0.25,0.14,0,0.25,0,0,0.25,0.25,0,0,0.25,0,0.18,0,0.25,0.25,0,0,0,0.25,0,0,0.1,4
23,0,0,0,0,0.19,0,0.05,0,0,0,0.22,0,0,0,0.05,0,0,0.13,0,0,0.11,0,0.25,0,0,0.25,0,0,0.19,0,0,0.2,0.17,0,0,0.25,0.09,0,0.25,0,7
23,0,0.25,0,0,0,0.17,0,0,0.2,0,0,0,0,0.25,0.19,0,0.25,0,0.25,0,0,0.25,0.25,0,0,0.2,0,0,0.25,0,0,0,0,0.25,0.05,0,0,0,0,0,7
24,0.25,0,0,0,0.1,0.15,0,0.25,0,0.1,0,0,0.1,0,0.08,0,0,0.25,0,0.25,0.25,0,0,0,0.15,0,0,0.25,0,0.25,0,0.25,0.17,0,0,0.25,0,0,0.25,0,8
27,0.25,0,0,0.25,0,0.2,0,0,0.25,0,0,0.25,0.07,0.18,0.1,0.15,0,0.15,0.22,0,0.25,0,0.13,0.12,0.25,0,0,0.25,0.24,0.01,0,0.25,0,0.15,0.25,0,0,0,0,0.25,3
28,0,0.25,0.04,0,0,0,0,0.21,0.25,0,0,0,0.06,0.19,0,0,0,0.25,0,0,0.25,0,0.07,0,0.13,0,0,0.11,0,0.25,0,0.25,0,0.25,0,0,0.25,0,0.25,0,4
30,0,0,0.25,0,0,0,0,0.25,0,0,0.23,0,0,0.25,0,0.24,0,0.25,0.25,0,0,0.12,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.01,0,6
31,0,0.25,0,0.25,0,0.25,0,0.1,0,0.25,0.25,0,0,0,0.25,0,0.25,0,0,0.25,0.25,0,0.25,0,0,0.25,0.04,0,0,0.25,0,0,0,0.25,0.25,0,0.25,0,0,0.14,7
32,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
33,0,0,0,0,0,0.25,0.12,0.13,0,0.25,0.25,0,0.25,0,0,0.25,0.25,0,0.25,0,0.17,0,0,0.25,0,0.25,0.25,0,0.25,0,0,0.25,0.2,0,0.25,0,0.07,0,0,0.25,1
34,0,0.25,0.25,0,0,0,0,0.13,0.1,0,0.25,0,0,0,0.22,0,0,0,0,0,0.25,0,0.25,0,0.24,0,0,0.02,0,0.25,0.25,0,0,0.25,0,0,0,0.24,0,0,2
35,0.2,0,0,0,0.25,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.01,0.05,0.25,0,0,0.14,0,0,0,0.16,0,0,0,0.25,0,0.25,0.25,0,0.05,0.2,0.25,0,0,0.17,3
36,0,0,0,0,0.25,0,0.25,0,0.25,0,0.11,0.14,0,0.08,0.25,0,0,0,0,0,0,0,0.25,0,0,0.25,0.08,0,0,0.25,0.25,0,0,0.25,0.25,0,0,0,0,0.25,4
37,0,0.02,0,0,0,0.07,0.23,0,0,0,0.23,0,0.04,0,0,0.25,0.1,0,0,0.25,0,0.07,0,0.02,0,0.02,0,0,0,0,0,0.19,0,0,0.15,0,0,0,0,0.02,5
38,0,0.25,0.25,0,0,0.25,0.24,0,0,0,0,0.25,0,0.07,0.25,0,0.25,0,0,0.25,0,0.25,0.25,0,0,0,0.25,0,0,0.25,0,0.25,0,0.23,0,0.2,0.25,0,0.21,0,6
39,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,7
