2,0,0,1.32,0.73,0,0,1.5,2.46,0.57,0.57,0.58,0,1.08,0.35,0.77,0.95,0.22,0,0,0,2.04,0.13,0,0,0,0,1.12,0,1.91,2.85,0,0,2.26,0.55,0,0,1.23,1.4,0,0,2
4,3.96,1.37,3.81,4.01,4.21,2.5,2.38,1.72,2.25,0,5.43,6.81,5.43,1.67,4.26,8.91,4.26,0.87,4.65,3.21,3.06,2.08,3.11,0.4,10.47,6.93,0.78,0.72,3.3,1.85,2.13,1.38,7.81,1.53,3.63,1.8,4.51,2.18,2.26,1.18,3
6,0.87,1.02,0.58,0.03,2.06,1.5,0.55,0.3,4.98,3.6,1.38,0.37,0.65,0.77,0,0.02,0.8,0.8,0.13,0.43,0.65,0,1.12,0.63,0.73,0.25,0,0.03,0,0.15,0.77,0,1.37,0.5,0.87,0.5,0.33,0,0.07,0,6
7,1.88,0,2.53,0.67,1.62,2.46,3,3.75,0,0,1.75,0,1.47,0.5,1.5,1.38,0,0,0,0,0.02,0.13,0,0,0,0.38,0,0,1.04,0.83,0,0.15,0,0,0,0.05,0.02,0,0.85,0.33,7
9,1.93,2.22,1.22,0.6,0.18,0.05,1.72,2.5,1.22,1.58,2.16,9.74,0.68,0,0.93,0.64,0.47,0.82,1.55,1.12,0.93,0,1.53,0.32,1.4,1.93,0.99,0,1.68,1.47,2.32,0,1.9,1.63,1.05,0.18,0.92,0,2.35,0.55,1
12,3.71,2.58,2.26,1.05,1.07,0.62,0.55,0.08,1.43,0,2.91,1.58,1.42,0.32,1.14,0.28,2.83,0.52,1.4,0.82,1.48,0.57,0,1.02,0.12,0.73,1.65,1.73,0,0,0,0.65,4.4,2.58,1.09,1,0.6,0,1.53,1.17,4
13,1.42,1.28,1.33,0,2.3,0,1.35,0.35,7.24,3.6,2.13,0.7,1.61,0.43,1.22,2.51,6.01,8.18,2.96,2.85,7.68,5.65,2.22,0.01,0.38,0.84,2.27,0.18,1.17,1.68,0,1.72,1.61,0.72,1.38,0,0,0.72,1.05,0.85,5
14,4.38,1.62,0.37,1.1,0.87,0.55,1.29,0.42,1.47,0.88,1.22,0.4,2.28,0.33,2.65,1.25,1.58,0.98,2.64,0.48,1.14,0.37,1,0.38,0.7,1.22,3.17,1.83,1.73,0.68,1.38,0.4,0.4,0.74,2,0.48,2.53,1.05,1.62,0.32,6
15,1.68,0,1.69,1.27,0,0,0,0.55,3.53,3.98,0.82,0,0.43,0,1.2,0.12,1.05,0,0,0.7,1.77,0.42,0.57,0,0.25,1.03,0.42,0.05,0.95,0,0,0.45,0.73,1.22,0.62,0,0.53,0,1.13,0.27,7
16,0.32,0,0,0,0,0,0,0,0,0,0.03,0.12,0,0.02,0,0,0,0,0,0,0,0,0,0,0.58,0.08,0,0,0.12,1.7,0,0.27,0,0,0,0,0,0,0,0,8
