Data properties:

Recording date: 11/30/2015
Recording time: 09:48:59:607 (corresponds to time 0)
Study: 5
Subject: 106
Recording: 106
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	165	129	59	
1	165	233	-16	290	
2	398	1199	74	63	
3	1597	1432	385	177	
4	3029	183	432	226	
5	3212	2365	432	276	
6	5577	233	724	451	
7	5811	200	332	352	
8	6010	366	243	353	
9	6377	416	733	375	
10	6793	283	268	342	
11	7076	416	693	362	
12	7493	300	247	323	
13	7793	466	723	352	
14	8259	300	249	307	
15	8559	466	713	356	
16	9025	366	782	334	
17	9391	350	248	302	
18	9741	783	226	349	
19	10524	699	672	252	
20	11223	2698	435	262	
21	13921	167	541	360	
22	14088	583	684	326	
23	14671	283	259	284	
24	14954	716	703	316	
25	15670	466	404	282	
26	16136	233	245	317	
27	16369	1199	710	316	
28	17569	400	306	287	
29	17968	283	266	337	
30	18252	333	691	312	
31	18585	433	398	475	
32	19018	399	770	473	
33	20200	200	440	237	
34	20833	933	435	273	
35	21765	1332	424	215	
36	23098	866	824	270	
37	23964	217	786	345	
38	24181	183	327	331	
39	24480	133	320	316	
40	24614	383	246	324	
41	32408	200	673	373	
42	32608	350	754	341	
43	32957	166	570	352	
44	33457	17	266	337	
45	33590	699	766	375	
46	34439	483	738	289	
47	34922	233	721	398	
48	44980	233	398	236	
49	45213	383	428	260	
50	45879	350	417	240	
51	46528	50	458	233	
52	46812	33	618	455	
53	47011	150	459	314	
54	47161	133	714	305	
55	47411	316	741	288	
56	47728	250	759	414	
57	47977	466	221	307	
58	54406	216	503	154	
59	54622	733	473	206	
60	55355	400	894	341	
61	55921	333	854	373	
62	56254	466	284	200	
63	56904	17	513	296	
64	57453	133	137	153	
65	57587	283	110	113	
66	58053	133	86	88	
67	58386	17	78	70	
68	58902	116	386	243	
69	59019	117	737	315	
70	59135	216	731	374	
71	59352	283	772	384	
72	59901	400	801	357	
73	60301	233	963	589	
74	60534	150	981	539	
75	60901	33	741	270	
76	61167	17	337	204	
77	72227	116	288	364	
78	72343	283	708	401	
79	72626	400	946	261	
80	73026	167	928	220	
81	73193	383	965	188	
82	73576	200	718	347	
83	73775	266	591	363	
84	74042	416	230	298	
85	84651	183	249	366	
86	85134	33	315	495	
87	87032	500	22	272	
88	87532	100	-56	411	
89	87748	83	-62	415	
90	88231	133	218	547	
91	88365	183	403	475	
92	88548	533	257	291	
93	89081	300	707	306	
94	89381	400	183	216	
95	89780	100	630	273	
96	92578	350	197	281	
97	93461	316	420	477	
98	94094	100	387	469	
99	94310	316	411	269	
100	94627	167	389	687	
101	94910	200	363	876	
102	95260	33	370	878	
103	96975	83	565	698	
104	97058	216	590	285	
105	97275	716	757	313	
106	97991	250	194	326	
107	98241	683	138	291	
108	131849	117	869	255	
109	131966	250	894	160	
110	132216	150	882	194	
111	132366	233	707	424	
112	132599	117	661	449	
113	132715	117	649	517	
114	163926	483	820	204	
115	164409	300	818	277	
116	164709	283	755	320	
