Data properties:

Recording date: 3/5/2016
Recording time: 09:17:25:027 (corresponds to time 0)
Study: 4
Subject: 117
Recording: 117
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	358	183	-243	205	
1	541	883	49	82	
2	1724	150	992	695	
3	1873	300	654	956	
4	2173	283	503	1086	
5	2456	466	263	432	
6	2923	2415	392	289	
7	5588	183	424	478	
8	5771	233	220	377	
9	6004	217	678	339	
10	6220	699	780	342	
11	6920	183	351	333	
12	7103	266	211	347	
13	7369	216	685	329	
14	7586	916	806	333	
15	8502	266	232	332	
16	8768	233	180	350	
17	10167	200	673	344	
18	10367	216	376	516	
19	10583	316	392	478	
20	10900	250	421	336	
21	11150	200	494	474	
22	11349	2815	390	290	
23	14164	216	255	342	
24	14381	250	704	385	
25	14630	333	660	430	
26	14963	533	209	325	
27	15496	1765	177	359	
28	17262	233	201	287	
29	17495	250	705	347	
30	17745	316	622	417	
31	18061	300	677	422	
32	18361	383	810	396	
33	18744	150	711	414	
34	19094	83	331	510	
35	19177	433	480	511	
36	19610	2648	390	294	
37	22258	316	258	371	
38	22575	166	201	339	
39	22741	1082	209	303	
40	23823	216	164	272	
41	24040	316	712	321	
42	24356	616	679	274	
43	24973	150	699	306	
44	25522	150	682	334	
45	27405	149	454	595	
46	27670	217	420	528	
47	27887	2398	407	291	
48	30285	333	399	432	
49	30618	200	258	305	
50	30818	467	714	350	
51	31285	383	839	355	
52	31668	933	733	356	
53	32600	500	860	333	
54	33100	216	760	390	
55	33316	183	367	303	
56	33500	216	230	269	
57	33716	683	198	231	
58	34399	216	232	339	
59	34616	150	200	292	
60	34765	200	198	240	
61	34965	166	246	236	
62	35132	533	712	302	
63	35665	416	351	233	
64	36081	1482	384	303	
65	37564	166	445	296	
66	37730	1116	392	290	
67	38846	266	718	378	
68	39113	533	792	351	
69	39645	250	90	289	
70	39895	650	190	277	
71	40545	100	347	508	
72	40645	599	186	285	
73	41244	100	126	265	
74	43126	83	153	345	
75	43209	283	178	301	
76	43492	383	844	505	
77	43876	483	486	280	
78	44359	200	385	251	
79	44558	2049	404	282	
80	46890	83	333	448	
81	46973	216	267	356	
82	47190	366	738	373	
83	47556	433	615	387	
84	48788	134	325	322	
85	48922	233	720	367	
86	49155	183	631	372	
87	49338	733	596	366	
88	50071	233	297	335	
89	51720	466	558	363	
90	52186	350	487	311	
91	52536	2765	387	294	
92	55301	233	299	325	
93	55534	250	705	317	
94	55783	283	644	308	
95	56067	216	271	300	
96	56283	1249	313	309	
97	57532	583	691	313	
98	58115	150	622	298	
99	58265	2065	326	317	
100	61596	183	352	237	
101	61779	1382	397	287	
102	63161	250	488	449	
103	63411	283	262	349	
104	63694	233	218	332	
105	63927	266	767	375	
106	64194	166	824	347	
107	64360	200	843	309	
108	64560	533	274	284	
109	65093	216	813	331	
110	65676	167	872	283	
111	67658	366	205	271	
112	68024	500	706	374	
113	68773	750	487	233	
114	69523	2248	394	294	
115	71955	583	421	367	
116	72537	216	229	354	
117	72754	250	126	355	
118	73004	183	84	327	
119	73187	899	175	370	
120	74086	316	111	298	
121	74402	367	667	325	
122	74769	566	724	357	
123	76751	83	352	414	
124	76834	750	644	389	
125	77584	633	385	336	
126	78217	2182	395	291	
127	80648	183	401	420	
128	80832	333	665	401	
129	81165	1049	773	378	
130	82214	183	653	385	
131	82397	633	206	354	
132	83030	233	156	327	
133	83263	566	200	364	
134	83829	100	80	327	
135	86111	233	346	692	
136	86344	250	355	353	
137	86594	2049	392	302	
138	88859	250	392	372	
139	89109	266	657	370	
140	89375	216	718	341	
141	89591	266	223	331	
142	89858	633	207	295	
143	90491	283	716	338	
144	90774	700	758	277	
145	91473	216	227	265	
146	91690	233	154	267	
147	91923	266	214	249	
148	92189	233	683	304	
149	92423	133	781	302	
150	93705	83	652	314	
151	93788	350	922	463	
152	94305	316	649	356	
153	94621	283	477	252	
154	94904	2148	390	290	
155	97302	300	396	421	
156	97602	283	245	390	
157	97885	166	208	350	
158	98052	816	737	354	
159	98868	250	721	406	
160	99118	550	838	344	
161	99667	183	802	297	
162	99850	233	293	325	
163	100084	316	154	347	
164	100400	233	200	373	
165	100633	416	801	354	
166	101316	17	372	252	
167	103048	83	491	388	
168	103131	2348	395	286	
169	105780	217	314	434	
170	105996	166	295	382	
171	106163	250	761	365	
172	106412	499	842	396	
173	106912	200	176	320	
174	107112	466	121	292	
175	107728	234	90	257	
176	108111	117	99	261	
177	108228	183	260	314	
178	108411	100	575	327	
179	109577	100	720	345	
180	109676	983	849	403	
181	110659	416	692	395	
182	111276	200	443	334	
183	111475	2198	394	297	
184	114074	83	387	393	
185	114290	450	213	368	
186	114740	383	784	387	
187	115122	1332	734	458	
188	116455	233	675	434	
189	116688	483	731	436	
190	117171	216	-418	212	
191	118786	400	59	367	
192	119186	300	189	711	
193	119486	166	265	818	
194	119652	283	369	248	
195	119935	1932	386	294	
196	122101	100	503	403	
197	122200	233	283	379	
198	122434	167	153	289	
199	122600	233	114	284	
200	122833	233	748	343	
201	123067	982	850	293	
202	124049	200	208	333	
203	124249	183	141	272	
204	124432	216	907	286	
205	124649	733	847	271	
206	125381	599	668	252	
207	125981	316	246	293	
208	126297	983	125	279	
209	127480	416	733	326	
210	127896	2498	394	290	
211	130395	100	446	370	
212	132227	34	617	479	
213	135141	83	321	333	
214	135224	483	236	316	
215	135991	283	184	321	
216	136274	1266	385	280	
217	137539	100	168	225	
218	138871	218	459	431	
219	139205	250	246	387	
220	139455	616	773	373	
221	140071	350	252	353	
222	140420	266	105	400	
223	140687	650	63	418	
224	141336	250	489	358	
225	141586	316	713	351	
226	141903	183	777	375	
227	142086	350	143	355	
228	142436	349	100	396	
229	143352	100	873	211	
230	144218	33	-454	676	
231	144684	17	62	309	
232	144850	550	405	296	
233	145517	699	378	295	
234	146216	633	416	282	
235	146849	916	473	460	
236	147765	233	268	357	
237	147998	283	713	358	
238	148281	849	792	353	
239	149130	1066	248	351	
240	150196	300	747	381	
241	150496	200	811	341	
242	150696	233	163	336	
243	150929	116	146	376	
244	153544	17	385	315	
245	153960	1232	397	284	
246	155192	533	405	235	
247	155725	483	395	419	
248	156208	233	219	377	
249	156441	200	185	400	
250	156641	200	633	368	
251	156841	350	711	357	
252	157191	833	727	289	
253	158024	233	215	333	
254	158257	216	209	370	
255	158473	133	391	376	
256	158607	150	714	296	
257	158756	200	376	335	
258	158956	666	208	393	
259	159622	100	152	391	
260	165268	83	361	316	
261	165352	333	726	340	
262	165684	200	688	333	
263	165884	266	289	291	
264	166151	1016	738	328	
265	170631	83	344	325	
266	170831	383	396	282	
267	171214	866	362	337	
