Data properties:

Recording date: 2/16/2016
Recording time: 11:14:18:158 (corresponds to time 0)
Study: colors
Subject: 111
Recording: 111
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	92	664	433	
1	92	316	-108	-263	
2	408	200	-262	147	
3	608	550	105	-17	
4	1158	316	25	17	
5	1474	167	40	66	
6	1641	500	67	16	
7	2140	250	-859	274	
8	2390	266	-833	903	
9	2657	283	445	351	
10	2940	600	261	308	
11	3540	649	768	290	
12	4189	333	737	261	
13	4522	417	752	313	
14	4939	516	259	296	
15	5455	233	247	331	
16	5688	416	246	291	
17	6105	450	754	324	
18	6554	566	771	287	
19	7120	250	785	330	
20	7370	283	381	-10	
21	7653	267	55	43	
22	7920	583	75	14	
23	8719	233	454	301	
24	8952	749	228	332	
25	9702	966	767	314	
26	10668	266	763	365	
27	10934	599	773	304	
28	11534	433	301	285	
29	11966	117	-4	340	
30	12083	216	-15	282	
31	12300	633	208	304	
32	12933	383	237	330	
33	13316	333	723	318	
34	13649	300	53	24	
35	14098	100	-44	-12	
36	14198	233	15	-1	
37	14432	350	508	339	
38	14782	1199	242	296	
39	15981	700	737	287	
40	16680	716	249	303	
41	17397	450	711	309	
42	17846	699	204	310	
43	18546	317	707	301	
44	18862	433	758	297	
45	19295	466	235	295	
46	19762	1083	72	24	
47	20844	766	743	303	
48	21610	533	198	304	
49	22143	350	235	289	
50	22493	450	253	335	
51	22943	1632	252	290	
52	24575	300	364	590	
53	24875	367	579	779	
54	25241	516	400	846	
55	25757	217	-46	31	
56	25974	300	81	43	
57	26274	483	79	7	
58	26757	1166	251	313	
59	27922	499	774	317	
60	28422	100	811	305	
61	28672	1066	237	326	
62	29738	300	-56	853	
63	30038	366	-277	942	
64	30404	216	-581	948	
65	31003	34	10	903	
66	33567	16	331	335	
67	33767	299	193	295	
68	34067	649	229	335	
69	34716	850	234	292	
70	35699	750	242	284	
71	36449	233	244	339	
72	36682	250	248	271	
73	36932	783	769	281	
74	37715	150	52	58	
75	37865	100	88	56	
76	38148	367	-444	662	
77	38515	316	-513	930	
78	38831	216	415	319	
79	39047	400	233	307	
80	39447	200	827	319	
81	39647	250	772	321	
82	39897	333	775	276	
83	40230	899	256	292	
84	41129	117	709	298	
85	41513	83	712	296	
86	41596	200	762	332	
87	42129	67	720	338	
88	42495	17	556	522	
89	43844	83	19	557	
90	43927	866	75	13	
91	44793	716	247	320	
92	45509	483	767	306	
93	46192	433	765	310	
94	46625	1699	254	314	
95	48324	483	308	234	
96	48807	749	771	302	
97	49739	167	355	19	
98	49906	350	83	9	
99	50256	100	102	316	
100	51121	300	251	292	
101	51421	216	824	314	
102	51638	300	757	302	
103	51938	450	241	301	
104	52387	383	305	259	
105	52770	166	354	261	
106	52937	699	769	292	
107	53636	849	682	311	
108	54486	466	700	240	
109	54952	433	202	285	
110	55385	100	288	512	
111	56018	516	304	257	
112	56534	416	427	187	
113	56950	683	358	142	
114	57634	133	-288	404	
115	57767	183	139	706	
116	58100	50	216	690	
