Data properties:

Recording date: 2/29/2016
Recording time: 14:12:23:978 (corresponds to time 0)
Study: colors
Subject: 113
Recording: 113
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	384	653	520	
1	384	333	50	182	
2	718	1865	88	92	
3	2716	117	479	394	
4	2999	199	765	391	
5	3198	383	808	374	
6	3582	933	160	356	
7	4515	233	735	343	
8	4748	1282	795	376	
9	6030	1416	790	416	
10	7446	516	785	377	
11	7962	1033	48	114	
12	8995	1183	784	411	
13	10177	3764	161	398	
14	13941	333	41	110	
15	15907	1182	166	360	
16	17089	866	806	368	
17	17955	483	163	374	
18	18438	550	793	378	
19	19271	150	780	402	
20	19421	150	777	305	
21	22435	82	711	342	
22	22518	167	361	326	
23	22685	2281	176	364	
24	24966	233	224	289	
25	25199	799	805	391	
26	25999	1083	53	114	
27	27081	866	789	398	
28	27947	283	837	329	
29	28231	466	783	413	
30	28697	200	836	316	
31	28897	649	787	404	
32	29546	450	156	380	
33	32127	17	-199	14	
34	33327	383	782	359	
35	33710	2848	168	349	
36	36558	233	158	407	
37	36791	1266	168	347	
38	38057	433	35	120	
39	38823	33	684	169	
40	41254	716	793	364	
41	41971	183	200	378	
42	42154	450	158	362	
43	42603	250	208	342	
44	42853	266	744	369	
45	43120	433	805	359	
46	43553	266	842	326	
47	43819	283	428	84	
48	44102	216	72	131	
49	44319	516	43	111	
50	45151	83	835	358	
51	45234	384	800	391	
52	45618	200	123	356	
53	45818	349	161	379	
54	46167	400	163	329	
55	46567	2748	802	411	
56	49316	783	156	378	
57	50098	216	17	99	
58	50315	267	54	112	
59	50581	283	32	761	
60	50864	283	427	1124	
61	51148	266	500	480	
62	51414	1016	808	364	
63	52430	233	233	375	
64	52663	833	172	355	
65	53496	766	800	350	
66	54262	383	806	413	
67	54645	1515	810	352	
68	56160	117	842	596	
69	56277	233	576	429	
70	56510	267	525	867	
71	56777	250	436	241	
72	57027	750	405	291	
73	57776	649	444	375	
74	58425	283	404	398	
