Data properties:

Recording date: 2/23/2016
Recording time: 09:40:47:255 (corresponds to time 0)
Study: colors
Subject: 114
Recording: 114
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	44	566	402	
1	44	366	35	44	
2	410	100	-417	279	
3	2642	166	465	362	
4	2941	466	177	350	
5	3407	316	876	351	
6	3723	566	851	386	
7	4290	1316	868	324	
8	5606	483	147	359	
9	6089	316	161	401	
10	6405	1066	174	336	
11	7471	117	243	335	
12	7754	383	500	59	
13	9119	100	819	339	
14	9519	17	68	393	
15	9769	150	147	358	
16	9919	333	170	329	
17	10435	733	804	367	
18	11334	17	762	390	
19	11635	17	735	405	
20	11851	18	758	430	
21	12019	167	163	364	
22	12185	1466	127	383	
23	13651	300	293	102	
24	13951	1066	60	78	
25	15017	650	800	362	
26	15666	1199	136	363	
27	16866	300	126	414	
28	17165	433	784	376	
29	17598	1266	831	357	
30	18864	683	786	339	
31	19547	382	-245	46	
32	19929	582	30	40	
33	20794	117	469	293	
34	21027	416	126	322	
35	21444	633	105	380	
36	22077	433	785	337	
37	22509	816	832	322	
38	23492	350	838	335	
39	24125	83	227	366	
40	24208	183	158	364	
41	24391	1433	117	368	
42	25824	100	-82	57	
43	26040	117	34	58	
44	26290	216	40	57	
45	26756	17	459	346	
46	26956	17	163	345	
47	27123	566	133	351	
48	27689	300	754	372	
49	27989	433	787	353	
50	28538	566	808	402	
51	29354	233	811	382	
52	29771	83	823	331	
53	30037	17	816	338	
54	30304	150	852	339	
55	30454	216	153	365	
56	30670	184	115	347	
57	30970	899	122	343	
58	32153	17	51	63	
59	32619	50	469	364	
60	32802	133	464	355	
61	32935	749	132	341	
62	33685	466	792	343	
63	34151	799	820	310	
64	35233	266	132	286	
65	35633	217	123	298	
66	36016	150	132	302	
67	36449	500	821	335	
68	36949	250	206	305	
69	37199	433	124	317	
70	37632	683	332	37	
71	38614	17	28	41	
72	39031	33	808	336	
73	39230	150	784	354	
74	39380	516	124	323	
75	39897	367	782	352	
76	40263	366	817	331	
77	40830	299	808	322	
78	41129	517	788	370	
79	41646	833	808	330	
80	42479	332	106	313	
81	42811	216	62	316	
82	45243	216	-247	266	
83	45459	283	358	304	
84	45742	333	815	359	
85	46226	183	813	381	
86	46626	117	766	376	
87	46742	317	85	418	
88	47059	133	102	359	
89	47326	1798	114	352	
90	49224	100	645	373	
91	49490	333	793	360	
92	49823	250	347	46	
93	50073	666	46	49	
94	50956	650	130	350	
95	51605	1349	778	337	
96	52954	949	799	386	
97	53904	450	799	326	
98	54353	333	156	312	
99	54686	533	125	339	
100	55219	1033	108	388	
101	56252	466	561	218	
102	56718	483	391	257	
103	58816	17	146	487	
104	59182	833	406	244	
