System Properties:
Operating System:	 Microsoft Windows NT 6.1.7601 Service Pack 1
System User Name:	 ehembach
Machine Name:	 DSS03691-CMB-D

Data properties:

Recording name:	 075
Recording date:	 5/18/2015
Recording time:	 11:20:26 AM
Recording resolution:	 1280 x 1024

Export date:	 8/4/2015
Export time:	 9:40:09 AM

Participant:	 075
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
10	11:20:26.568	00:00:00.010	0	1001.134	550.066	0.55547	0.7663625	544.7001	4.170107	0	959.2368	539.5544	0.4107702	0.7730715	530.3585	4.266209	0	4	980	545						No media	0	1280	1024	0	0	981	545	127	0	Content		980	545	10429	3297833397	
27	11:20:26.585	00:00:00.027	1	1003.334	556.7202	0.5550662	0.7661067	544.61	4.190838	0	963.037	537.5444	0.4102012	0.7728484	530.5566	4.274473	0	4	983	547						No media	0	1280	1024	0	0	981	545	127	0	Content		983	547	27041	3297850009	
44	11:20:26.602	00:00:00.043	2	1000.756	550.6646	0.5546246	0.7657814	544.5707	4.180514	0	961.869	539.7908	0.4096566	0.7725661	530.5452	4.249688	0	4	981	545						No media	0	1280	1024	0	0	981	545	127	0	Content		981	545	43636	3297866604	
60	11:20:26.618	00:00:00.060	3	1004.319	552.0955	0.5541816	0.7654847	544.4771	4.167851	0	961.6089	540.7232	0.4091062	0.7722944	530.457	4.256286	0	4	983	546						No media	0	1280	1024	0	0	981	545	127	0	Content		983	546	60261	3297883229	
77	11:20:26.635	00:00:00.076	4	1005.063	553.5517	0.5537069	0.7653615	544.3875	4.174075	0	963.7827	541.8486	0.4085432	0.7722494	530.2947	4.243382	0	4	984	548						No media	0	1280	1024	0	0	981	545	127	0	Content		984	548	76885	3297899853	
94	11:20:26.652	00:00:00.093	5	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	4	0	0						No media	0	1280	1024	0	0	981	545	127	0	Content		0	0	93648	3297916616	
110	11:20:26.668	00:00:00.110	6	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	4	0	0						No media	0	1280	1024	0	0	981	545	127	0	Content		0	0	110273	3297933241	
115	11:20:26.673																				ImageStart	8	0	0	fixation.png																	
127	11:20:26.685	00:00:00.126	7	1077.398	535.6917	0.5514461	0.7661781	544.3399	4.139858	0	1059.227	520.8995	0.4062847	0.7734182	530.8119	4.23356	0	5	1068	528						fixation.png	0	131	134	575	445	495	83	233	0	Content		493	83	126896	3297949864	
144	11:20:26.702	00:00:00.143	8	1081.981	541.2459	0.550898	0.766524	544.3964	4.122902	0	1053.848	522.4911	0.4055541	0.7739254	530.9336	4.244229	0	5	1068	532						fixation.png	0	131	134	575	445	495	83	233	0	Content		493	87	143644	3297966612	
160	11:20:26.718	00:00:00.160	9	1085.871	536.3666	0.5502894	0.7668624	544.2365	4.103009	0	1057.838	516.2523	0.4048707	0.7745571	530.9103	4.200205	0	5	1072	526						fixation.png	0	131	134	575	445	495	83	233	0	Content		497	81	160257	3297983225	
177	11:20:26.735	00:00:00.176	10	1083.936	534.8539	0.549601	0.7672255	544.2114	4.078646	0	1055.762	516.2149	0.4040629	0.775099	531.0383	4.204172	0	5	1070	526						fixation.png	0	131	134	575	445	495	83	233	0	Content		495	81	176879	3297999847	
194	11:20:26.752	00:00:00.193	11	1085.026	538.8977	0.5489839	0.7674652	544.3341	4.065622	0	1055.253	519.8357	0.4033291	0.7755824	531.1796	4.180635	0	5	1070	529						fixation.png	0	131	134	575	445	495	83	233	0	Content		495	84	193625	3298016593	
210	11:20:26.768	00:00:00.210	12	1082.556	541.6571	0.5483403	0.7676587	543.9855	4.049034	0	1059.552	516.1516	0.4026103	0.7760267	531.0839	4.156261	0	5	1071	529						fixation.png	0	131	134	575	445	495	83	233	0	Content		496	84	210248	3298033216	
227	11:20:26.785	00:00:00.226	13	1081.442	542.6074	0.5477786	0.7676215	543.9133	4.032565	0	1058.116	515.0805	0.4019494	0.7761868	530.9916	4.152516	0	5	1070	529						fixation.png	0	131	134	575	445	495	83	233	0	Content		495	84	226872	3298049840	
244	11:20:26.802	00:00:00.243	14	1086.229	536.9322	0.5472869	0.7672966	543.8793	4.020472	0	1053.55	517.691	0.401315	0.7760143	531.1444	4.112418	0	5	1070	527						fixation.png	0	131	134	575	445	495	83	233	0	Content		495	82	243622	3298066590	
260	11:20:26.818	00:00:00.260	15	1081.988	534.6915	0.5467726	0.7667758	544.0229	3.999415	0	1057.66	521.5605	0.4007786	0.7756412	531.1136	4.113839	0	5	1070	528						fixation.png	0	131	134	575	445	495	83	233	0	Content		495	83	260120	3298083088	
277	11:20:26.835	00:00:00.276	16	1084.727	532.8331	0.5463692	0.7662941	543.8311	4.003623	0	1054.089	514.9771	0.4003147	0.7753471	531.1653	4.108012	0	5	1069	524						fixation.png	0	131	134	575	445	495	83	233	0	Content		494	79	276745	3298099713	
293	11:20:26.851	00:00:00.293	17	1083.639	530.909	0.5461577	0.7656325	544.1121	3.975785	0	1055.839	515.9177	0.400091	0.7748678	531.2662	4.117035	0	5	1070	523						fixation.png	0	131	134	575	445	495	83	233	0	Content		495	78	293496	3298116464	
310	11:20:26.868	00:00:00.310	18	1083.252	536.9443	0.545915	0.7649151	543.764	3.989918	0	1051.749	516.2794	0.3998543	0.7741976	531.0911	4.090486	0	5	1068	527						fixation.png	0	131	134	575	445	495	83	233	0	Content		493	82	310119	3298133087	
327	11:20:26.885	00:00:00.326	19	1084.437	531.5971	0.5456935	0.7641767	544.0446	3.98015	0	1052.214	517.7903	0.399643	0.7733647	531.1473	4.101102	0	5	1068	525						fixation.png	0	131	134	575	445	495	83	233	0	Content		493	80	326743	3298149711	
343	11:20:26.901	00:00:00.343	20	906.8004	556.556	0.5467378	0.763653	544.1247	4.01475	0	868.2649	553.4361	0.4004976	0.7726501	530.9503	4.123712	0	5	888	555						fixation.png	0	131	134	575	445	495	83	233	0	Content		313	110	343492	3298166460	
360	11:20:26.918	00:00:00.360	21	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	6	0	0						fixation.png	0	131	134	575	445	-35	122	183	0	Content		-575	-445	360114	3298183082	
377	11:20:26.935	00:00:00.376	22	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	6	0	0						fixation.png	0	131	134	575	445	-35	122	183	0	Content		-575	-445	376743	3298199711	
393	11:20:26.951	00:00:00.393	23	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	6	0	0						fixation.png	0	131	134	575	445	-35	122	183	0	Content		-575	-445	393410	3298216378	
410	11:20:26.968	00:00:00.410	24	567.9965	566.7277	0.549653	0.7620876	543.8132	3.964214	0	503.5745	561.2462	0.4035567	0.7708216	529.9601	4.170511	0	6	536	564						fixation.png	0	131	134	575	445	-35	122	183	0	Content		-39	119	410109	3298233077	
427	11:20:26.985	00:00:00.426	25	572.9862	566.7945	0.5495472	0.7613832	543.9941	3.975598	0	505.8609	566.6629	0.403439	0.7696822	529.8159	4.16087	0	6	539	567						fixation.png	0	131	134	575	445	-35	122	183	0	Content		-36	122	426733	3298249701	
443	11:20:27.001	00:00:00.443	26	571.8422	564.4448	0.5493572	0.7604391	543.6928	3.981425	0	508.5176	572.1701	0.4032828	0.7684819	529.7073	4.15018	0	6	540	568						fixation.png	0	131	134	575	445	-35	122	183	0	Content		-35	123	443368	3298266336	
460	11:20:27.018	00:00:00.459	27	574.8679	566.5505	0.549213	0.759343	543.5538	3.995791	0	507.4819	568.5552	0.4030132	0.7670225	529.6783	4.169305	0	6	541	568						fixation.png	0	131	134	575	445	-35	122	183	0	Content		-34	123	459982	3298282950	
465	11:20:27.023																				KeyPress	4	32	0	Space																	
465	11:20:27.023																				ImageEnd	16	0	0	fixation.png																	
477	11:20:27.035	00:00:00.476	28	577.3196	570.3669	0.5490457	0.7581483	543.8256	4.020592	0	510.4968	566.0748	0.4028563	0.7657301	529.6083	4.190104	0	6	544	568						No media	0	1280	1024	0	0	540	567	183	0	Content		544	568	476607	3298299575	
493	11:20:27.051	00:00:00.493	29	571.1772	563.9025	0.5488439	0.75726	543.4476	4.020936	0	506.7718	568.227	0.4025732	0.7646392	529.6432	4.190023	0	6	539	566						No media	0	1280	1024	0	0	540	567	183	0	Content		539	566	493361	3298316329	
510	11:20:27.068	00:00:00.509	30	581.7656	568.3812	0.548739	0.7566375	543.423	4.050752	0	509.6895	564.3868	0.4023778	0.7639667	529.603	4.200665	0	6	546	566						No media	0	1280	1024	0	0	540	567	183	0	Content		546	566	509976	3298332944	
527	11:20:27.085	00:00:00.526	31	571.3055	568.9145	0.5484668	0.7563111	543.4543	4.061467	0	503.8969	565.1637	0.4020326	0.7635971	529.6062	4.215053	0	6	538	567						No media	0	1280	1024	0	0	540	567	183	0	Content		538	567	526600	3298349568	
543	11:20:27.101	00:00:00.543	32	651.0349	581.272	0.5477203	0.7563407	543.1213	4.105763	0	581.4861	579.5938	0.4011982	0.7634104	529.4902	4.252672	0	7	616	580						No media	0	1280	1024	0	0	647	587	300	0	Content		616	580	543223	3298366191	
560	11:20:27.118	00:00:00.559	33	648.8931	589.9483	0.5469716	0.7581539	543.1213	4.096079	0	614.4757	590.3622	0.4004417	0.7634003	529.735	4.253864	0	7	632	590						No media	0	1280	1024	0	0	647	587	300	0	Content		632	590	559972	3298382940	
577	11:20:27.135	00:00:00.576	34	680.1226	584.3108	0.5468637	0.7565833	543.219	4.130661	0	614.9291	586.9762	0.4001002	0.7635373	529.7326	4.25155	0	7	648	586						No media	0	1280	1024	0	0	647	587	300	0	Content		648	586	576596	3298399564	
593	11:20:27.151	00:00:00.593	35	679.6945	582.4153	0.5466517	0.7568352	542.9239	4.149982	0	614.7018	586.6169	0.3997597	0.7636427	529.9111	4.278327	0	7	647	585						No media	0	1280	1024	0	0	647	587	300	0	Content		647	585	593220	3298416188	
610	11:20:27.168	00:00:00.609	36	677.0076	588.7778	0.5465037	0.7569715	543.0829	4.167417	0	616.2867	590.8546	0.3995411	0.7637362	529.8568	4.298631	0	7	647	590						No media	0	1280	1024	0	0	647	587	300	0	Content		647	590	609844	3298432812	
627	11:20:27.185	00:00:00.626	37	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	7	0	0						No media	0	1280	1024	0	0	647	587	300	0	Content		0	0	626594	3298449562	
643	11:20:27.201	00:00:00.643	38	679.4949	587.1583	0.5464426	0.7568995	543.1378	4.215033	0	618.234	584.7674	0.3992489	0.7635174	530.0474	4.323045	0	7	649	586						No media	0	1280	1024	0	0	647	587	300	0	Content		649	586	643225	3298466193	
660	11:20:27.218	00:00:00.659	39	674.6821	587.6822	0.5464796	0.7566988	543.1053	4.219247	0	614.5891	595.7155	0.3992336	0.7631131	530.0988	4.335133	0	7	645	592						No media	0	1280	1024	0	0	647	587	300	0	Content		645	592	659843	3298482811	
676	11:20:27.234	00:00:00.676	40	675.2936	587.3411	0.5465552	0.7565017	543.0182	4.202447	0	615.1604	590.4505	0.3992545	0.7628414	530.1813	4.358929	0	7	645	589						No media	0	1280	1024	0	0	647	587	300	0	Content		645	589	676466	3298499434	
693	11:20:27.251	00:00:00.693	41	679.7582	583.5557	0.5467718	0.7564018	543.1245	4.244914	0	615.6887	590.4099	0.3993651	0.7625675	530.4366	4.375757	0	7	648	587						No media	0	1280	1024	0	0	647	587	300	0	Content		648	587	693091	3298516059	
710	11:20:27.268	00:00:00.709	42	679.944	587.8033	0.5468984	0.7564502	543.1435	4.271529	0	610.934	592.6112	0.3994657	0.7623745	530.4374	4.365877	0	7	645	590						No media	0	1280	1024	0	0	647	587	300	0	Content		645	590	709840	3298532808	
726	11:20:27.284	00:00:00.726	43	676.1972	583.6777	0.5469866	0.7567026	543.1614	4.277514	0	616.1576	592.2839	0.399595	0.7624095	530.3281	4.379975	0	7	646	588						No media	0	1280	1024	0	0	647	587	300	0	Content		646	588	726464	3298549432	
743	11:20:27.301	00:00:00.743	44	686.2932	586.0179	0.5472364	0.7570079	543.1666	4.301601	0	616.307	590.9568	0.3997616	0.762583	530.5583	4.407394	0	7	651	588						No media	0	1280	1024	0	0	647	587	300	0	Content		651	588	743088	3298566056	
760	11:20:27.318	00:00:00.759	45	676.8641	584.0251	0.5474367	0.7572494	543.2722	4.312233	0	613.4222	588.4344	0.3999721	0.7626791	530.7469	4.413047	0	7	645	586						No media	0	1280	1024	0	0	647	587	300	0	Content		645	586	759710	3298582678	
776	11:20:27.334	00:00:00.776	46	683.7439	581.6358	0.5477809	0.7575712	543.3417	4.319784	0	615.133	587.9774	0.4003277	0.7628332	530.6844	4.424702	0	7	649	585						No media	0	1280	1024	0	0	647	587	300	0	Content		649	585	776339	3298599307	
793	11:20:27.351	00:00:00.793	47	680.4114	583.0507	0.548126	0.7578968	543.5868	4.328953	0	617.9801	592.5308	0.4007428	0.7630427	530.703	4.431788	0	7	649	588						No media	0	1280	1024	0	0	647	587	300	0	Content		649	588	793085	3298616053	
810	11:20:27.368	00:00:00.809	48	674.4438	582.3461	0.5483947	0.7582123	543.4135	4.343574	0	622.0359	588.4955	0.4011236	0.7631917	530.7693	4.445275	0	7	648	585						No media	0	1280	1024	0	0	647	587	300	0	Content		648	585	809710	3298632678	
826	11:20:27.384	00:00:00.826	49	680.7653	581.9232	0.5487301	0.7582369	543.4911	4.336399	0	614.2982	587.8532	0.4014105	0.7629967	530.926	4.44038	0	7	648	585						No media	0	1280	1024	0	0	647	587	300	0	Content		648	585	826336	3298649304	
843	11:20:27.401	00:00:00.843	50	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	843101	3298666069	
860	11:20:27.418	00:00:00.859	51	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	859771	3298682739	
876	11:20:27.434	00:00:00.876	52	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	876363	3298699331	
893	11:20:27.451	00:00:00.893	53	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	893030	3298715998	
910	11:20:27.468	00:00:00.909	54	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	909678	3298732646	
926	11:20:27.484	00:00:00.926	55	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	926345	3298749313	
943	11:20:27.501	00:00:00.942	56	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	942952	3298765920	
960	11:20:27.518	00:00:00.959	57	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	959572	3298782540	
976	11:20:27.534	00:00:00.976	58	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	976239	3298799207	
993	11:20:27.551	00:00:00.992	59	676.4716	582.9071	0.5510907	0.7602283	543.5975	4.459504	0	619.1985	578.3955	0.4041063	0.7635299	530.6535	4.539116	0	8	648	581						No media	0	1280	1024	0	0	648	581	50	0	Content		648	581	992955	3298815923	
1010	11:20:27.568	00:00:01.009	60	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	8	0	0						No media	0	1280	1024	0	0	648	581	50	0	Content		0	0	1009568	3298832536	
1026	11:20:27.584	00:00:01.026	61	683.3304	579.5945	0.5513918	0.7600193	543.889	4.511728	0	618.311	582.028	0.4044946	0.7629371	530.605	4.549295	0	8	651	581						No media	0	1280	1024	0	0	648	581	50	0	Content		651	581	1026210	3298849178	
1043	11:20:27.601	00:00:01.042	62	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1042814	3298865782	
1060	11:20:27.618	00:00:01.059	63	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1059573	3298882541	
1076	11:20:27.634	00:00:01.076	64	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1076190	3298899158	
1093	11:20:27.651	00:00:01.092	65	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1092858	3298915826	
1109	11:20:27.667	00:00:01.109	66	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1109456	3298932424	
1126	11:20:27.684	00:00:01.126	67	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1126123	3298949091	
1143	11:20:27.701	00:00:01.142	68	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1142775	3298965743	
1159	11:20:27.717	00:00:01.159	69	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1159442	3298982410	
1176	11:20:27.734	00:00:01.176	70	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1176121	3298999089	
1193	11:20:27.751	00:00:01.192	71	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1192788	3299015756	
1209	11:20:27.767	00:00:01.209	72	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1209418	3299032386	
1226	11:20:27.784	00:00:01.226	73	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1226085	3299049053	
1243	11:20:27.801	00:00:01.242	74	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1242754	3299065722	
1259	11:20:27.817	00:00:01.259	75	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1259421	3299082389	
1276	11:20:27.834	00:00:01.276	76	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1276045	3299099013	
1293	11:20:27.851	00:00:01.292	77	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1292712	3299115680	
1309	11:20:27.867	00:00:01.309	78	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1309314	3299132282	
1326	11:20:27.884	00:00:01.325	79	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1325981	3299148949	
1343	11:20:27.901	00:00:01.342	80	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1342636	3299165604	
1359	11:20:27.917	00:00:01.359	81	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1359304	3299182272	
1376	11:20:27.934	00:00:01.375	82	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1375920	3299198888	
1393	11:20:27.951	00:00:01.392	83	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1392587	3299215555	
1409	11:20:27.967	00:00:01.409	84	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1409245	3299232213	
1426	11:20:27.984	00:00:01.425	85	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1425912	3299248880	
1443	11:20:28.001	00:00:01.442	86	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1442653	3299265621	
1459	11:20:28.017	00:00:01.459	87	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1459277	3299282245	
1476	11:20:28.034	00:00:01.475	88	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1475944	3299298912	
1493	11:20:28.051	00:00:01.492	89	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1492545	3299315513	
1509	11:20:28.067	00:00:01.509	90	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1509212	3299332180	
1526	11:20:28.084	00:00:01.525	91	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1525894	3299348862	
1543	11:20:28.101	00:00:01.542	92	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1542517	3299365485	
1559	11:20:28.117	00:00:01.559	93	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1559184	3299382152	
1576	11:20:28.134	00:00:01.575	94	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1575888	3299398856	
1593	11:20:28.151	00:00:01.592	95	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1592510	3299415478	
1609	11:20:28.167	00:00:01.609	96	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1609177	3299432145	
1626	11:20:28.184	00:00:01.625	97	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1625779	3299448747	
1642	11:20:28.200	00:00:01.642	98	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1642447	3299465415	
1659	11:20:28.217	00:00:01.659	99	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1659100	3299482068	
1676	11:20:28.234	00:00:01.675	100	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1675767	3299498735	
1692	11:20:28.250	00:00:01.692	101	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1692383	3299515351	
1709	11:20:28.267	00:00:01.709	102	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1709050	3299532018	
1726	11:20:28.284	00:00:01.725	103	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1725748	3299548716	
1742	11:20:28.300	00:00:01.742	104	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1742371	3299565339	
1759	11:20:28.317	00:00:01.759	105	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1759038	3299582006	
1776	11:20:28.334	00:00:01.775	106	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1775701	3299598669	
1792	11:20:28.350	00:00:01.792	107	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1792368	3299615336	
1809	11:20:28.367	00:00:01.808	108	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1808990	3299631958	
1826	11:20:28.384	00:00:01.825	109	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1825658	3299648626	
1842	11:20:28.400	00:00:01.842	110	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1842320	3299665288	
1859	11:20:28.417	00:00:01.858	111	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1858987	3299681955	
1876	11:20:28.434	00:00:01.875	112	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1875613	3299698581	
1892	11:20:28.450	00:00:01.892	113	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	1892280	3299715248	
1909	11:20:28.467	00:00:01.908	114	673.8989	588.7944	0.5583523	0.7694619	544.5542	4.795412	0	586.6318	589.3082	0.4123576	0.7728961	528.9773	4.859957	0	9	630	589						No media	0	1280	1024	0	0	630	589	17	0	Content		630	589	1908992	3299731960	
