1,0.59,-,0.62,-,-,-,-,0.47
2,-,-,-,0.32,-,0.31,0.47,0.09
3,-,-,-,-,-,-,-,-
6,-,0.58,0.12,0.57,0.77,-,0.37,0.63
7,0.65,0.35,1,-,0.33,0.67,-,1
8,0.74,0.26,0.42,0.58,-,1,0.33,0.67
9,1,-,1,-,0.57,0.43,-,1
10,0.76,0.24,0.2,0.8,-,1,0.22,0.62
11,-,-,-,-,-,-,0.62,-
12,0.96,0.04,1,-,0.68,0.32,0.32,0.68
13,0.53,0.37,0.16,0.84,-,1,0.46,0.54
14,-,-,0.68,0.06,0.69,0.31,-,-
15,0.49,0.05,-,-,0.39,0.46,1,-
16,0.07,-,0.23,0.14,0.4,0.6,0.58,0.42
17,0.22,0.78,-,0.83,0.56,0.09,0.25,0.75
18,0.78,0.22,-,1,1,-,-,-
19,0.34,0.66,-,1,0.7,0.3,0.2,0.4
20,0.56,0.44,0.88,-,0.47,-,0.08,0.22
21,-,0.85,0.1,-,0.32,-,0.48,-
22,0.05,0.15,0.24,-,-,0.41,-,-
23,-,1,0.56,0.44,-,1,0.41,0.59
24,0.15,-,0.31,-,-,-,0.81,0.19
25,0.03,0.35,-,-,-,-,-,-
27,1,-,0.27,0.45,0.24,-,1,-
28,0.3,-,0.28,0.72,0,-,0.53,0.47
31,1,-,0.63,0.37,0.77,0.23,0.83,0.17
32,no data,,,,,,,
33,-,-,-,-,0.14,0.52,-,0.61
34,-,0.1,0.06,0.94,0.54,-,-,0.37
35,0.97,0.03,-,1,-,0.67,0.5,0.5
36,-,-,1,-,0.56,-,0.04,0.96
37,0.82,-,0.15,-,0.03,-,-,0.92
38,-,-,0.38,0.62,0.72,0.28,0.73,0.27
39,1,-,-,-,-,-,-,0.42
40,no data,,,,,,,
41,0.25,-,0.77,0.23,-,0.04,1,0
42,0.69,-,0.79,0.21,0.57,0.3,0.02,-
43,0.05,0.95,-,-,1,-,-,1
45,0.83,-,0.03,0.97,0.23,0.67,0.87,0.13
46,-,-,0.54,0.46,0.36,-,-,-
48,1,-,-,1,-,1,-,1
49,0.68,0.17,0.11,0.54,0.72,0.28,-,0.69
51,0.12,0.88,-,-,1,-,0.11,-
63,0.23,0.77,0.37,0.63,-,1,-,1
75,-,1,-,0.02,-,0.22,0.18,0.02
52,-,0.42,0.82,0.18,0.25,0.62,0.8,-
64,-,1,0.84,0.16,-,0.99,0.19,0.81
76,0.22,0.78,-,0.11,-,-,-,-
53,0.48,0.52,0.22,0.78,-,0.48,0.25,0.08
65,1,0,0.86,0.14,-,0.26,0.78,0.06
77,-,-,-,-,-,-,-,-
54,1,-,0.3,0.7,-,1,0.54,0.46
66,0.8,0.2,0.8,0.2,0.2,0.58,0.84,0.16
78,1,-,-,-,-,0.67,0.34,-
55,-,-,-,-,-,-,-,0.28
67,0.22,0.78,0.51,0.49,-,1,0.68,0.12
79,0.59,-,1,-,-,0.35,-,0.75
56,-,-,-,1,0.76,0.24,1,-
68,-,-,-,-,-,-,-,-
80,0.33,-,0.48,0.34,0.58,-,-,-
57,0.9,0.1,0.45,0.28,1,-,-,1
69,0.42,0.36,0.07,-,-,0.63,0.25,0.75
59,1,-,1,-,1,-,0.24,0.76
71,0.9,0.1,0.41,0.59,0.94,0.06,-,0.87
83,1,-,0.06,0.94,-,0.77,-,1
50,0.75,0.25,0.65,0.35,-,1,-,-
62,1,-,1,-,-,1,1,-
74,-,0.32,0.11,0.02,-,1,0.15,0.07
81,-,-,0.87,-,0.1,-,-,-
87,0.62,0.11,0.1,-,0.01,-,0.58,-
89,0.02,0.39,0.32,0.53,0.84,0.16,0.03,-
90,0.44,0.45,0.98,-,0.7,0.05,-,1
91,0.1,0.55,0.53,0.47,0.04,-,-,1
93,-,0.62,1,-,-,0.88,0.18,-
92,1,-,1,-,0.56,0.44,1,-
95,1,-,0.94,0.06,0.19,0.81,0.4,0.6
98,0.04,0.96,1,-,0.18,0.82,1,-
101,-,0.37,-,-,-,-,-,-
