1,0.22,-,-,-,0.4,0.34,0.32,0.25
2,-,-,-,0.4,-,0.42,-,0.22
3,-,-,0.2,0.07,0.57,0.11,0.43,0.31
6,-,0.02,-,-,0.77,-,-,0.38
7,0.16,0.3,0.35,-,-,-,0.55,0.03
8,0.67,0.05,0.61,-,-,0.57,-,0.69
9,-,0.75,0.55,0.1,-,-,0.69,-
10,0.07,0.32,0.63,0.08,0.67,0.08,0.39,-
11,0,0.57,0.41,-,0.28,-,0.58,0.2
12,0.09,0.47,0.55,0.06,0.48,-,0.63,0.07
13,-,0.67,0.74,-,0.61,-,-,0.36
14,-,-,0.33,0.04,0.48,0.17,-,0.5
15,0.4,-,0.33,0.1,-,0.57,0.18,0.48
16,0.01,0.02,0.15,0.12,0.15,-,0.3,0.19
17,0.72,-,0.68,0.05,0.69,-,0.07,0.67
18,-,0.68,0.77,0.03,0.44,-,0.67,-
19,-,-,-,0.67,0.27,0.18,-,-
20,-,0.54,-,-,-,0.05,-,0.18
21,0.12,0.33,0.7,-,0.67,0.06,0.37,-
22,-,0.02,0.76,-,0.64,-,0.71,-
23,0.51,0.31,0.45,0.27,0.38,0.38,0.3,0.43
24,0.76,-,-,-,-,-,0.25,0.25
25,-,-,0.8,-,0.74,-,0.38,-
27,0.13,0.63,0.13,0.63,0.63,-,-,0.71
28,-,0.33,0.34,-,0.43,-,0.61,-
31,0.6,0.4,0.42,0.32,0.5,0.23,0.52,0.19
33,-,-,-,-,0.1,-,0.22,0.1
34,-,-,0.28,-,0.24,-,0.56,-
35,0.76,0.24,0.4,0.05,0.17,0.5,0.15,0.57
36,-,-,0.47,0.04,0.67,0.33,0.55,0.14
37,0.32,0.42,-,-,-,-,0.25,0.26
38,-,-,-,-,-,0.58,0.24,0.35
39,-,-,-,-,0.57,-,0.3,0.03
40,no data,,,,,,,
41,0.45,0.14,-,-,0.17,0.45,0.4,-
42,0.25,0.41,0.02,-,0.45,0.31,0.12,-
43,0.48,0.21,-,-,0.69,-,0.15,0.4
45,0.28,0.25,0.16,0.29,0.08,0.58,0.1,0.53
46,0.08,0.7,0.43,-,0.62,-,0,0.5
48,0.27,0.2,-,0.62,0.92,0.08,-,0.58
49,-,0.65,0.16,0.55,-,-,0.51,-
51,0.13,0.42,0.83,0.17,0.41,-,0.68,-
63,-,0.64,0.57,0.12,0.61,-,0.52,-
75,-,0.67,0.58,-,0.3,0.38,0.69,-
52,0.22,0.48,0.33,0.22,0.17,-,0.08,0.53
64,0.42,0.23,0.71,-,0.69,-,0.11,0.55
76,0.61,-,-,0.02,-,-,0.03,0.37
53,0.15,0.5,0.5,0.12,0.7,-,0.68,0.11
65,-,0.68,0.22,-,0.45,0.17,-,-
77,-,-,-,-,-,-,0.08,-
54,-,0.64,0.61,-,0.52,0.05,0.62,-
66,0.09,0.6,-,0.63,0.68,-,0.59,-
78,0.47,0.02,0.61,-,0.69,-,-,-
55,-,-,0.18,0.3,-,0.13,0.1,0.55
67,0.28,0.43,0.42,0.25,0.64,-,0.65,-
79,-,0.56,0.51,-,0.42,-,-,-
56,0.31,0.23,0.09,0.53,-,-,-,0.23
68,-,-,-,-,-,-,-,-
80,-,-,0.73,-,-,-,0.73,-
57,0.52,0.06,0.16,0.47,0.53,-,-,0.61
69,0.59,-,0.44,0.32,-,0.56,0.12,0.62
59,0.15,0.53,0.67,-,-,0.66,0.45,0.12
71,0.72,-,-,-,-,0.72,0.43,0.09
83,0.43,-,0.1,0.4,0.81,-,0.69,-
50,0.23,0.48,-,0.42,0.52,0.17,0.61,-
62,-,0.32,0.67,-,-,0.68,0.6,0.12
74,0.15,0.28,-,0.13,0.18,-,-,-
81,0.22,0.03,-,0.2,0.23,-,0.3,0.42
87,0.15,0.27,0.18,-,-,-,0.07,0.09
89,0.45,-,0.09,0.6,-,0.6,-,0.66
90,0.16,0.6,0.5,0.28,-,0.4,0.42,0.34
91,0.25,0.35,0.02,-,-,0.64,-,0.69
93,0.11,0.35,0.63,-,0.52,0.13,0.62,-
92,0.26,0.37,0.18,0.53,0.54,-,0.3,0.1
95,0.73,0.02,0.04,0.73,0.23,0.53,-,0.73
98,-,0.6,-,0.61,-,0.53,0.33,0.27
101,-,-,-,-,0.08,-,0.71,-
