2,0,0,0.15,0.35,0,0,0,0.47,0.45,0,0.16,0,0.5,0,0,0.5,0,0,0,0,0.44,0,0,0,0,0,0.5,0,0.27,0,0,0,0.47,0,0,0,0.5,0,0,0
4,0,0,0.5,0,0.29,0.21,0,0.5,0.5,0,0,0.5,0.13,0.37,0,0,0,0.5,0,0.5,0,0.5,0,0,0.36,0,0,0.5,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0.5
6,0.04,0,0,0.02,0,0.13,0,0.28,0,0,0.08,0.23,0.07,0.08,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0
7,0.5,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0,0,0.45,0,0,0,0,0,0.13,0,0,0,0.15,0,0,0.37,0,0,0,0,0,0,0,0,0,0.27,0
9,0,0.36,0.5,0,0,0,0.03,0,0.5,0,0,0,0,0,0.25,0.05,0,0.2,0,0.5,0.36,0,0,0.22,0.5,0,0.32,0,0,0.5,0.31,0,0,0.5,0,0.18,0.32,0,0.43,0
12,0,0.25,0.33,0,0.35,0,0.31,0,0.22,0,0.28,0,0.22,0.17,0.03,0,0.41,0.09,0.47,0,0.35,0,0,0.18,0,0.09,0.22,0.28,0,0,0,0,0.02,0.42,0.15,0.35,0.46,0,0.25,0.02
13,0,0.31,0.5,0,0.5,0,0.5,0,0,0.5,0.05,0.45,0,0.11,0,0.44,0,0.03,0,0.5,0.06,0.44,0.5,0,0.02,0.48,0.5,0,0.11,0.39,0,0.5,0.11,0.39,0.5,0,0,0.5,0.11,0.39
14,0.5,0,0.35,0,0.34,0.16,0.03,0.42,0.05,0.45,0.31,0.15,0.28,0,0.37,0,0.5,0,0.48,0,0.16,0,0.33,0,0.15,0.21,0.36,0,0.33,0,0.38,0,0,0.19,0,0.28,0.16,0.2,0.5,0
15,0.5,0,0.04,0.46,0,0,0,0.17,0,0.5,0.25,0,0,0,0.5,0,0.5,0,0,0.15,0,0.4,0.38,0,0,0.5,0.32,0,0.5,0,0,0.22,0.12,0.38,0.11,0,0.12,0,0.23,0.27
16,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0
17,0.5,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.49,0.01,0,0,0.25,0.25,0.38,0.12,0,0
18,0.5,0,0,0,0.39,0,0,0,0.23,0,0,0,0,0,0,0.26,0,0,0,0,0.25,0.13,0,0,0,0,0,0,0.13,0,0.18,0,0,0,0,0.13,0,0,0,0
20,0.15,0,0.22,0.28,0,0.5,0,0,0,0.37,0.5,0,0,0,0.5,0,0,0.5,0.03,0,0.5,0,0,0.35,0.02,0.35,0,0.35,0,0.05,0,0.5,0.5,0,0,0.4,0.5,0,0,0.5
23,0.34,0.16,0,0,0.08,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0.2,0,0.24,0.26,0.25,0.25,0.41,0.09,0,0.5,0.25,0,0.45,0.05,0,0,0.09,0.41,0.13,0,0,0,0,0
24,0.07,0,0,0,0.29,0,0.23,0.18,0,0,0,0.1,0,0,0.25,0,0,0.2,0.28,0.21,0.24,0,0,0,0.2,0,0,0.45,0,0.3,0.21,0.29,0.5,0,0.02,0.17,0,0,0.5,0
27,0.5,0,0.32,0.18,0,0.5,0,0.43,0.33,0.02,0.22,0.13,0.5,0,0.5,0,0.21,0.25,0.32,0.18,0.42,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0.5,0.38,0.12,0.5,0,0,0.32,0.35,0.15
28,0,0.11,0.25,0,0,0,0,0.33,0.5,0,0.22,0,0,0.5,0.04,0,0.45,0.05,0.19,0,0.18,0.32,0.38,0,0,0.5,0.36,0,0,0.5,0.28,0.21,0,0.5,0.36,0,0.32,0.15,0.5,0
30,0,0,0.5,0,0,0,0,0.28,0.12,0,0.37,0,0.08,0.42,0.05,0.45,0,0.33,0.17,0,0,0,0.4,0,0.39,0.11,0,0,0.39,0,0,0.47,0,0.5,0.13,0,0.02,0.48,0.49,0.01
31,0,0.5,0.11,0.39,0,0.5,0,0,0.48,0.02,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,0,0.25,0,0.29,0.21,0.5,0,0.41,0.09,0.43,0,0,0.5,0.5,0,0.36,0,0.24,0.26
32,0,0,0.36,0.14,0,0,0,0,0,0,0.32,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0.5,0,0.5,0.19,0.31,0.5,0,0.5,0,0.38,0.12,0.5,0,0.43,0.07,0.4,0,0,0.5,0,0.5,0.41,0.09,0.29,0.21,0.14,0.36,0.19,0,0.19,0.31,0.5,0,0.17,0.33
34,0,0.5,0.24,0.26,0,0,0,0.5,0,0,0.16,0.34,0.41,0,0.5,0,0,0,0.05,0,0.5,0,0.5,0,0.5,0,0.12,0.25,0,0.5,0.35,0.15,0,0.5,0.43,0,0.09,0.41,0.41,0
35,0.5,0,0,0,0.5,0,0,0.47,0,0,0.12,0.38,0.33,0,0.47,0.03,0.2,0.3,0.24,0.26,0,0.5,0,0,0.05,0.45,0,0.02,0,0.5,0,0.5,0.5,0,0.5,0,0.15,0.1,0,0.5
36,0,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.47,0,0.44,0.06,0,0,0,0,0.02,0.47,0.5,0,0,0.5,0.5,0,0,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0.5
37,0,0,0.19,0,0,0,0,0,0,0,0.22,0.17,0,0,0,0.06,0,0,0.29,0.21,0.15,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0.5,0.5,0,0.09,0.41,0.5,0,0.17,0,0.2,0.3,0,0.5,0.5,0,0.5,0,0,0.18,0.1,0.4,0.5,0,0.47,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0.5,0.5,0,0.5,0
39,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.44,0.06,0,0,0,0,0,0,0,0,0,0
41,0.05,0.45,0.44,0.06,0,0.24,0.5,0,0,0.5,0,0,0,0,0.09,0,0,0,0,0.5,0,0,0.13,0.37,0,0,0,0,0,0,0,0,0,0.5,0,0.35,0.08,0,0,0
42,0,0.5,0.08,0,0.23,0,0,0.12,0.5,0,0,0,0,0.03,0,0.5,0,0.05,0,0.35,0.24,0,0.25,0,0.5,0,0,0.1,0.3,0,0,0.02,0.12,0.15,0.13,0,0.05,0.45,0,0.04
43,0.26,0.24,0.33,0,0,0.35,0.48,0.02,0.33,0.04,0.25,0.25,0.33,0,0,0.39,0.22,0,0,0.5,0.31,0,0.26,0,0.02,0,0,0.5,0.17,0,0,0.18,0.23,0.17,0.5,0,0,0.5,0.32,0.18
44,0.34,0.04,0.21,0.29,0,0.5,0.5,0,0.26,0,0,0,0.43,0.07,0.5,0,0.02,0.25,0.5,0,0.47,0,0.5,0,0.5,0,0.5,0,0.22,0.28,0,0.5,0,0.35,0.19,0.31,0.5,0,0.5,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0
46,0.5,0,0.5,0,0.5,0,0.21,0.29,0.1,0,0.5,0,0.5,0,0,0.5,0,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0.4,0,0,0.43,0.5,0
48,0,0,0,0,0,0,0,0,0,0,0.5,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0.5,0,0.05,0.45,0.21,0.29,0.5,0,0.11,0.39,0.5,0,0,0.5,0.45,0.05,0,0.5,0,0.5,0.34,0.16,0,0.5,0.29,0.21,0.45,0.05,0,0.5,0.5,0,0.5,0,0.36,0.14,0.5,0,0.5,0
50,0,0,0.2,0.26,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,0,0.05,0.45
51,0,0.23,0.5,0,0.02,0.28,0,0.02,0.22,0,0.35,0,0.35,0.07,0.37,0.06,0.08,0.31,0,0.12,0.3,0,0.09,0,0.06,0.44,0.22,0.28,0,0.28,0,0.22,0.22,0,0,0,0,0.32,0.15,0
