30,0.12,0.25,0.13,0.12,0,0,0.18,0,0.25,0,0,0,0.18,0
31,0,0.04,0,0.1,0,0.14,0.09,0,0,0.12,0,0.08,0.25,0
32,0.25,0.25,0,0.25,0,0.25,0.18,0,0.18,0,0.17,0,0,0.25
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0.22,0.25,0,0.21,0.04,0.1,0,0,0,0,0,0,0
35,0,0.25,0,0.25,0.25,0,0,0.25,0,0.25,0,0.25,0.25,0
36,0,0,0,0,0,0,0,0.09,0,0,0,0.24,0.19,0
37,0,0.04,0.08,0,0,0,0.02,0,0,0,0,0.25,0,0.18
38,0,0.24,0,0,0.04,0,0,0.25,0,0.1,0.25,0,0.25,0
41,0,0,0,0.06,0.25,0,0.16,0.09,0,0.05,0.12,0,0.1,0.15
42,0,0,0,0.18,0,0,0.05,0,0,0,0,0,0,0.06
43,0.25,0.24,0.03,0.22,0.25,0,0.25,0,0.25,0,0,0.25,0,0.19
45,0.25,0.24,0.09,0,0.25,0,0,0.25,0.25,0,0,0.22,0,0.24
46,0.07,0.25,0.2,0,0.04,0,0.25,0,0,0.15,0,0.21,0,0.1
48,0,0.25,0.06,0.19,0,0.25,0.14,0,0.16,0,0,0,0,0.2
49,0.13,0.25,0,0.25,0,0.25,0.11,0.14,0.23,0,0,0.25,0,0.25
50,0.08,0.25,0,0.11,0.08,0,0.25,0,0,0.1,0.17,0,0,0.25
51,0.1,0.25,0.22,0,0,0.11,0.17,0,0.08,0,0,0.25,0,0.23
52,0,0,0.25,0,0,0.25,0.25,0,0.25,0,0,0.25,0.08,0
53,0.16,0,0,0,0,0.19,0.13,0,0.11,0,0,0.09,0,0.07
54,0.25,0.24,0.19,0,0,0.07,0.2,0,0,0,0,0.24,0,0.15
56,0.25,0.25,0,0.22,0,0.25,0.19,0,0,0.22,0,0.25,0.25,0
57,0,0.17,0,0.17,0.12,0,0,0,0,0.16,0.12,0,0.25,0
58,0.21,0.25,0,0.06,0,0,0.06,0,0,0.24,0.12,0,0.2,0
59,0.21,0.25,0.22,0,0.14,0,0,0.2,0,0.16,0,0.23,0,0.11
62,0.24,0.25,0.09,0,0,0.15,0.25,0,0.16,0,0,0.22,0,0.22
63,0.23,0.25,0.22,0,0,0.21,0.17,0,0.19,0,0,0.23,0,0.21
64,0.25,0.23,0.16,0,0.25,0,0,0.25,0.09,0,0,0.2,0,0.13
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0.25,0.25,0.12,0,0,0.2,0.18,0,0.19,0,0,0.22,0,0.25
67,0,0.02,0,0.07,0.14,0,0.16,0,0,0.09,0,0,0,0.1
68,0.25,0,0,0.22,0,0.25,0,0,0,0,0,0.07,0,0.02
69,0.25,0.2,0.15,0.1,0,0,0,0.24,0,0.25,0.21,0,0.25,0
70,0.14,0.07,0.05,0,0,0.11,0.11,0,0.09,0,0.11,0,0,0
71,0,0.25,0,0.19,0.17,0,0.17,0,0.23,0,0,0.2,0,0.17
73,0,0.05,0,0.17,0.16,0,0,0.25,0,0.1,0.25,0,0.02,0
74,0,0.13,0,0,0,0,0,0.03,0,0,0,0.17,0,0.02
75,0,0.2,0.25,0,0,0.16,0.21,0,0.2,0,0,0.22,0,0.16
76,0.25,0.25,0,0.14,0,0,0,0,0.08,0,0,0,0,0
77,0,0,0.01,0,0,0.14,0,0,0,0.17,0,0,0.24,0
78,0.25,0.02,0,0,0,0.03,0,0,0.02,0,0,0,0,0.09
81,0.21,0.25,0.25,0,0.06,0,0.03,0,0,0.03,0,0,0,0
83,0.25,0.04,0.06,0,0,0,0,0,0,0,0,0.21,0,0.03
84,0,0.06,0.07,0,0,0.06,0,0,0.12,0,0.12,0,0,0.17
86,0.25,0.25,0.03,0,0,0.25,0.18,0,0.02,0,0,0.25,0,0
87,0.23,0.01,0.03,0,0,0,0.17,0,0,0,0,0,0,0.04
89,0.19,0.25,0,0.16,0.07,0,0.07,0,0,0,0.2,0,0.19,0
90,0.24,0.25,0,0.22,0.19,0.06,0.25,0,0,0.18,0.16,0,0,0
91,0.25,0,0.02,0,0,0,0.21,0,0,0.05,0,0.22,0,0.15
92,0,0.05,0.14,0,0.1,0,0.02,0,0,0,0.07,0,0,0.08
93,0.25,0.25,0.21,0,0,0.12,0.12,0,0.25,0,0,0.24,0,0.1
94,0.25,0.25,0.15,0,0.16,0,0.14,0,0.18,0,0.08,0,0,0
95,0,0.08,0.25,0,0,0.09,0.15,0,0.25,0,0,0.18,0,0.02
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0.25,0.24,0,0.22,0.22,0,0.17,0,0,0.18,0.19,0,0.24,0
98,0.22,0.24,0,0,0,0.08,0,0.17,0.19,0,0,0.14,0.22,0
101,0.25,0,0,0,0,0,0,0,0,0,0,0.02,0,0
102,0.15,0,0,0,0,0,0.11,0,0,0,0,0,0,0.05
103,0,0.25,0,0,0,0,0.22,0,0,0,0,0,0,0.21
106,0,0,0,0.16,0,0,0,0.16,0,0.13,0,0.09,0,0
107,0.02,0,0,0,0,0,0,0,0,0,0,0.07,0,0
108,0.25,0,0,0.23,0.22,0,0.21,0,0.21,0,0,0.25,0,0.12
109,0.15,0.25,0.07,0,0,0.23,0.22,0,0.17,0,0,0.25,0,0.25
110,0.25,0,0.25,0,0,0.25,0.17,0,0.25,0,0,0.25,0,0.23
111,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
113,0,0.25,0.15,0,0,0.16,0,0.14,0,0.1,0.22,0,0.21,0
114,0.13,0.24,0.2,0,0,0.17,0.17,0,0.17,0,0,0.07,0,0.17
116,0.24,0.13,0.11,0.14,0,0.15,0.22,0,0.25,0,0,0.25,0,0.15
117,0.25,0.24,0,0.08,0,0.23,0.24,0,0.25,0,0.15,0,0,0.2
118,0.21,0.1,0.09,0,0,0.17,0,0,0.13,0,0,0.14,0.13,0
119,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.12
121,0.09,0.25,0,0,0.05,0,0.11,0,0,0,0,0,0,0.04
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0.25,0.2,0,0,0.08,0,0,0.17,0,0,0.14,0,0.16,0
124,0.16,0,0,0,0,0,0.22,0,0,0.15,0,0,0.25,0
126,0.23,0.24,0.19,0,0,0.06,0.14,0,0.11,0,0,0.21,0,0.14
127,0,0,0.05,0,0,0,0.09,0,0,0.01,0,0,0.02,0
128,0.19,0.25,0,0,0.03,0,0,0.16,0,0.1,0,0.2,0.05,0
129,0.19,0.23,0,0.05,0.22,0,0.02,0,0.25,0,0.2,0,0.21,0
130,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0.23,0,0,0.17,0.13,0,0.14,0,0,0.2,0.14,0,0.2,0
134,0.18,0.23,0.21,0,0,0.12,0,0.01,0,0,0.15,0,0,0.16
135,0.25,0,0.25,0,0,0,0.21,0,0.2,0,0,0.25,0,0.25
136,0,0.14,0.25,0,0,0.19,0,0,0,0,0,0,0,0
137,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0.23,0.25,0,0,0,0,0,0,0,0,0,0.18,0,0.22
141,0,0,0,0.25,0.18,0,0,0,0,0.03,0.13,0,0.25,0
142,0.25,0.25,0,0.18,0,0.17,0,0,0.13,0,0,0,0,0.17
143,0.2,0,0,0,0,0,0,0,0,0,0,0,0.18,0
144,0,0,0,0,0,0.18,0,0,0.17,0,0,0,0,0.04
145,0.25,0.24,0.08,0,0,0.12,0,0,0,0,0,0,0,0
146,0.23,0.25,0,0.25,0.18,0,0,0.25,0,0.03,0.13,0,0.21,0
147,0.21,0.1,0.16,0,0,0.19,0.1,0,0,0,0,0,0,0
149,0,0.25,0.24,0,0,0.18,0,0,0,0.19,0.19,0,0,0.04
150,0.25,0.06,0.21,0,0.04,0,0.14,0,0,0,0,0.18,0,0.25
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0.25,0.25,0.25,0,0,0.25,0,0,0,0,0,0,0,0
155,0.25,0.25,0,0.15,0,0.14,0.19,0,0.25,0,0,0,0,0
156,0.25,0.25,0,0.22,0.22,0,0.16,0,0.14,0,0,0.21,0.23,0
157,0,0.22,0.15,0,0,0.21,0.25,0,0.25,0,0,0.22,0.05,0
158,0.25,0.2,0.23,0,0,0,0,0,0.21,0,0,0,0.25,0
160,0.25,0.25,0.19,0,0,0.13,0.18,0,0.16,0,0.2,0,0,0.19
161,0.25,0.25,0.16,0,0,0.2,0.23,0,0.24,0,0.1,0,0,0.25
164,0.1,0.25,0.02,0,0.04,0,0.17,0,0.18,0,0,0.17,0,0.08
165,0,0,0.11,0,0,0,0.17,0,0,0.15,0,0,0,0.14
166,0.24,0.21,0,0.05,0.13,0,0,0.13,0,0.17,0.16,0,0.04,0
167,0.25,0.25,0,0.25,0.14,0,0,0.24,0,0.01,0.19,0,0.25,0
169,0,0.18,0,0,0,0.04,0,0,0,0,0,0,0,0
170,0.25,0.25,0.25,0,0,0.01,0,0.17,0,0.12,0.22,0,0.21,0
171,0,0.14,0.15,0.1,0.2,0,0,0.25,0,0.25,0.09,0,0.24,0
173,0,0,0,0,0,0,0,0,0.07,0,0,0.02,0,0
