27,0,0,0.26,0.2,0,0,0,0,0,0,0.03,0,0.15,0.12,0.02,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.46,0,0.04,0.02,0,0.05,0,0,0.08,0.03,0.4,0
28,0.46,0,0,0,0,0.15,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.32,0.18,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.48,0,0.27,0.18
30,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0,0.5,0.2,0.3
31,0,0.5,0.27,0.23,0.5,0,0,0,0,0.5,0.21,0.29,0.29,0.21,0.41,0.09,0.5,0,0.5,0,0.31,0.19,0.48,0.02,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0.4,0.07,0,0.4,0.1
33,0.16,0,0,0,0,0.41,0.5,0,0.26,0.24,0,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0.43,0.07,0,0,0.02,0.48,0,0,0.1,0.4,0.3,0.2
34,0,0.17,0.5,0,0,0.5,0.12,0.22,0.5,0,0.4,0.1,0.09,0.41,0,0.31,0.27,0,0.28,0.19,0.33,0,0.16,0.34,0,0.08,0.26,0.24,0,0.36,0.42,0.08,0.3,0,0.5,0,0,0,0.37,0.13
35,0.31,0,0.05,0.25,0,0.5,0.25,0,0.07,0.43,0.43,0,0.19,0.31,0,0,0.49,0,0,0.11,0.32,0,0,0,0,0.26,0,0,0,0,0.2,0.3,0.5,0,0.42,0.08,0.2,0.07,0,0.4
36,0,0.5,0.5,0,0.25,0.25,0,0.5,0.16,0.34,0.46,0,0,0.5,0,0,0.5,0,0.46,0.04,0,0.5,0.48,0.02,0.5,0,0.37,0.13,0,0.02,0,0.5,0.44,0,0.5,0,0.5,0,0.02,0.42
38,0,0.36,0.46,0,0,0,0,0.08,0.12,0,0.01,0,0.29,0.02,0,0,0,0.37,0.32,0.11,0.26,0,0,0.38,0,0.5,0,0,0,0.5,0,0,0,0,0.15,0.28,0,0,0,0.29
39,0.5,0,0.13,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.05,0.14,0.18,0,0,0.2,0,0,0,0.37,0.13,0,0.08
40,0.32,0.08,0.15,0.22,0,0,0,0,0,0,0.24,0,0,0,0.33,0.09,0.45,0,0.14,0.32,0,0,0,0.43,0,0,0,0,0.2,0.3,0.4,0,0,0,0,0,0.02,0,0,0.23
41,0.5,0,0.13,0.37,0.17,0,0,0.01,0,0.5,0,0.5,0,0.27,0,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0.11,0.37,0,0.5
42,0,0,0,0.43,0,0,0,0,0,0.05,0.17,0,0.13,0.04,0.12,0,0.18,0,0,0.17,0.15,0,0,0,0,0,0,0.07,0.27,0,0.28,0.19,0,0,0,0,0.06,0,0,0
43,0.08,0.24,0.4,0,0,0,0.18,0,0.08,0.2,0,0,0.5,0,0,0.5,0.35,0.15,0.08,0.42,0.21,0,0.42,0.08,0,0,0.5,0,0.23,0.27,0,0,0,0.02,0,0,0.46,0.04,0.21,0.18
44,0,0,0.5,0,0.17,0.25,0.44,0,0,0.16,0,0,0.1,0,0,0.32,0.12,0.38,0.42,0,0.13,0,0.4,0.05,0,0.23,0,0,0.17,0,0.43,0,0,0.23,0,0.46,0.13,0,0.12,0
45,0.44,0,0,0,0.01,0.43,0.09,0.4,0,0,0.43,0,0,0.35,0,0.49,0.31,0.19,0,0.48,0,0.28,0.44,0,0.5,0,0,0,0.12,0.38,0.5,0,0.41,0,0.49,0,0.3,0.2,0.42,0.01
46,0,0,0.1,0,0.02,0,0.2,0,0.23,0,0,0.01,0.47,0,0,0.31,0,0,0,0,0,0,0,0,0,0.48,0,0.28,0.11,0,0.16,0,0,0.34,0,0.5,0,0.44,0.35,0
48,0,0,0,0,0,0,0.08,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0.05,0.45,0,0,0.15,0.35,0,0,0.5,0,0.25,0.2,0.37,0.13,0.3,0,0.5,0,0,0.5,0,0,0,0,0,0.43,0,0,0.37,0.13,0.37,0.13,0.5,0,0.5,0,0,0.5,0.48,0.02
50,0.18,0.32,0.34,0.16,0,0.19,0.5,0,0.2,0.3,0.15,0.35,0.27,0.15,0.5,0,0.18,0.32,0,0.35,0,0,0,0,0,0,0,0,0.08,0.42,0.47,0,0,0,0.5,0,0,0.45,0,0.3
51,0.25,0.13,0,0.33,0.41,0.09,0.36,0,0.05,0.45,0,0.35,0,0.16,0,0.5,0.13,0.17,0.25,0.1,0.03,0.28,0.5,0,0.19,0.23,0.26,0.24,0.38,0.12,0.43,0,0.28,0.14,0.28,0.17,0.1,0.1,0.1,0.2
52,0.33,0.17,0.33,0.17,0,0,0,0.24,0,0,0.5,0,0,0.23,0.08,0,0.48,0,0,0.12,0,0,0,0.18,0.05,0.45,0.28,0,0.15,0.28,0.39,0.11,0,0.45,0.3,0.13,0.38,0.12,0.18,0.32
53,0,0.34,0,0,0.39,0.11,0,0,0,0.04,0,0,0,0.19,0.5,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0.02,0,0,0,0,0.27,0,0,0,0,0
54,0.25,0.25,0.5,0,0,0.5,0,0.5,0.43,0.07,0.5,0,0.27,0,0.24,0.01,0.01,0.47,0.25,0.25,0.5,0,0.31,0.19,0.12,0.38,0.07,0.43,0.22,0.28,0.34,0.16,0.5,0,0.5,0,0.31,0.19,0,0
55,0,0.5,0,0.42,0.15,0.35,0.37,0,0.3,0.2,0.46,0,0.5,0,0.38,0.12,0.44,0,0.28,0.07,0.11,0.39,0.3,0,0.5,0,0,0.32,0.4,0.1,0,0.5,0,0,0,0.25,0,0,0.23,0.27
57,0.39,0.11,0,0.5,0.5,0,0.5,0,0,0,0.02,0.48,0.5,0,0.18,0,0,0.37,0.11,0,0.43,0.07,0.22,0.03,0.5,0,0.09,0,0,0.5,0.47,0,0,0,0.34,0.16,0,0.5,0.1,0.4
58,0.5,0,0,0,0.03,0.47,0.5,0,0.5,0,0.5,0,0.5,0,0,0.38,0.5,0,0,0.5,0,0,0,0,0.5,0,0,0,0.23,0.27,0,0,0.5,0,0,0.5,0.5,0,0.18,0.32
59,0.11,0.39,0.29,0.21,0,0.43,0.5,0,0.07,0.43,0.06,0.44,0.5,0,0.38,0.12,0,0,0,0,0,0,0,0,0.2,0.23,0.5,0,0,0,0,0,0.41,0,0.5,0,0,0.02,0.2,0.3
60,0,0.5,0,0,0,0,0.1,0.4,0,0,0.06,0,0,0,0.28,0,0.01,0,0,0,0.33,0,0,0.2,0,0,0,0.44,0.21,0.29,0,0.22,0.5,0,0,0,0,0,0,0
62,0.5,0,0.23,0.27,0.18,0.32,0.5,0,0.16,0.34,0.26,0.24,0,0.5,0.17,0.33,0,0.5,0.18,0.32,0.5,0,0.5,0,0,0.36,0.5,0,0.5,0,0.04,0.46,0.35,0.15,0.5,0,0.33,0.17,0,0.5
63,0,0.5,0,0.5,0.49,0,0.46,0,0,0.5,0,0.43,0.36,0,0.12,0.38,0,0.5,0,0.5,0,0.37,0.29,0.21,0,0.36,0.5,0,0.5,0,0.26,0.24,0.3,0,0,0.47,0.38,0.12,0.38,0.12
64,0,0,0.07,0.43,0,0.34,0,0.32,0,0.44,0.15,0.35,0,0.5,0,0,0.01,0.38,0,0.35,0,0,0,0.02,0.5,0,0.45,0,0,0.02,0,0.23,0,0.44,0.1,0,0.27,0.12,0.3,0.04
