27,0,0,0.01,0,0,0,0.11,0,0,0,0.1,0,0.41,0,0.41,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.38,0,0.4,0,0,0,0,0,0,0.17,0.27,0
28,0.16,0.28,0,0,0.26,0.09,0,0,0,0,0,0,0.39,0.11,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.27,0.23,0,0.5
30,0,0,0,0,0,0,0,0.5,0.3,0,0,0,0.35,0.15,0,0,0,0,0.5,0,0,0,0.14,0.36,0,0,0,0,0,0,0,0,0.21,0.29,0,0.5,0.15,0.35,0.28,0.22
31,0,0.19,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0.5,0,0.5,0,0.43,0,0.23,0.27,0.5,0,0,0.5,0.5,0,0,0,0.04,0.46,0.43,0.07,0.15,0,0.1,0.4,0,0,0.5,0
33,0.33,0.17,0,0,0.31,0.19,0.05,0.45,0.5,0,0.35,0.15,0,0.5,0.23,0.27,0.5,0,0.5,0,0,0,0.33,0.17,0.5,0,0.48,0.02,0,0.5,0,0,0.5,0,0,0.34,0.5,0,0,0.5
34,0,0,0.5,0,0,0.05,0.5,0,0.5,0,0,0.5,0.5,0,0.27,0.23,0.5,0,0,0.22,0,0.5,0.5,0,0.06,0.44,0.5,0,0.41,0.09,0.18,0.32,0.08,0.42,0.5,0,0.46,0,0.5,0
35,0.11,0.39,0,0.4,0,0.07,0.3,0,0.15,0.35,0.12,0,0.5,0,0.06,0,0.5,0,0.08,0.3,0.11,0.39,0,0.24,0.41,0.09,0.05,0,0.5,0,0,0.42,0.46,0,0,0.28,0.07,0,0,0.24
36,0.36,0.14,0.43,0.07,0.5,0,0.46,0.04,0.39,0.11,0.14,0.36,0,0.46,0,0,0.18,0.32,0,0.5,0,0.5,0,0.5,0.5,0,0.37,0.13,0.14,0.15,0,0.5,0.42,0.08,0.04,0.46,0.5,0,0.5,0
38,0.47,0.03,0.15,0.35,0,0,0.15,0.35,0.25,0.25,0,0,0.16,0.34,0,0,0.45,0.05,0,0.5,0.13,0.37,0,0.5,0.43,0.07,0,0,0.3,0.2,0,0.14,0,0,0.5,0,0,0,0.29,0.21
39,0.19,0.31,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.02,0,0,0.5,0,0,0,0.14,0.36,0,0.28,0,0.5,0,0.5
40,0.5,0,0.5,0,0,0,0,0,0,0,0.27,0.23,0,0,0,0.5,0.46,0.04,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0.35,0.15,0,0,0,0,0,0.43,0.48,0.02
41,0.02,0.48,0.5,0,0.5,0,0,0.5,0.22,0.28,0.47,0.03,0,0.5,0.37,0.08,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0.23,0.27,0,0.13,0.37,0,0.21,0.14,0.39,0,0.33,0.03
