System Properties:
Operating System:	 Microsoft Windows NT 6.1.7601 Service Pack 1
System User Name:	 ehembach
Machine Name:	 DSS03691-CMB-D

Data properties:

Recording name:	 097
Recording date:	 10/14/2015
Recording time:	 9:15:51 AM
Recording resolution:	 1280 x 1024

Export date:	 11/18/2015
Export time:	 9:06:30 AM

Participant:	 097
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
11	09:15:51.182	00:00:00.010	0	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	1	0	0						No media	0	1280	1024	0	0	615	541	44	0	Content		0	0	10820	2322628122	
27	09:15:51.198	00:00:00.027	1	616.5018	561.7845	0.6895093	0.5288825	514.074	3.690424	0	595.1692	566.6795	0.5249209	0.5055596	514.2316	3.728132	0	1	606	564						No media	0	1280	1024	0	0	615	541	44	0	Content		606	564	27449	2322644751	
44	09:15:51.215	00:00:00.044	2	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	44066	2322661368	
61	09:15:51.232	00:00:00.060	3	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	60687	2322677989	
77	09:15:51.248	00:00:00.077	4	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	77429	2322694731	
94	09:15:51.265	00:00:00.094	5	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	94052	2322711354	
111	09:15:51.282	00:00:00.110	6	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	110671	2322727973	
127	09:15:51.298	00:00:00.127	7	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	127292	2322744594	
144	09:15:51.315	00:00:00.144	8	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	144039	2322761341	
161	09:15:51.332	00:00:00.160	9	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	160663	2322777965	
177	09:15:51.348	00:00:00.177	10	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	177330	2322794632	
194	09:15:51.365	00:00:00.193	11	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	193994	2322811296	
211	09:15:51.382	00:00:00.210	12	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	210661	2322827963	
227	09:15:51.398	00:00:00.227	13	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	227282	2322844584	
244	09:15:51.415	00:00:00.243	14	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	243949	2322861251	
261	09:15:51.432	00:00:00.260	15	553.4714	227.2561	0.6906618	0.5198264	516.2384	3.517091	0	547.4963	231.3608	0.5269991	0.4933199	515.7418	3.607831	0	2	550	229						No media	0	1280	1024	0	0	541	225	283	0	Content		550	229	260524	2322877826	
277	09:15:51.448	00:00:00.277	16	544.1045	228.0419	0.6903939	0.5217093	516.2743	3.53412	0	537.8169	234.4145	0.5268283	0.4952126	515.7759	3.566936	0	2	541	231						No media	0	1280	1024	0	0	541	225	283	0	Content		541	231	277275	2322894577	
294	09:15:51.465	00:00:00.293	17	539.8946	224.6956	0.6899766	0.5214194	517.2061	3.511182	0	537.0015	228.4123	0.5264898	0.4950654	516.3815	3.562758	0	2	538	227						No media	0	1280	1024	0	0	541	225	283	0	Content		538	227	293896	2322911198	
311	09:15:51.482	00:00:00.310	18	544.9379	224.2626	0.6894678	0.5210087	517.4788	3.512855	0	539.5927	229.7897	0.5260982	0.4947829	516.7719	3.54389	0	2	542	227						No media	0	1280	1024	0	0	541	225	283	0	Content		542	227	310521	2322927823	
327	09:15:51.498	00:00:00.327	19	546.3809	224.6313	0.6888543	0.5205621	517.8568	3.533572	0	533.634	231.0283	0.5255259	0.4945086	517.0043	3.537768	0	2	540	228						No media	0	1280	1024	0	0	541	225	283	0	Content		540	228	327146	2322944448	
344	09:15:51.515	00:00:00.343	20	544.4147	225.7286	0.6881906	0.5202376	518.0293	3.513232	0	535.051	229.7935	0.5249742	0.4945269	517.3004	3.53517	0	2	540	228						No media	0	1280	1024	0	0	541	225	283	0	Content		540	228	343892	2322961194	
349	09:15:51.520																				MovieStart	128	0	0	MutedBallie.avi																	
361	09:15:51.532	00:00:00.360	21	543.315	222.3112	0.6875493	0.520117	518.5181	3.521411	0	534.0736	226.496	0.52443	0.4948176	517.5046	3.539517	0	2	539	224						MutedBallie.avi	0	176	144	552	440	-11	-215	283	0	Content		-13	-216	360515	2322977817	
377	09:15:51.548	00:00:00.377	22	549.5242	220.7513	0.686933	0.5201427	518.7017	3.517572	0	533.8063	232.4703	0.5238037	0.4952554	517.7222	3.545591	0	2	542	227						MutedBallie.avi	0	176	144	552	440	-11	-215	283	0	Content		-10	-213	377138	2322994440	
394	09:15:51.565	00:00:00.393	23	544.4799	224.3393	0.686155	0.520287	518.9423	3.530132	0	536.9874	223.2743	0.523159	0.4958919	517.9739	3.541538	0	2	541	224						MutedBallie.avi	0	176	144	552	440	-11	-215	283	0	Content		-11	-216	393761	2323011063	
411	09:15:51.582	00:00:00.410	24	550.8353	220.4106	0.68541	0.5204771	519.3395	3.539643	0	531.9708	226.4703	0.5224389	0.496464	518.3577	3.566364	0	2	541	223						MutedBallie.avi	0	176	144	552	440	-11	-215	283	0	Content		-11	-217	410509	2323027811	
427	09:15:51.598	00:00:00.427	25	543.8455	222.9308	0.6845913	0.520491	519.5831	3.562345	0	532.1198	223.3775	0.5217082	0.4969032	518.5521	3.591396	0	2	538	223						MutedBallie.avi	0	176	144	552	440	-11	-215	283	0	Content		-14	-217	427133	2323044435	
444	09:15:51.615	00:00:00.443	26	547.7599	222.8039	0.6837594	0.5203738	519.6826	3.571677	0	535.5359	224.9559	0.5209588	0.4972043	518.7526	3.592271	0	2	542	224						MutedBallie.avi	0	176	144	552	440	-11	-215	283	0	Content		-10	-216	443754	2323061056	
460	09:15:51.631	00:00:00.460	27	554.1529	218.3343	0.6830193	0.5204181	519.9004	3.576494	0	532.9151	220.5911	0.5201927	0.497483	519.0121	3.611281	0	2	544	219						MutedBallie.avi	0	176	144	552	440	-11	-215	283	0	Content		-8	-221	460379	2323077681	
477	09:15:51.648	00:00:00.477	28	552.1122	221.2126	0.6822492	0.5207339	520.106	3.598892	0	529.48	226.0425	0.5194988	0.4980586	519.1794	3.619363	0	2	541	224						MutedBallie.avi	0	176	144	552	440	-11	-215	283	0	Content		-11	-216	477124	2323094426	
494	09:15:51.665	00:00:00.493	29	550.6574	220.3358	0.6815547	0.5214568	520.4684	3.625479	0	531.9116	223.5703	0.5188215	0.4990091	519.2852	3.621892	0	2	541	222						MutedBallie.avi	0	176	144	552	440	-11	-215	283	0	Content		-11	-218	493748	2323111050	
510	09:15:51.681	00:00:00.510	30	550.7207	220.6328	0.6808475	0.5224053	520.3459	3.637579	0	531.8814	225.5525	0.5181872	0.5001044	519.5157	3.638422	0	2	541	223						MutedBallie.avi	0	176	144	552	440	-11	-215	283	0	Content		-11	-217	510371	2323127673	
527	09:15:51.698	00:00:00.526	31	555.5464	228.9801	0.6801431	0.5233469	520.6717	3.657966	0	529.959	233.0572	0.5175399	0.5011921	519.6541	3.660702	0	2	543	231						MutedBallie.avi	0	176	144	552	440	-11	-215	283	0	Content		-9	-209	526995	2323144297	
544	09:15:51.715	00:00:00.543	32	631.6716	468.3765	0.678964	0.5250992	520.3868	3.733118	0	572.8848	472.5404	0.5168391	0.5031259	519.5266	3.706109	0	3	602	470						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		50	30	543617	2323160919	
560	09:15:51.731	00:00:00.560	33	651.2358	559.0642	0.6780268	0.5264446	520.4063	3.792675	0	594.0482	571.2568	0.5159624	0.5046142	519.5224	3.784328	0	3	623	565						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		71	125	560365	2323177667	
577	09:15:51.748	00:00:00.577	34	633.4108	549.963	0.6776072	0.5270962	520.431	3.747586	0	602.317	558.1439	0.5152317	0.5052477	519.9117	3.775566	0	3	618	554						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		66	114	577009	2323194311	
594	09:15:51.765	00:00:00.593	35	641.9989	573.4205	0.6770716	0.5277632	520.8266	3.796201	0	603.7075	583.2178	0.51465	0.5060807	519.8762	3.760381	0	3	623	578						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		71	138	593627	2323210929	
610	09:15:51.781	00:00:00.610	36	635.0508	560.6639	0.6765884	0.528351	520.9508	3.778308	0	600.345	572.2837	0.5140675	0.5068159	520.0104	3.779205	0	3	618	566						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		66	126	610282	2323227584	
627	09:15:51.798	00:00:00.626	37	636.6694	562.7927	0.6761408	0.5287731	521.0374	3.795733	0	597.9776	579.3439	0.5136027	0.5073416	520.3848	3.77929	0	3	617	571						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		65	131	626997	2323244299	
644	09:15:51.815	00:00:00.643	38	637.0635	564.0091	0.67574	0.5289983	521.2354	3.792247	0	599.7927	570.1846	0.5131695	0.5078018	520.6051	3.791017	0	3	618	567						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		66	127	643609	2323260911	
660	09:15:51.831	00:00:00.660	39	635.6733	559.7915	0.6753687	0.5290634	521.5135	3.797095	0	601.8598	572.6841	0.512746	0.5079353	520.7616	3.811613	0	3	619	566						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		67	126	660232	2323277534	
677	09:15:51.848	00:00:00.676	40	635.4162	560.9173	0.6750295	0.528993	521.4338	3.797347	0	602.3243	572.7028	0.5124107	0.5079955	520.5428	3.803911	0	3	619	567						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		67	127	676853	2323294155	
694	09:15:51.865	00:00:00.693	41	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	3	0	0						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		-552	-440	693603	2323310905	
710	09:15:51.881	00:00:00.710	42	628.5779	561.7222	0.6745681	0.5288007	521.7277	3.809849	0	601.9868	572.3303	0.5119069	0.508099	520.7967	3.826607	0	3	615	567						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		63	127	710238	2323327540	
727	09:15:51.898	00:00:00.726	43	631.5084	561.6777	0.6744714	0.5285374	521.7792	3.835942	0	600.3239	568.5599	0.5117796	0.5080992	521.017	3.834237	0	3	616	565						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		64	125	726866	2323344168	
743	09:15:51.914	00:00:00.743	44	636.9312	559.3351	0.6744076	0.5280944	521.8878	3.839384	0	607.0735	562.8187	0.511718	0.5078969	521.0873	3.851946	0	3	622	561						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		70	121	743478	2323360780	
760	09:15:51.931	00:00:00.760	45	639.8319	563.9494	0.674346	0.5273622	521.918	3.866755	0	608.2461	570.7833	0.5116564	0.5073315	521.192	3.870969	0	3	624	567						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		72	127	760226	2323377528	
777	09:15:51.948	00:00:00.776	46	636.3739	563.244	0.6742651	0.5264866	522.324	3.867742	0	606.0161	573.3697	0.511591	0.5066154	521.4348	3.87323	0	3	621	568						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		69	128	776850	2323394152	
793	09:15:51.964	00:00:00.793	47	632.2166	560.0551	0.6742786	0.5255749	522.358	3.843073	0	606.5421	573.1923	0.5115978	0.5058714	521.4955	3.873061	0	3	619	567						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		67	127	793472	2323410774	
810	09:15:51.981	00:00:00.810	48	632.0217	560.8528	0.6743261	0.5247016	522.4601	3.85339	0	605.6843	572.9133	0.5116519	0.5051189	521.5494	3.874347	0	3	619	567						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		67	127	810093	2323427395	
827	09:15:51.998	00:00:00.826	49	631.8137	558.3724	0.6744411	0.5239176	522.1989	3.837046	0	607.5804	562.7765	0.5117669	0.504532	521.4669	3.882499	0	3	620	561						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		68	121	826843	2323444145	
843	09:15:52.014	00:00:00.843	50	629.0531	561.2061	0.6745888	0.5231441	522.2278	3.826028	0	605.9304	562.9144	0.5119401	0.503837	521.6041	3.880315	0	3	617	562						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		65	122	843465	2323460767	
860	09:15:52.031	00:00:00.860	51	629.7397	561.7713	0.6748199	0.5224729	522.4907	3.823833	0	607.8586	570.1965	0.5121894	0.503206	521.4888	3.868206	0	3	619	566						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		67	126	860088	2323477390	
877	09:15:52.048	00:00:00.876	52	629.5616	566.6528	0.6750225	0.5219274	522.2988	3.82057	0	600.5453	569.1449	0.512348	0.5027233	521.6202	3.845761	0	3	615	568						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		63	128	876711	2323494013	
893	09:15:52.064	00:00:00.893	53	629.8807	564.2803	0.6752861	0.5216664	522.5198	3.806751	0	605.9333	572.9507	0.5126425	0.5024363	521.5614	3.84459	0	3	618	569						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		66	129	893458	2323510760	
910	09:15:52.081	00:00:00.910	54	627.8443	563.3464	0.6755211	0.5215307	522.2429	3.784945	0	603.3989	569.1121	0.512883	0.5023569	521.7954	3.828871	0	3	616	566						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		64	126	910083	2323527385	
927	09:15:52.098	00:00:00.926	55	633.5126	567.2993	0.6758264	0.5215157	522.1077	3.794791	0	607.4511	574.3712	0.5131396	0.5023326	521.5004	3.828592	0	3	620	571						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		68	131	926707	2323544009	
943	09:15:52.114	00:00:00.943	56	638.569	565.9423	0.6759443	0.5214269	522.0729	3.801739	0	610.4731	572.394	0.5132673	0.5022734	521.476	3.824714	0	3	625	569						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		73	129	943332	2323560634	
960	09:15:52.131	00:00:00.960	57	661.4649	553.4576	0.6759938	0.5211621	522.0482	3.777561	0	638.7432	548.6947	0.5134062	0.5020721	521.7054	3.803007	0	3	650	551						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		98	111	960079	2323577381	
977	09:15:52.148	00:00:00.976	58	659.6695	553.0482	0.6763197	0.5209464	521.9254	3.763337	0	630.607	564.0831	0.5136575	0.5016931	521.3882	3.805658	0	3	645	559						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		93	119	976701	2323594003	
993	09:15:52.164	00:00:00.993	59	666.2464	551.0668	0.6766108	0.5207762	521.9507	3.790416	0	640.6052	553.6321	0.5139374	0.501524	521.3524	3.813551	0	3	653	552						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		101	112	993324	2323610626	
1010	09:15:52.181	00:00:01.010	60	660.9255	555.0886	0.676836	0.5206834	521.7989	3.782765	0	634.1483	555.7456	0.5141558	0.5014331	521.1578	3.804146	0	3	648	555						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		96	115	1010006	2323627308	
1027	09:15:52.198	00:00:01.026	61	666.7393	551.5182	0.6771603	0.5207299	521.5985	3.779707	0	637.0813	555.7974	0.5144476	0.5014349	521.0168	3.809316	0	3	652	554						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		100	114	1026754	2323644056	
1043	09:15:52.214	00:00:01.043	62	663.7083	552.0682	0.6774008	0.5208035	521.2292	3.787529	0	636.6116	550.1683	0.5146785	0.5014914	520.7845	3.819891	0	3	650	551						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		98	111	1043378	2323660680	
1060	09:15:52.231	00:00:01.060	63	663.1159	553.7709	0.6777098	0.5208007	521.375	3.790625	0	637.0643	554.7477	0.5149428	0.5014403	520.5815	3.827069	0	3	650	554						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		98	114	1060003	2323677305	
1077	09:15:52.248	00:00:01.076	64	661.8103	549.5521	0.6779743	0.5206907	520.9526	3.788784	0	636.0061	554.2816	0.5152372	0.501302	520.3926	3.816698	0	3	649	552						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		97	112	1076629	2323693931	
1093	09:15:52.264	00:00:01.093	65	664.5613	548.7913	0.6783556	0.5205687	520.7693	3.792447	0	637.3902	559.7822	0.5155621	0.501032	520.3271	3.825619	0	3	651	554						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		99	114	1093378	2323710680	
1110	09:15:52.281	00:00:01.110	66	665.4718	552.7635	0.6787506	0.5204496	520.6205	3.807838	0	633.4766	560.14	0.5158637	0.5008994	520.1175	3.846378	0	3	649	556						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		97	116	1110001	2323727303	
1127	09:15:52.298	00:00:01.126	67	668.4454	555.3666	0.6791624	0.5203742	520.4764	3.814202	0	635.1877	558.2524	0.5162323	0.5007811	519.9229	3.848547	0	3	652	557						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		100	117	1126629	2323743931	
1143	09:15:52.314	00:00:01.143	68	665.0327	559.1267	0.6795084	0.5202825	520.1165	3.835055	0	635.2715	557.2897	0.5166001	0.5006438	519.8011	3.863757	0	3	650	558						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		98	118	1143264	2323760566	
1160	09:15:52.331	00:00:01.160	69	665.2118	553.9372	0.6799259	0.5201724	519.849	3.848246	0	635.3515	560.5496	0.5169383	0.5003185	519.3866	3.879196	0	3	650	557						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		98	117	1160001	2323777303	
1177	09:15:52.348	00:00:01.176	70	665.699	548.1218	0.6803702	0.5198703	519.6284	3.841236	0	635.8387	557.1429	0.5173272	0.4998918	519.1485	3.880454	0	3	651	553						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		99	113	1176623	2323793925	
1193	09:15:52.364	00:00:01.193	71	667.1312	553.0465	0.6808429	0.5192847	519.4667	3.86907	0	634.296	558.3262	0.5177528	0.4991805	518.9655	3.876834	0	3	651	556						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		99	116	1193260	2323810562	
1210	09:15:52.381	00:00:01.209	72	664.4547	552.7902	0.6813422	0.5186041	519.2648	3.879272	0	635.4601	559.2287	0.5181935	0.4984439	518.7159	3.906835	0	3	650	556						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		98	116	1209873	2323827175	
1226	09:15:52.397	00:00:01.226	73	669.5745	550.8495	0.6818925	0.5181814	518.751	3.893907	0	632.2433	560.3214	0.518632	0.4978492	518.3526	3.90363	0	3	651	556						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		99	116	1226496	2323843798	
1243	09:15:52.414	00:00:01.243	74	669.6711	553.0292	0.6823818	0.5179074	518.5577	3.905358	0	631.0072	558.8531	0.519055	0.4975019	517.9778	3.912129	0	3	650	556						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		98	116	1243256	2323860558	
1260	09:15:52.431	00:00:01.259	75	666.7078	557.0246	0.6828676	0.5178975	518.3572	3.928372	0	631.4489	556.3551	0.5194899	0.4973898	517.7499	3.939763	0	3	649	557						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		97	117	1259867	2323877169	
1276	09:15:52.447	00:00:01.276	76	665.7889	551.8657	0.6833255	0.5180631	518.1596	3.926187	0	631.4831	553.6642	0.5199171	0.4973598	517.5509	3.94038	0	3	649	553						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		97	113	1276491	2323893793	
1293	09:15:52.464	00:00:01.293	77	666.5723	550.1733	0.6837776	0.5183212	517.9765	3.956436	0	630.1796	553.8953	0.5202923	0.4973495	517.2053	3.961586	0	3	648	552						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		96	112	1293116	2323910418	
1310	09:15:52.481	00:00:01.309	78	670.7635	551.2337	0.684162	0.5186351	517.8133	3.988717	0	630.5158	556.5727	0.5206388	0.4973704	516.8565	3.974007	0	3	651	554						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		99	114	1309865	2323927167	
1326	09:15:52.497	00:00:01.326	79	666.8278	551.5129	0.6844665	0.5191017	517.3902	3.980764	0	635.0645	553.9366	0.5210101	0.4974374	516.6557	3.985943	0	3	651	553						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		99	113	1326492	2323943794	
1343	09:15:52.514	00:00:01.343	80	669.5052	551.5897	0.6848107	0.519599	517.2552	3.992358	0	631.2344	554.8777	0.521235	0.4975412	516.366	3.991221	0	3	650	553						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		98	113	1343115	2323960417	
1360	09:15:52.531	00:00:01.359	81	669.1553	551.7025	0.6850215	0.5201741	516.874	4.004852	0	631.9938	559.7248	0.521485	0.4976526	516.2915	4.018719	0	3	651	556						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		99	116	1359738	2323977040	
1376	09:15:52.547	00:00:01.376	82	671.8481	553.0695	0.6852232	0.5205565	517.0291	4.028653	0	631.3804	562.338	0.521634	0.4977059	516.0903	4.032683	0	3	652	558						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		100	118	1376488	2323993790	
1393	09:15:52.564	00:00:01.393	83	667.6694	552.5558	0.6853209	0.5208998	516.9987	4.041717	0	630.8706	555.0941	0.5217495	0.497785	515.8669	4.026359	0	3	649	554						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		97	114	1393111	2324010413	
1410	09:15:52.581	00:00:01.409	84	671.488	547.6206	0.6854114	0.5211445	516.6557	4.034774	0	628.7405	557.7106	0.5218083	0.4979015	515.7808	4.025986	0	3	650	553						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		98	113	1409736	2324027038	
1426	09:15:52.597	00:00:01.426	85	668.5887	549.5372	0.6854432	0.5214804	516.5706	4.049444	0	627.1695	554.5815	0.5218327	0.4981667	515.6881	4.054358	0	3	648	552						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		96	112	1426362	2324043664	
1443	09:15:52.614	00:00:01.443	86	669.5018	551.5415	0.6854365	0.5219175	516.5624	4.059354	0	626.6932	558.9976	0.5218272	0.4984896	515.6266	4.06708	0	3	648	555						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		96	115	1443111	2324060413	
1460	09:15:52.631	00:00:01.459	87	674.812	548.1454	0.6853936	0.5225528	516.509	4.073185	0	628.72	557.5565	0.5217674	0.499117	515.5622	4.084504	0	3	652	553						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		100	113	1459736	2324077038	
1476	09:15:52.647	00:00:01.476	88	666.6753	550.9771	0.6851967	0.5231546	516.6613	4.086473	0	631.6691	558.8585	0.5216523	0.4997837	515.493	4.091927	0	3	649	555						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		97	115	1476361	2324093663	
1493	09:15:52.664	00:00:01.492	89	669.3372	554.1584	0.6850006	0.5235549	516.5181	4.08901	0	628.5477	558.8334	0.5213997	0.5002398	515.3629	4.088021	0	3	649	556						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		97	116	1492987	2324110289	
1510	09:15:52.681	00:00:01.509	90	667.2144	552.0715	0.6847102	0.5237759	516.6395	4.113014	0	627.7138	556.8232	0.5211378	0.5006499	515.2851	4.099335	0	3	647	554						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		95	114	1509736	2324127038	
1526	09:15:52.697	00:00:01.526	91	673.8589	550.9447	0.6844501	0.5239178	516.486	4.120709	0	626.3395	560.4551	0.520816	0.5008652	515.451	4.112721	0	3	650	556						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		98	116	1526362	2324143664	
1543	09:15:52.714	00:00:01.542	92	664.3715	550.6746	0.6840921	0.5240229	516.5066	4.118169	0	626.7242	559.0725	0.5204958	0.5011486	515.3364	4.117483	0	3	646	555						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		94	115	1542985	2324160287	
1560	09:15:52.731	00:00:01.559	93	665.2361	551.1882	0.683795	0.5241454	516.6395	4.135553	0	628.1595	559.1905	0.5202083	0.5015186	515.2767	4.122921	0	3	647	555						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		95	115	1559611	2324176913	
1576	09:15:52.747	00:00:01.576	94	676.0245	554.0403	0.6835306	0.524275	516.4786	4.153749	0	626.5162	560.9505	0.5198729	0.5017948	515.4272	4.140228	0	3	651	557						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		99	117	1576361	2324193663	
1593	09:15:52.764	00:00:01.592	95	666.0912	550.5446	0.6831717	0.5242974	516.5079	4.153337	0	628.2596	560.5899	0.5195394	0.5020657	515.3196	4.159865	0	3	647	556						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		95	116	1592986	2324210288	
1610	09:15:52.781	00:00:01.609	96	666.2604	554.4607	0.6828524	0.5242109	516.6292	4.164476	0	626.5026	556.8207	0.5191737	0.5022352	515.3404	4.159199	0	3	646	556						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		94	116	1609612	2324226914	
1626	09:15:52.797	00:00:01.626	97	673.999	550.1304	0.6825857	0.5240908	516.4609	4.1842	0	625.1475	559.2672	0.5188544	0.5022824	515.3154	4.157837	0	3	650	555						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		98	115	1626239	2324243541	
1643	09:15:52.814	00:00:01.643	98	668.6414	547.4192	0.6822217	0.5239365	516.4343	4.188158	0	625.8981	557.626	0.5185232	0.5023156	515.4605	4.155235	0	3	647	553						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		95	113	1643007	2324260309	
1660	09:15:52.831	00:00:01.659	99	673.6804	552.8135	0.6820723	0.5236967	516.3152	4.189168	0	625.1118	560.4203	0.5182676	0.5023222	515.2731	4.182559	0	3	649	557						MutedBallie.avi	0	176	144	552	440	91	116	10176	0	Content		97	117	1659623	2324276925	
