Timestamp	Event	Descriptor	
371	MovieStart	MutedBallie.avi	
6398	KeyPress	Space	
6398	MovieEnd	MutedBallie.avi	
6913	ImageStart	fixation.png	
11086	KeyPress	Space	
11087	ImageEnd	fixation.png	
11109	ImageStart	chair_refrigerator_a.BMP	
14423	KeyPress	Right	
14423	ImageEnd	chair_refrigerator_a.BMP	
14427	ImageStart	fixation.png	
17278	KeyPress	Space	
17278	ImageEnd	fixation.png	
17300	ImageStart	balloons_grapes_a.BMP	
20350	KeyPress	Right	
20350	ImageEnd	balloons_grapes_a.BMP	
20357	ImageStart	fixation.png	
23046	KeyPress	Space	
23046	ImageEnd	fixation.png	
23068	ImageStart	spoon_ball_a.BMP	
26558	KeyPress	Left	
26558	ImageEnd	spoon_ball_a.BMP	
26562	ImageStart	fixation.png	
32622	KeyPress	Space	
32622	ImageEnd	fixation.png	
32643	ImageStart	cookie_sock_a.BMP	
35502	KeyPress	Right	
35502	ImageEnd	cookie_sock_a.BMP	
35506	ImageStart	fixation.png	
40006	KeyPress	Space	
40006	ImageEnd	fixation.png	
40027	ImageStart	orange_bread_a.BMP	
43046	KeyPress	Left	
43046	ImageEnd	orange_bread_a.BMP	
43050	ImageStart	fixation.png	
46646	KeyPress	Space	
46646	ImageEnd	fixation.png	
46667	ImageStart	flowers_butterfly_a.BMP	
49014	KeyPress	Right	
49014	ImageEnd	flowers_butterfly_a.BMP	
49018	ImageStart	fixation.png	
51726	KeyPress	Space	
51726	ImageEnd	fixation.png	
51747	ImageStart	mouse_cat_a.BMP	
69189	KeyPress	Left	
69190	ImageEnd	mouse_cat_a.BMP	
69193	ImageStart	fixation.png	
76077	KeyPress	Space	
76077	ImageEnd	fixation.png	
76099	ImageStart	pig_duck_a.BMP	
80261	KeyPress	Left	
80261	ImageEnd	pig_duck_a.BMP	
80265	ImageStart	fixation.png	
83189	KeyPress	Space	
83189	ImageEnd	fixation.png	
83211	ImageStart	tv_fork_a.BMP	
85549	KeyPress	Right	
85549	ImageEnd	tv_fork_a.BMP	
85553	ImageStart	fixation.png	
88021	KeyPress	Space	
88021	ImageEnd	fixation.png	
88043	ImageStart	shoe_pizza_a.BMP	
91173	KeyPress	Left	
91173	ImageEnd	shoe_pizza_a.BMP	
91177	ImageStart	fixation.png	
94493	KeyPress	Space	
94493	ImageEnd	fixation.png	
94515	ImageStart	bottle_leaf_a.BMP	
97285	KeyPress	Left	
97285	ImageEnd	bottle_leaf_a.BMP	
97289	ImageStart	fixation.png	
103237	KeyPress	Space	
103237	ImageEnd	fixation.png	
103259	ImageStart	icecream_broccoli_a.BMP	
105517	KeyPress	Right	
105517	ImageEnd	icecream_broccoli_a.BMP	
105522	ImageStart	fixation.png	
108605	KeyPress	Space	
108605	ImageEnd	fixation.png	
108626	ImageStart	teddybear_crayon_a.BMP	
111053	KeyPress	Right	
111053	ImageEnd	teddybear_crayon_a.BMP	
111057	ImageStart	fixation.png	
114388	KeyPress	Space	
114389	ImageEnd	fixation.png	
114411	ImageStart	bunny_dog_a.BMP	
117093	KeyPress	Left	
117093	ImageEnd	bunny_dog_a.BMP	
117097	ImageStart	fixation.png	
120212	KeyPress	Space	
120213	ImageEnd	fixation.png	
120234	ImageStart	apple_strawberry_a.BMP	
123508	KeyPress	Right	
123509	ImageEnd	apple_strawberry_a.BMP	
123513	ImageStart	fixation.png	
126772	KeyPress	Space	
126773	ImageEnd	fixation.png	
126794	ImageStart	clock_bicycle_a.BMP	
129108	KeyPress	Right	
129108	ImageEnd	clock_bicycle_a.BMP	
129112	ImageStart	fixation.png	
131934	KeyPress	Space	
131934	ImageEnd	fixation.png	
131959	ImageStart	cake_doll_a.BMP	
135493	KeyPress	Left	
135493	ImageEnd	cake_doll_a.BMP	
135497	ImageStart	fixation.png	
139596	KeyPress	Space	
139596	ImageEnd	fixation.png	
139618	ImageStart	egg_hat_a.BMP	
142868	KeyPress	Left	
142868	ImageEnd	egg_hat_a.BMP	
142872	ImageStart	fixation.png	
145684	KeyPress	Space	
145684	ImageEnd	fixation.png	
145706	ImageStart	elephant_bear_a.BMP	
147996	KeyPress	Left	
147996	ImageEnd	elephant_bear_a.BMP	
148000	ImageStart	fixation.png	
154036	KeyPress	Space	
154036	ImageEnd	fixation.png	
154059	ImageStart	jacket_pillow_a.BMP	
156228	KeyPress	Right	
156228	ImageEnd	jacket_pillow_a.BMP	
156232	ImageStart	fixation.png	
157172	KeyPress	Space	
157172	ImageEnd	fixation.png	
158197	MovieStart	congratulations.wmv	
159380	KeyPress	Escape	
159380	MovieEnd	congratulations.wmv	
