155,0,0.13,0,0,0,0,0,0,0,0,0,0.28,0,0,0.12,0,0,0,0,0,0.12,0,0.06,0,0,0,0,0.13,0.15,0,0,0.08,0.05,0,0,0.1,0,0,,
156,0,0,0.04,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0.12,0,0,0.1,0,0.11,0,0.21,0,0,0,0.01,0,0,0.13
158,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
159,0,0,0,0.23,0.34,0,0,0.26,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.18,0,0,0.04,0.21,0,0,0.19,0,0.26,0.06,0,0.24,0
160,0,0.14,0.11,0,0,0.11,0,0,0,0,0,0,0,0,0.14,0,0,0.12,0,0,0,0.19,0,0.13,0,0.1,0,0.06,0.21,0,0,0,0,0,0,0,0.03,0,0.12,0
161,0,0.2,0.05,0,0.2,0,0,0.21,0.04,0,0.21,0,0,0,0,0,0,0,0,0,0,0.17,0.02,0,0.16,0,0,0,0.07,0,0,0,0,0,0,0,0,0.26,0,0.02
162,0,0.25,0,0,0.12,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.21,0,0.26,0,0,0,0,0
164,0.07,0,0,0.08,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0.26,0,0.1,0.06,0,0,0,0,0,0.25,0,0,0.11
165,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.17,0,0,0,0.11,0,0.09,0,0.08,0,0,0.04,0.08,0
166,0,0.06,0,0,0,0,0.16,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0.15,0,0,0,0,0,0
167,0.24,0,0,0,0.14,0,0,0,0,0,0,0,0,0.03,0,0,0.22,0,0,0.23,0,0.15,0,0.26,0,0.05,0.14,0,0.01,0,0,0,0.11,0,0.26,0,0,0,0.12,0
169,0.15,0,0,0.11,0,0.21,0.14,0,0,0.22,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.07,0,0,0.04,0,0,0.09,0,0,0,0,0
170,0,0.15,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.12,0,0,0,0,0.26,0,0,0,0,0,0,0.05,0,0,0,0,0
171,0.1,0,0.07,0,0,0,0,0,0.22,0,0,0.2,0.15,0,0,0,0,0,0,0.12,0,0.12,0.1,0,0.07,0,0,0.07,0,0,0,0,0,0.17,0,0.01,0,0.02,0.03,0
172,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.11,0,0.34,0,0.27,0,0,0,0.19,0,0,0,0,0
173,0.14,0,0,0,0.06,0,0,0.24,0,0.09,0,0.19,0.22,0,0.14,0,0.15,0,0,0.11,0.11,0,0.1,0,0,0,0.1,0,0,0.24,0.02,0,0,0.15,0,0.13,0,0.12,0.2,0
174,0.18,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.11,0,0.21,0.14,0,0,0,0,0.15,0,0,0,0.24,0.17,0,0,0,0,0,0.1,0,0,0.3,0,0
176,0.14,0,0.01,0,0.05,0,0,0,0,0.17,0.02,0,0.04,0,0.07,0,0,0.08,0.14,0,0,0.04,0,0,0,0,0,0,0.02,0,0,0.15,0,0,0.09,0,0,0,0.03,0
177,0,0.16,0,0,0,0.02,0,0,0,0,0,0,0,0.13,0,0,0.28,0,0,0.14,0.11,0,0.21,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.12,0
178,0.08,0,0.15,0,0.02,0.02,0,0,0.13,0,0,0.21,0,0,0,0,0,0,0.31,0,0,0.05,0,0.11,0,0,0.11,0,0.11,0,0,0.2,0.19,0,0.18,0,0,0,0,0.14
179,0.13,0,0,0,0.43,0,0.08,0,0.18,0,0.03,0,0.09,0,0,0.24,0.26,0,0.14,0,0,0,0,0.26,0,0.16,0.18,0,0.24,0,0,0.31,0.23,0,0.27,0,0,0.17,0,0
180,0,0.2,0.2,0,0,0,0,0,0.13,0,0,0.21,0.18,0,0,0.04,0,0,0,0,0,0.19,0.22,0,0,0.08,0,0.2,0.2,0,0,0.19,0,0.23,0.17,0,0,0,0,0
181,0.21,0,0.14,0,0.12,0,0,0,0,0,0,0.5,0.47,0,0,0,0,0,0,0,0,0,0,0.18,0,0.11,0,0.1,0.2,0,0.15,0,0,0,0.06,0,0,0,0.14,0
182,0,0.03,0.14,0,0,0.07,0,0,0,0,0.05,0,0.09,0,0,0,0,0,0.1,0,0.14,0,0,0.14,0.06,0,0,0.01,0.06,0,0.06,0,0,0.1,0.15,0,0.06,0,0,0
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.41,0,0,0,0.5,0.02,0,0,0.5,0.33,0,0,0,0,0,0,0.34
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
