Data properties:

Recording date: 4/15/2016
Recording time: 10:52:31:560 (corresponds to time 0)
Study: True Belief 2
Subject: 121
Recording: 121
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	56	629	526	
1	56	483	485	467	
2	538	316	125	156	
3	855	1199	81	129	
4	2320	516	245	345	
5	2836	350	172	916	
6	3186	466	66	799	
7	6517	116	188	398	
8	6633	416	211	351	
9	7167	1033	193	362	
10	8199	383	180	467	
11	8582	233	166	422	
12	8816	1049	53	393	
13	9865	1931	198	348	
14	12145	83	10	134	
15	12229	733	49	132	
16	12961	167	659	407	
17	13128	1483	714	363	
18	14611	599	604	373	
19	15210	133	716	359	
20	15527	2831	711	367	
21	18357	183	90	110	
22	18657	216	57	118	
23	18990	416	74	108	
24	19407	133	184	360	
25	19673	17	202	363	
26	19806	100	191	364	
27	19906	183	89	380	
28	20090	217	790	420	
29	20306	283	870	410	
30	20590	333	536	378	
31	20923	166	165	358	
32	21089	1183	201	359	
33	22272	283	110	365	
34	22555	616	190	353	
35	23171	366	737	414	
36	23537	417	843	404	
37	23954	666	695	375	
38	24836	466	183	340	
39	25303	283	50	379	
40	25753	250	-240	56	
41	26002	266	-13	107	
42	27118	183	145	506	
43	27301	533	215	496	
44	27834	150	191	346	
45	27984	416	745	505	
46	28400	183	679	488	
47	28583	533	631	433	
48	29116	150	684	472	
49	29266	616	724	324	
50	29882	833	689	494	
51	30715	383	636	446	
52	31098	999	687	492	
53	32097	799	791	502	
54	32897	233	694	370	
55	33130	1167	619	425	
56	34296	233	-204	94	
57	34529	1066	43	137	
58	35595	200	718	391	
59	35795	899	712	349	
60	36694	317	645	387	
61	37011	583	708	360	
62	37793	150	708	356	
63	37943	683	741	448	
64	38626	250	718	345	
65	38876	1382	188	399	
66	40258	566	315	376	
67	40824	466	252	362	
68	41290	1049	151	384	
69	42539	1399	728	343	
70	43938	100	686	464	
71	44155	67	691	462	
72	44338	33	679	467	
73	44804	17	690	493	
74	44938	83	578	441	
75	45021	383	155	352	
76	45404	450	198	380	
77	45854	766	48	119	
78	46937	167	728	372	
79	47103	367	729	486	
80	47470	350	186	491	
81	47820	2598	249	483	
82	50418	583	159	519	
83	51001	166	266	470	
84	51167	200	299	372	
85	51367	1099	287	325	
86	52466	749	219	343	
87	53215	200	255	439	
88	53415	616	254	475	
89	54032	1116	39	121	
90	55147	200	668	382	
91	55347	783	704	342	
92	56296	266	714	448	
93	56563	383	771	473	
94	56946	1316	656	473	
95	58262	583	775	464	
96	58845	216	734	366	
97	59061	1116	697	334	
98	60177	800	691	490	
99	60976	200	749	468	
100	61176	200	264	340	
101	61376	416	221	347	
102	61792	665	273	430	
103	62791	833	51	115	
104	63624	267	697	385	
105	63890	366	683	493	
106	64257	899	288	474	
107	65156	999	280	319	
108	66305	167	490	324	
109	66472	133	729	330	
110	66605	583	692	321	
111	67188	217	689	500	
112	67521	17	685	504	
113	67671	616	666	495	
114	68437	167	782	494	
115	68737	316	797	492	
116	69203	216	676	486	
117	69553	633	279	468	
118	70302	616	807	480	
119	70918	150	709	450	
120	71068	1932	689	318	
121	73001	250	818	680	
122	73251	200	645	512	
123	73450	366	617	561	
124	73950	83	581	555	
125	74200	16	297	679	
126	74949	150	436	584	
127	75099	533	582	583	
