Data properties:

Recording date: 1/6/2016
Recording time: 13:59:16:382 (corresponds to time 0)
Study: True Belief 2
Subject: 108
Recording: 108
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	158	720	513	
1	158	350	-327	-85	
2	508	366	99	144	
3	874	1066	85	97	
4	8153	100	-50	741	
5	8253	1133	231	923	
6	10518	516	68	90	
7	11034	1133	220	349	
8	12167	616	231	444	
9	12783	932	225	350	
10	13715	999	259	423	
11	14714	1583	222	331	
12	16297	100	155	228	
13	16530	17	174	267	
14	22558	99	734	302	
15	22658	1450	715	371	
16	24108	100	654	568	
17	25507	349	708	398	
18	25857	466	62	100	
19	26323	100	157	533	
20	26589	17	523	-979	
21	26723	200	675	-539	
22	26923	283	405	451	
23	27206	200	239	407	
24	27406	200	210	343	
25	27605	566	93	359	
26	28172	300	779	347	
27	28471	550	844	373	
28	29021	266	712	344	
29	29287	483	203	344	
30	29770	150	146	344	
31	29920	350	210	341	
32	30270	233	248	402	
33	30753	300	239	375	
34	31053	283	741	352	
35	31336	516	834	363	
36	31852	350	159	319	
37	32202	600	92	352	
38	33035	250	-338	43	
39	33285	433	62	92	
40	33718	433	19	865	
41	34151	183	475	1086	
42	34334	233	450	288	
43	34567	233	196	342	
44	34800	250	211	445	
45	35050	1299	250	465	
46	36349	833	204	485	
47	37182	949	263	468	
48	38131	316	772	402	
49	38448	283	766	451	
50	38731	183	712	455	
51	38914	1316	663	390	
52	40230	300	739	269	
53	41079	17	736	286	
54	42111	350	802	450	
55	42461	200	105	104	
56	42661	316	49	86	
57	43294	84	685	1160	
58	43377	167	523	1072	
59	43544	366	463	364	
60	43910	316	766	428	
61	44227	167	804	388	
62	44393	533	733	336	
63	44926	550	652	354	
64	45476	550	724	401	
65	46025	183	785	398	
66	46208	2130	215	383	
67	48339	316	318	344	
68	48655	1550	222	349	
69	50205	650	292	323	
70	50855	333	666	370	
71	51188	516	728	337	
72	51705	583	801	416	
73	52288	1066	719	461	
74	53354	200	755	422	
75	53554	350	716	350	
76	53903	383	662	383	
77	54286	400	617	390	
78	54686	150	642	358	
79	55019	483	674	359	
80	55502	266	406	373	
81	55768	483	232	374	
82	56251	416	79	87	
83	56668	233	76	430	
84	56901	400	163	767	
85	57301	233	466	390	
86	57534	266	231	403	
87	57800	2231	262	455	
88	60031	483	701	372	
89	60514	366	776	463	
90	60881	350	338	370	
91	61231	2115	267	454	
92	63346	366	242	338	
93	63995	83	232	333	
94	64079	217	423	324	
95	64295	383	313	314	
96	64678	283	-142	153	
97	64961	1016	52	97	
98	65977	483	711	351	
99	66460	1099	770	422	
100	67559	333	786	359	
101	67892	217	782	415	
102	68109	783	708	321	
103	68892	1132	762	427	
104	70024	416	699	333	
105	70441	666	272	370	
106	71107	366	216	332	
107	71473	366	257	385	
108	71840	699	171	376	
109	72539	316	683	376	
110	72855	433	741	427	
111	73288	383	603	384	
112	73671	416	580	440	
113	74388	633	42	101	
114	75020	433	211	812	
115	75454	233	452	459	
116	75687	1449	277	455	
117	77136	250	714	441	
118	77385	583	812	472	
119	77968	166	714	358	
120	78135	416	694	316	
121	78834	83	423	452	
122	78918	167	360	458	
123	79084	683	283	452	
124	79767	1116	271	299	
125	80883	666	281	365	
126	81549	483	710	358	
127	82032	1016	696	303	
128	83048	316	313	709	
129	83364	416	522	1199	
130	83781	183	653	672	
131	83964	416	635	536	
132	84380	83	-763	1141	
