Data properties:

Recording date: 2/8/2016
Recording time: 15:23:06:007 (corresponds to time 0)
Study: True Belief 2
Subject: 113
Recording: 113
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
1	65	333	90	106	
2	398	250	38	192	
3	648	1699	78	108	
4	2346	317	181	283	
5	2863	83	98	904	
6	2946	300	170	641	
7	3246	683	284	822	
8	3928	450	324	790	
9	4378	216	388	451	
10	4595	266	135	121	
11	7442	116	-15	77	
12	7709	83	428	378	
13	7792	1116	202	332	
14	8908	216	232	434	
15	9124	1582	204	329	
16	10707	333	247	461	
17	11040	150	229	367	
18	11190	1632	206	322	
19	12822	433	167	453	
20	13255	600	63	367	
21	13854	616	207	326	
22	14470	200	14	101	
23	14670	216	50	108	
24	15070	150	-42	66	
25	15220	266	482	386	
26	15486	1099	724	341	
27	16586	200	754	393	
28	16786	1782	727	340	
29	18568	450	740	412	
30	19017	1332	721	346	
31	20350	733	683	344	
32	21082	516	63	96	
33	21599	333	-112	714	
34	21932	200	611	973	
35	22132	217	359	419	
36	22348	216	218	371	
37	22565	366	101	357	
38	22931	250	213	323	
39	23181	266	770	374	
40	23447	250	863	370	
41	23697	283	730	351	
42	23980	1649	225	325	
43	25629	483	87	354	
44	26112	616	228	317	
45	26728	166	774	361	
46	26895	233	727	352	
47	27128	183	848	363	
48	27311	833	725	341	
49	28144	216	438	66	
50	28360	366	52	97	
51	29043	83	-589	893	
52	29126	266	-526	1285	
53	29393	216	368	361	
54	29609	200	179	344	
55	29809	783	209	477	
56	30592	266	733	398	
57	30858	500	651	406	
58	31358	1382	693	434	
59	32740	1349	752	291	
60	34089	166	676	363	
61	34256	200	652	391	
62	34456	733	700	432	
63	35189	483	689	470	
64	35672	300	658	401	
65	35971	716	750	291	
66	36687	400	657	399	
67	37087	300	289	155	
68	37387	233	62	92	
69	38786	200	705	315	
70	38986	200	752	355	
71	39186	649	726	312	
72	39835	483	648	341	
73	40318	283	741	309	
74	40601	183	802	393	
75	40784	483	730	322	
76	41267	450	663	334	
77	41717	266	272	292	
78	41983	1066	176	359	
79	43049	416	309	299	
80	43466	300	264	296	
81	43765	483	173	364	
82	44248	999	731	318	
83	45248	233	235	324	
84	45481	933	161	356	
85	46414	183	767	309	
86	46597	566	729	324	
87	47163	366	657	341	
88	47529	416	735	310	
89	47946	333	275	316	
90	48279	450	201	342	
91	48729	233	75	84	
92	48962	100	11	105	
93	49378	117	-281	751	
94	49611	200	403	470	
95	49811	366	286	312	
96	50177	250	204	314	
97	50427	4197	251	467	
98	54857	300	295	376	
99	55157	1316	212	312	
100	56473	1183	254	440	
101	57822	1183	266	437	
102	59004	183	50	95	
103	59188	100	-100	159	
104	59787	133	-565	1262	
105	59920	150	-400	1163	
106	60070	350	370	339	
107	60420	350	231	387	
108	60770	183	594	324	
109	60953	683	712	300	
110	61636	583	666	412	
111	62219	233	735	440	
112	62452	1382	782	430	
113	63834	633	726	308	
114	64467	266	233	351	
115	64733	416	273	405	
116	65149	167	216	305	
117	65516	17	228	612	
118	66016	133	259	331	
119	66149	333	215	318	
120	66482	1099	725	310	
121	67581	383	758	454	
122	67964	866	703	459	
123	68830	466	796	435	
124	69296	316	752	468	
125	69613	450	727	495	
126	70062	1865	723	298	
127	71928	200	119	108	
128	72128	283	59	103	
129	72411	283	-100	798	
130	72694	250	409	1097	
131	72944	316	480	366	
132	73260	600	265	298	
133	73860	1366	266	457	
134	75225	233	682	353	
135	75458	766	698	303	
136	76225	633	669	484	
137	76857	1266	803	466	
138	78123	200	327	373	
139	78323	433	278	313	
140	78756	1066	274	277	
141	79822	300	884	460	
142	80122	350	835	598	
143	80705	466	659	692	
144	81171	500	391	492	
145	81670	283	457	797	
146	81954	333	621	552	
