Data properties:

Recording date: 2/29/2016
Recording time: 14:09:23:422 (corresponds to time 0)
Study: single 5
Subject: 113
Recording: 113
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	1197	850	613	569	
1	2147	633	616	568	
2	3113	366	-24	-444	
3	3479	350	60	142	
4	3946	17	42	129	
5	4179	100	45	128	
6	4628	433	772	407	
7	5061	1882	179	377	
8	6943	999	770	407	
9	7943	400	197	379	
10	8342	216	157	400	
11	8559	783	186	369	
12	9342	250	-259	98	
13	9592	550	15	126	
14	10308	283	279	697	
15	10591	233	403	451	
16	10824	266	739	411	
17	11091	416	784	398	
18	11507	3431	186	384	
19	14938	283	735	404	
20	15221	649	786	416	
21	15870	183	295	387	
22	16053	1549	185	391	
23	17602	216	168	428	
24	17819	383	208	377	
25	18202	300	735	393	
26	18502	333	787	403	
27	18835	866	769	465	
28	19701	883	783	394	
29	20584	1066	41	132	
30	21650	533	774	402	
31	22182	849	172	383	
32	23032	549	744	383	
33	23581	516	790	384	
34	24098	316	128	372	
35	24414	483	189	374	
36	24897	950	771	396	
37	36321	183	777	380	
38	36687	233	150	361	
39	36920	117	-61	289	
40	38702	150	201	371	
41	38852	601	170	404	
42	39453	367	709	427	
43	39820	716	774	432	
44	40536	183	788	383	
45	41052	50	192	367	
46	42599	100	-1041	-2683	
