Data properties:

Recording date: 2/17/2016
Recording time: 09:52:11:627 (corresponds to time 0)
Study: colors
Subject: 109
Recording: 109
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	365	136	126	
1	598	450	129	90	
2	1048	1466	110	152	
3	2514	150	61	181	
4	2963	150	567	421	
5	3113	550	199	422	
6	3663	1182	791	405	
7	5278	17	186	426	
8	5478	650	176	401	
9	6794	200	598	495	
10	6994	217	782	541	
11	7810	233	77	338	
12	8043	866	66	153	
13	8909	366	229	451	
14	9275	566	167	427	
15	9841	433	176	384	
16	10274	283	170	455	
17	10757	1532	790	420	
18	12489	433	235	400	
19	12922	983	178	455	
20	13905	1099	81	144	
21	15004	966	174	422	
22	15970	150	250	421	
23	16120	233	736	411	
24	16353	1832	798	423	
25	18185	216	195	461	
26	18785	233	143	422	
27	19234	416	772	420	
28	19867	100	-345	186	
29	19967	183	-1184	881	
30	23631	183	408	433	
31	23997	333	192	413	
32	24564	400	793	412	
33	25163	150	362	426	
34	25313	650	204	411	
35	25962	316	61	130	
36	26279	733	78	161	
37	27128	383	162	447	
38	27511	216	199	438	
39	27728	300	742	390	
40	28027	833	784	434	
41	30909	17	500	759	
42	31042	150	695	484	
43	31192	416	774	466	
44	31758	117	148	396	
45	32025	100	-158	120	
46	32125	633	70	149	
47	33024	233	483	424	
48	33257	683	155	404	
49	33940	799	760	389	
50	34739	1049	178	416	
51	36038	67	334	826	
52	39536	133	305	508	
53	39669	233	204	448	
54	39902	216	882	428	
55	40119	716	798	410	
56	40968	250	772	404	
57	41218	183	689	395	
58	41401	400	237	394	
59	42067	216	161	385	
60	42417	466	784	415	
61	43100	100	610	426	
62	43200	350	180	445	
63	43549	500	148	417	
64	44049	216	24	159	
65	44266	333	77	163	
66	44832	300	510	451	
67	45132	416	188	457	
68	45548	749	776	448	
69	46297	366	147	451	
70	46664	400	167	408	
71	47064	966	204	391	
72	48030	183	305	407	
73	48213	350	779	451	
74	48562	116	206	397	
75	48679	250	191	441	
76	49062	350	819	408	
77	49412	400	775	417	
78	49812	233	394	170	
79	51094	100	438	459	
80	51194	416	184	445	
81	51610	200	815	399	
82	51810	633	558	400	
83	52443	466	791	431	
84	52909	566	142	430	
85	53959	17	552	434	
86	54108	433	167	425	
87	54541	167	685	419	
88	54825	33	676	461	
89	55158	683	760	454	
90	56473	67	-235	1082	
91	56756	67	113	1043	
92	56940	83	274	533	
93	57023	433	330	368	
94	57456	316	374	394	
95	57772	533	416	316	
96	58305	416	354	335	
97	58938	266	361	345	
98	59205	316	480	309	
