Data properties:

Recording date: 12/8/2015
Recording time: 11:10:12:733 (corresponds to time 0)
Study: colors
Subject: 094
Recording: 094
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
2	0	428	-370	-103	
3	428	233	-239	-146	
4	661	600	87	110	
5	1261	383	9	20	
6	1644	366	58	97	
7	2177	100	50	45	
8	2277	316	63	99	
9	2593	2398	829	374	
10	4992	100	947	331	
11	5092	283	917	351	
12	5375	416	829	381	
13	5791	333	200	344	
14	6124	100	152	370	
15	6374	350	865	338	
16	6724	866	814	366	
17	7589	1099	64	94	
18	8689	1482	823	387	
19	10171	1299	161	387	
20	11470	849	155	330	
21	12319	300	164	392	
22	12619	366	754	399	
23	12985	366	806	394	
24	13352	300	-294	104	
25	13651	200	100	95	
26	13851	849	49	87	
27	14700	1049	136	342	
28	15750	117	822	517	
29	15866	449	852	315	
30	16316	499	836	371	
31	16815	533	798	356	
32	17349	433	820	387	
33	17782	1166	831	347	
34	19081	650	822	348	
35	19730	233	69	85	
36	20113	150	124	57	
37	20263	466	75	77	
38	20730	1049	824	365	
39	21779	1699	172	351	
40	23478	233	767	364	
41	23711	1299	835	381	
42	25010	316	800	353	
43	25326	350	334	340	
44	25676	533	75	93	
45	26375	100	-80	31	
46	26475	250	479	373	
47	26725	1415	817	397	
48	28141	1116	184	374	
49	29257	1183	819	374	
50	30439	999	826	332	
51	31438	250	430	104	
52	31688	1066	87	86	
53	32754	616	811	361	
54	33370	300	854	351	
55	33670	583	948	312	
56	34253	799	824	353	
57	35052	283	1050	92	
58	35335	833	812	352	
59	36168	733	834	395	
60	36901	117	857	754	
61	37017	450	877	364	
62	37585	217	506	167	
63	38933	450	195	346	
64	39382	1349	821	362	
65	40731	733	179	431	
66	41464	316	149	375	
67	41781	517	803	390	
68	42697	116	163	383	
69	42930	366	186	381	
70	43296	300	827	369	
71	43929	100	79	112	
72	44179	33	72	114	
73	44495	266	496	395	
74	44762	100	846	381	
75	45028	400	848	386	
76	45428	366	220	415	
77	45794	450	163	411	
78	46377	533	151	382	
79	47027	216	139	369	
80	47360	16	173	418	
81	47510	216	174	415	
82	47726	400	817	415	
83	48126	833	849	376	
84	48958	150	814	373	
85	49225	582	121	392	
86	49807	266	56	92	
87	51123	200	202	344	
88	51323	217	148	334	
89	51539	1016	803	349	
90	52555	450	122	317	
91	53005	650	788	379	
92	53654	416	808	345	
93	54071	316	827	390	
94	54387	716	801	343	
95	55103	450	841	405	
96	55553	450	959	525	
97	56003	300	352	177	
98	56519	583	338	177	
99	57102	749	416	275	
100	57851	466	410	347	
101	58318	200	421	268	
