Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,
5/17/2016,09:37,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_3.csv,123,1,1,1,1.01,retrieval,57,SPACE,"press spacebar to start perceptual task",3980,True,0,21,75,"press spacebar to start perceptual task",3990,
5/17/2016,09:37,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_3.csv,123,1,1,1,2.01,retrieval,57,SPACE,"MutedBallie.avi (174x144)",33,True,4065,2008,2034,"MutedBallie.avi (174x144)",54,"blacksquare.bmp",845,
5/17/2016,09:37,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_3.csv,123,1,1,1,2.02,retrieval,57,SPACE,"blacksquare.bmp",832,True,4065,2008,2034,"MutedBallie.avi (174x144)",54,"blacksquare.bmp",845,
5/17/2016,09:37,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_3.csv,123,1,1,2,3.01,retrieval,1,1,"cake_hat_b.bmp",3115,True,6998,119,146,"cake_hat_b.bmp",3133,"blacksquare.bmp",1205,
5/17/2016,09:37,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_3.csv,123,1,1,2,3.02,retrieval,57,SPACE,"blacksquare.bmp",1199,True,6998,119,146,"cake_hat_b.bmp",3133,"blacksquare.bmp",1205,
5/17/2016,09:37,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_3.csv,123,1,1,3,4.01,retrieval,2,2,"leaf_jacket_b.bmp",1693,True,11482,322,348,"leaf_jacket_b.bmp",1714,"blacksquare.bmp",1152,
5/17/2016,09:37,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_3.csv,123,1,1,3,4.02,retrieval,57,SPACE,"blacksquare.bmp",1145,True,11482,322,348,"leaf_jacket_b.bmp",1714,"blacksquare.bmp",1152,
5/17/2016,09:37,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_3.csv,123,1,1,4,5.01,retrieval,2,2,"apple_bear_b.bmp",2118,True,14696,93,120,"apple_bear_b.bmp",2142,"blacksquare.bmp",1312,
5/17/2016,09:37,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_3.csv,123,1,1,4,5.02,retrieval,57,SPACE,"blacksquare.bmp",1303,True,14696,93,120,"apple_bear_b.bmp",2142,"blacksquare.bmp",1312,
5/17/2016,09:37,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_3.csv,123,1,1,5,6.01,retrieval,1,1,"elephant_broccoli_b.bmp",2938,True,18270,308,334,"elephant_broccoli_b.bmp",2959,"blacksquare.bmp",1474,
