Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,
1/21/2015,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_3.csv,59,1,1,1,1.01,retrieval,57,SPACE,"press spacebar to start perceptual task",5141,True,0,22,50,"press spacebar to start perceptual task",5141,
1/21/2015,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_3.csv,59,1,1,1,2.01,retrieval,57,SPACE,"MutedBallie.avi (174x144)",1490,True,5191,4203,4231,"MutedBallie.avi (174x144)",1512,"blacksquare.bmp",2129,
1/21/2015,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_3.csv,59,1,1,1,2.02,retrieval,57,SPACE,"blacksquare.bmp",2121,True,5191,4203,4231,"MutedBallie.avi (174x144)",1512,"blacksquare.bmp",2129,
1/21/2015,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_3.csv,59,1,1,2,3.01,retrieval,1,1,"cake_hat_b.bmp",6445,True,13063,174,201,"cake_hat_b.bmp",6467,"blacksquare.bmp",2518,
1/21/2015,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_3.csv,59,1,1,2,3.02,retrieval,57,SPACE,"blacksquare.bmp",2507,True,13063,174,201,"cake_hat_b.bmp",6467,"blacksquare.bmp",2518,
1/21/2015,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_3.csv,59,1,1,3,4.01,retrieval,1,1,"leaf_jacket_b.bmp",5476,False,22249,119,146,"leaf_jacket_b.bmp",5490,"blacksquare.bmp",1888,
1/21/2015,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_3.csv,59,1,1,3,4.02,retrieval,57,SPACE,"blacksquare.bmp",1877,True,22249,119,146,"leaf_jacket_b.bmp",5490,"blacksquare.bmp",1888,
1/21/2015,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_3.csv,59,1,1,4,5.01,retrieval,2,2,"apple_bear_b.bmp",4190,True,29773,147,173,"apple_bear_b.bmp",4204,"blacksquare.bmp",2733,
1/21/2015,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_3.csv,59,1,1,4,5.02,retrieval,57,SPACE,"blacksquare.bmp",2720,True,29773,147,173,"apple_bear_b.bmp",4204,"blacksquare.bmp",2733,
1/21/2015,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_3.csv,59,1,1,5,6.01,retrieval,2,2,"elephant_broccoli_b.bmp",1722,False,36883,132,160,"elephant_broccoli_b.bmp",1740,"blacksquare.bmp",3228,
