Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,
5/4/2015,11:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_4.csv,68,1,1,1,1.01,retrieval,57,SPACE,"press spacebar to start perceptual task",3521,True,0,26,54,"press spacebar to start perceptual task",3521,
5/4/2015,11:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_4.csv,68,1,1,1,2.01,retrieval,57,SPACE,"MutedBallie.avi (174x144)",2658,True,3575,1071,1098,"MutedBallie.avi (174x144)",2678,"blacksquare.bmp",1486,
5/4/2015,11:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_4.csv,68,1,1,1,2.02,retrieval,57,SPACE,"blacksquare.bmp",1481,True,3575,1071,1098,"MutedBallie.avi (174x144)",2678,"blacksquare.bmp",1486,
5/4/2015,11:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_4.csv,68,1,1,2,3.01,retrieval,1,1,"chair_refrigerator_b.bmp",4719,True,8837,146,174,"chair_refrigerator_b.bmp",4739,"blacksquare.bmp",1969,
5/4/2015,11:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_4.csv,68,1,1,2,3.02,retrieval,57,SPACE,"blacksquare.bmp",1955,True,8837,146,174,"chair_refrigerator_b.bmp",4739,"blacksquare.bmp",1969,
5/4/2015,11:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_4.csv,68,1,1,3,4.01,retrieval,1,1,"grapes_balloons_b.bmp",4182,False,15719,133,160,"grapes_balloons_b.bmp",4204,"blacksquare.bmp",1594,
5/4/2015,11:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_4.csv,68,1,1,3,4.02,retrieval,57,SPACE,"blacksquare.bmp",1593,True,15719,133,160,"grapes_balloons_b.bmp",4204,"blacksquare.bmp",1594,
5/4/2015,11:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_4.csv,68,1,1,4,5.01,retrieval,2,2,"spoon_ball_b.bmp",3210,True,21677,160,186,"spoon_ball_b.bmp",3227,"blacksquare.bmp",1607,
5/4/2015,11:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_4.csv,68,1,1,4,5.02,retrieval,57,SPACE,"blacksquare.bmp",1604,True,21677,160,186,"spoon_ball_b.bmp",3227,"blacksquare.bmp",1607,
5/4/2015,11:40,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_4.csv,68,1,1,5,6.01,retrieval,1,1,"cookie_sock_b.bmp",4458,True,26697,134,160,"cookie_sock_b.bmp",4472,"blacksquare.bmp",2076,
