Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,1,1.01,retrieval,57,SPACE,"press spacebar to start perceptual task",9313,True,0,21,48,"press spacebar to start perceptual task",9319,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,1,2.01,retrieval,57,SPACE,"MutedBallie.avi (174x144)",1846,True,9367,2396,2423,"MutedBallie.avi (174x144)",1861,"blacksquare.bmp",4780,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,1,2.02,retrieval,57,SPACE,"blacksquare.bmp",4772,True,9367,2396,2423,"MutedBallie.avi (174x144)",1861,"blacksquare.bmp",4780,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,2,3.01,retrieval,2,2,"cake_hat_b.bmp",12108,True,18431,147,174,"cake_hat_b.bmp",12130,"blacksquare.bmp",13295,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,2,3.02,retrieval,57,SPACE,"blacksquare.bmp",13287,True,18431,147,174,"cake_hat_b.bmp",12130,"blacksquare.bmp",13295,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,3,4.01,retrieval,2,2,"leaf_jacket_b.bmp",19068,False,44030,160,187,"leaf_jacket_b.bmp",19092,"blacksquare.bmp",3254,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,3,4.02,retrieval,57,SPACE,"blacksquare.bmp",3241,True,44030,160,187,"leaf_jacket_b.bmp",19092,"blacksquare.bmp",3254,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,4,5.01,retrieval,2,2,"apple_bear_b.bmp",5677,False,66563,134,160,"apple_bear_b.bmp",5691,"blacksquare.bmp",4994,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,4,5.02,retrieval,57,SPACE,"blacksquare.bmp",4983,True,66563,134,160,"apple_bear_b.bmp",5691,"blacksquare.bmp",4994,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,5,6.01,retrieval,2,2,"elephant_broccoli_b.bmp",9515,True,77408,160,187,"elephant_broccoli_b.bmp",9532,"blacksquare.bmp",3911,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,5,6.02,retrieval,57,SPACE,"blacksquare.bmp",3909,True,77408,160,187,"elephant_broccoli_b.bmp",9532,"blacksquare.bmp",3911,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,6,7.01,retrieval,2,2,"clock_dog_b.bmp",11267,False,91038,132,160,"clock_dog_b.bmp",11286,"blacksquare.bmp",3495,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,6,7.02,retrieval,57,SPACE,"blacksquare.bmp",3492,True,91038,132,160,"clock_dog_b.bmp",11286,"blacksquare.bmp",3495,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,7,8.01,retrieval,57,SPACE,"crayon_bottle_b.bmp",50021,True,105979,174,200,"crayon_bottle_b.bmp",50033,"blacksquare.bmp",4968,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,7,8.02,retrieval,57,SPACE,"blacksquare.bmp",4966,True,105979,174,200,"crayon_bottle_b.bmp",50033,"blacksquare.bmp",4968,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,8,9.01,retrieval,57,SPACE,"pillow_egg_b.bmp",29791,True,161180,160,188,"pillow_egg_b.bmp",29816,"blacksquare.bmp",3334,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,8,9.02,retrieval,57,SPACE,"blacksquare.bmp",3322,True,161180,160,188,"pillow_egg_b.bmp",29816,"blacksquare.bmp",3334,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,9,10.01,retrieval,2,2,"doll_teddybear_b.bmp",32382,True,194518,482,509,"doll_teddybear_b.bmp",32400,"blacksquare.bmp",3468,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,9,10.02,retrieval,57,SPACE,"blacksquare.bmp",3463,True,194518,482,509,"doll_teddybear_b.bmp",32400,"blacksquare.bmp",3468,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,10,11.01,retrieval,2,2,"strawberry_bunny_b.bmp",5941,False,230895,602,629,"strawberry_bunny_b.bmp",5958,"blacksquare.bmp",6199,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,10,11.02,retrieval,57,SPACE,"blacksquare.bmp",6198,True,230895,602,629,"strawberry_bunny_b.bmp",5958,"blacksquare.bmp",6199,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,11,12.01,retrieval,1,1,"icecream_bicycle_b.bmp",5818,True,243681,160,187,"icecream_bicycle_b.bmp",5838,"blacksquare.bmp",5422,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,11,12.02,retrieval,57,SPACE,"blacksquare.bmp",5413,True,243681,160,187,"icecream_bicycle_b.bmp",5838,"blacksquare.bmp",5422,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,12,13.01,retrieval,1,1,"orange_bread_b.bmp",24168,True,255128,161,187,"orange_bread_b.bmp",24193,"blacksquare.bmp",2786,
12/3/2016,09:55,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_7.csv,151,1,1,12,13.02,retrieval,57,SPACE,"blacksquare.bmp",2777,True,255128,161,187,"orange_bread_b.bmp",24193,"blacksquare.bmp",2786,
