Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,1,4.01,encode,57,SPACE,"press spacebar to start retrieval task",13953,True,36053,25,53,"press spacebar to start retrieval task",13964,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,1,2,5.01,encode,57,SPACE,"blacksquare.bmp",10958,True,50070,642,669," Jackie3.avi (848x489)",27,"Jackie_3.mpg (848x489)",2999,"blacksquare.bmp",10966,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,8,12.01,retrieval,2,2,"duck_frog.bmp",2376,False,156497,40,67,"duck_frog.bmp",2396,"blacksquare.bmp",3148,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,8,12.02,retrieval,57,SPACE,"blacksquare.bmp",3138,True,156497,40,67,"duck_frog.bmp",2396,"blacksquare.bmp",3148,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,9,13.01,retrieval,2,2,"mouse_squirrel.bmp",8734,True,162108,39,66,"mouse_squirrel.bmp",8756,"blacksquare.bmp",3535,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,9,13.02,retrieval,57,SPACE,"blacksquare.bmp",3526,True,162108,39,66,"mouse_squirrel.bmp",8756,"blacksquare.bmp",3535,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,10,14.01,retrieval,2,2,"hand_foot.bmp",8515,True,174465,40,66,"hand_foot.bmp",8529,"blacksquare.bmp",3522,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,10,14.02,retrieval,57,SPACE,"blacksquare.bmp",3517,True,174465,40,66,"hand_foot.bmp",8529,"blacksquare.bmp",3522,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,11,15.01,retrieval,1,1,"star_cloud.bmp",56828,True,186582,27,53,"star_cloud.bmp",56849,"whiteborder.bmp",2397,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,11,15.02,retrieval,57,SPACE,"whiteborder.bmp",2391,True,186582,27,53,"star_cloud.bmp",56849,"whiteborder.bmp",2397,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,13,18.01,retrieval,1,1,"lips_ear.bmp",9939,True,255962,40,67,"lips_ear.bmp",9961,"blacksquare.bmp",4539,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,13,18.02,retrieval,57,SPACE,"blacksquare.bmp",4527,True,255962,40,67,"lips_ear.bmp",9961,"blacksquare.bmp",4539,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,14,19.01,retrieval,1,1,"ball_drum.bmp",2040,True,270529,40,67,"ball_drum.bmp",2061,"blacksquare.bmp",3214,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,14,19.02,retrieval,57,SPACE,"blacksquare.bmp",3214,True,270529,40,67,"ball_drum.bmp",2061,"blacksquare.bmp",3214,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,15,20.01,retrieval,1,1,"knife_key.bmp",3842,False,275871,40,67,"knife_key.bmp",3856,"blacksquare.bmp",6253,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,15,20.02,retrieval,57,SPACE,"blacksquare.bmp",6252,True,275871,40,67,"knife_key.bmp",3856,"blacksquare.bmp",6253,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,16,21.01,retrieval,1,1,"sun_tree.bmp",7005,True,286047,39,66,"sun_tree.bmp",7030,"blacksquare.bmp",3240,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,16,21.02,retrieval,57,SPACE,"blacksquare.bmp",3238,True,286047,39,66,"sun_tree.bmp",7030,"blacksquare.bmp",3240,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,17,22.01,retrieval,1,1,"lettuce_corn.bmp",1011,False,296383,40,66,"lettuce_corn.bmp",1032,"blacksquare.bmp",3214,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,17,22.02,retrieval,57,SPACE,"blacksquare.bmp",3206,True,296383,40,66,"lettuce_corn.bmp",1032,"blacksquare.bmp",3214,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,18,23.01,retrieval,2,2,"glass_bowl.bmp",2126,True,300695,39,66,"glass_bowl.bmp",2142,"blacksquare.bmp",3133,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,18,23.02,retrieval,57,SPACE,"blacksquare.bmp",3130,True,300695,39,66,"glass_bowl.bmp",2142,"blacksquare.bmp",3133,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,19,24.01,retrieval,2,2,"ring_watch.bmp",2392,False,306036,39,67,"ring_watch.bmp",2410,"blacksquare.bmp",2865,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,19,24.02,retrieval,57,SPACE,"blacksquare.bmp",2859,True,306036,39,67,"ring_watch.bmp",2410,"blacksquare.bmp",2865,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,20,25.01,retrieval,2,2,"nail_pencil.bmp",2498,True,311378,40,67,"nail_pencil.bmp",2517,"blacksquare.bmp",2692,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,20,25.02,retrieval,57,SPACE,"blacksquare.bmp",2685,True,311378,40,67,"nail_pencil.bmp",2517,"blacksquare.bmp",2692,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,21,26.01,retrieval,2,2,"flower_leaf.bmp",5127,False,316654,26,52,"flower_leaf.bmp",5142,"whiteborder.bmp",1058,
9/6/2014,11:55,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,22,1,2,21,26.02,retrieval,57,SPACE,"whiteborder.bmp",1053,True,316654,26,52,"flower_leaf.bmp",5142,"whiteborder.bmp",1058,
