Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,
8/27/2014,13:35,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,20,1,2,1,1.01,encode,57,SPACE,"press spacebar to start retrieval task",711,True,0,29,56,"press spacebar to start retrieval task",724,
8/27/2014,13:35,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,20,1,1,2,2.01,encode,57,SPACE,"blacksquare.bmp",3665,True,780,682,709," Jackie3.avi (848x489)",40,"Jackie_3.mpg (848x489)",2999,"blacksquare.bmp",3669,
8/27/2014,13:35,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,20,1,2,2,3.01,retrieval,2,2,"hair_hat.bmp",15405,False,8197,40,66,"hair_hat.bmp",15424,"blacksquare.bmp",4753,
8/27/2014,13:35,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,20,1,2,2,3.02,retrieval,57,SPACE,"blacksquare.bmp",4748,True,8197,40,66,"hair_hat.bmp",15424,"blacksquare.bmp",4753,
8/27/2014,13:35,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,20,1,2,3,4.01,retrieval,2,2,"shirt_cap.bmp",5951,True,28440,40,67,"shirt_cap.bmp",5971,"blacksquare.bmp",4446,
8/27/2014,13:35,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,20,1,2,3,4.02,retrieval,57,SPACE,"blacksquare.bmp",4446,True,28440,40,67,"shirt_cap.bmp",5971,"blacksquare.bmp",4446,
8/27/2014,13:35,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,20,1,2,4,5.01,retrieval,2,2,"garbagecan_box.bmp",10639,False,38924,40,66,"garbagecan_box.bmp",10657,"blacksquare.bmp",3469,
8/27/2014,13:35,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,20,1,2,4,5.02,retrieval,57,SPACE,"blacksquare.bmp",3466,True,38924,40,66,"garbagecan_box.bmp",10657,"blacksquare.bmp",3469,
8/27/2014,13:35,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,20,1,2,5,6.01,retrieval,2,2,"leg_arm.bmp",6687,True,53116,39,66,"leg_arm.bmp",6708,"blacksquare.bmp",6481,
8/27/2014,13:35,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,20,1,2,5,6.02,retrieval,57,SPACE,"blacksquare.bmp",6477,True,53116,39,66,"leg_arm.bmp",6708,"blacksquare.bmp",6481,
8/27/2014,13:35,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,20,1,2,6,7.01,retrieval,2,2,"scissors_brush.bmp",2710,False,66371,39,66,"scissors_brush.bmp",2732,"blacksquare.bmp",3641,
8/27/2014,13:35,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\1_Tadpole_Memory_1a_Retrieval_Strength.csv,20,1,2,6,7.02,retrieval,57,SPACE,"blacksquare.bmp",3640,True,66371,39,66,"scissors_brush.bmp",2732,"blacksquare.bmp",3641,
