Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,
11/10/2014,13:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_10.csv,39,1,2,1,4.01,encode,57,SPACE,"press spacebar to start retrieval task",4448,True,16476,27,53,"press spacebar to start retrieval task",4459,
11/10/2014,13:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_10.csv,39,1,1,2,5.01,encode,57,SPACE,"blacksquare.bmp",1176,True,20988,294,320,"jacquie_3_new.avi (402 x 288)",3000,"blacksquare.bmp",1179,
11/10/2014,13:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_10.csv,39,1,2,2,6.01,retrieval,2,2,"chicken_rabbit.bmp",3612,False,25487,53,79,"chicken_rabbit.bmp",3629,"blacksquare.bmp",6561,
11/10/2014,13:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_10.csv,39,1,2,2,6.02,retrieval,57,SPACE,"blacksquare.bmp",6554,True,25487,53,79,"chicken_rabbit.bmp",3629,"blacksquare.bmp",6561,
11/10/2014,13:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_10.csv,39,1,2,3,7.01,retrieval,1,1,"eye_nose.bmp",4924,True,35756,40,66,"eye_nose.bmp",4940,"blacksquare.bmp",1219,
11/10/2014,13:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_10.csv,39,1,2,3,7.02,retrieval,57,SPACE,"blacksquare.bmp",1212,True,35756,40,66,"eye_nose.bmp",4940,"blacksquare.bmp",1219,
11/10/2014,13:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_10.csv,39,1,2,4,8.01,retrieval,1,1,"barn_house.bmp",3506,False,41981,40,67,"barn_house.bmp",3521,"blacksquare.bmp",2424,
11/10/2014,13:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_10.csv,39,1,2,4,8.02,retrieval,57,SPACE,"blacksquare.bmp",2416,True,41981,40,67,"barn_house.bmp",3521,"blacksquare.bmp",2424,
11/10/2014,13:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_10.csv,39,1,2,5,9.01,retrieval,2,2,"clock_telephone.bmp",3131,False,47993,40,66,"clock_telephone.bmp",3147,"blacksquare.bmp",1272,
11/10/2014,13:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_10.csv,39,1,2,5,9.02,retrieval,57,SPACE,"blacksquare.bmp",1263,True,47993,40,66,"clock_telephone.bmp",3147,"blacksquare.bmp",1272,
11/10/2014,13:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_10.csv,39,1,2,6,10.01,retrieval,2,2,"belt_tie.bmp",2377,True,52478,67,93,"belt_tie.bmp",2397,"blacksquare.bmp",2785,
11/10/2014,13:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_10.csv,39,1,2,6,10.02,retrieval,57,SPACE,"blacksquare.bmp",2775,True,52478,67,93,"belt_tie.bmp",2397,"blacksquare.bmp",2785,
11/10/2014,13:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_10.csv,39,1,2,7,11.01,retrieval,1,1,"tomato_carrot.bmp",1859,False,57753,40,66,"tomato_carrot.bmp",1875,"blacksquare.bmp",2598,
