Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,
7/10/2014,10:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_3b_Retrieval.csv,6,1,2,1,1.01,encode,57,SPACE,"press spacebar to start retrieval task",37,True,0,20,46,"press spacebar to start retrieval task",41,
7/10/2014,10:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_3b_Retrieval.csv,6,1,2,2,3.01,retrieval,1,1,"bird_turtle.bmp",24692,False,4158,306,334,"bird_turtle.bmp",24714,"blacksquare.bmp",1340,
7/10/2014,10:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_3b_Retrieval.csv,6,1,2,2,3.02,retrieval,57,SPACE,"blacksquare.bmp",1334,True,4158,306,334,"bird_turtle.bmp",24714,"blacksquare.bmp",1340,
7/10/2014,10:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_3b_Retrieval.csv,6,1,2,3,4.01,retrieval,2,2,"truck_car.bmp",6624,False,30546,174,200,"truck_car.bmp",6641,"blacksquare.bmp",791,
7/10/2014,10:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_3b_Retrieval.csv,6,1,2,3,4.02,retrieval,57,SPACE,"blacksquare.bmp",788,True,30546,174,200,"truck_car.bmp",6641,"blacksquare.bmp",791,
7/10/2014,10:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_3b_Retrieval.csv,6,1,2,4,5.01,retrieval,1,1,"sun_tree.bmp",5198,True,38178,133,160,"sun_tree.bmp",5222,"blacksquare.bmp",630,
7/10/2014,10:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_3b_Retrieval.csv,6,1,2,4,5.02,retrieval,57,SPACE,"blacksquare.bmp",626,True,38178,133,160,"sun_tree.bmp",5222,"blacksquare.bmp",630,
7/10/2014,10:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_3b_Retrieval.csv,6,1,2,5,6.01,retrieval,1,1,"snowman_clown.bmp",4861,False,44190,119,146,"snowman_clown.bmp",4873,"blacksquare.bmp",1126,
7/10/2014,10:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_3b_Retrieval.csv,6,1,2,5,6.02,retrieval,57,SPACE,"blacksquare.bmp",1117,True,44190,119,146,"snowman_clown.bmp",4873,"blacksquare.bmp",1126,
7/10/2014,10:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_3b_Retrieval.csv,6,1,2,6,7.01,retrieval,1,1,"chicken_rabbit.bmp",6085,True,50335,227,253,"chicken_rabbit.bmp",6106,"blacksquare.bmp",723,
7/10/2014,10:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_3b_Retrieval.csv,6,1,2,6,7.02,retrieval,57,SPACE,"blacksquare.bmp",714,True,50335,227,253,"chicken_rabbit.bmp",6106,"blacksquare.bmp",723,
7/10/2014,10:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_3b_Retrieval.csv,6,1,2,7,8.01,retrieval,0,,"",0,False,57417,147,174,"watermelon_orange.bmp",-59100,"blacksquare.bmp",0,
