Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,
12/9/2016,09:47,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_1.csv,150,1,2,1,5.01,encode,57,SPACE,"press spacebar to start retrieval task",21545,True,38092,26,53,"press spacebar to start retrieval task",21556,
12/9/2016,09:47,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_1.csv,150,1,2,2,6.01,retrieval,2,2,"lion_bear.bmp",25960,True,59701,187,213,"lion_bear.bmp",25975,"blacksquare.bmp",2129,
12/9/2016,09:47,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_1.csv,150,1,2,2,6.02,retrieval,57,SPACE,"blacksquare.bmp",2126,True,59701,187,213,"lion_bear.bmp",25975,"blacksquare.bmp",2129,
12/9/2016,09:47,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_1.csv,150,1,2,3,7.01,retrieval,2,2,"lips_ear.bmp",1750,True,88018,174,200,"lips_ear.bmp",1768,"blacksquare.bmp",669,
12/9/2016,09:47,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_1.csv,150,1,2,3,7.02,retrieval,57,SPACE,"blacksquare.bmp",666,True,88018,174,200,"lips_ear.bmp",1768,"blacksquare.bmp",669,
12/9/2016,09:47,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_1.csv,150,1,2,4,8.01,retrieval,2,2,"shirt_cap.bmp",825,False,90655,134,161,"shirt_cap.bmp",843,"blacksquare.bmp",5088,
12/9/2016,09:47,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_1.csv,150,1,2,4,8.02,retrieval,57,SPACE,"blacksquare.bmp",5082,True,90655,134,161,"shirt_cap.bmp",843,"blacksquare.bmp",5088,
12/9/2016,09:47,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_1.csv,150,1,2,5,9.01,retrieval,2,2,"mouse_squirrel.bmp",3342,True,96747,174,200,"mouse_squirrel.bmp",3361,"blacksquare.bmp",2317,
12/9/2016,09:47,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_1.csv,150,1,2,5,9.02,retrieval,57,SPACE,"blacksquare.bmp",2316,True,96747,174,200,"mouse_squirrel.bmp",3361,"blacksquare.bmp",2317,
12/9/2016,09:47,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_1.csv,150,1,2,6,10.01,retrieval,2,2,"scissors_brush.bmp",2571,False,102625,160,187,"scissors_brush.bmp",2584,"blacksquare.bmp",1593,
12/9/2016,09:47,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_1.csv,150,1,2,6,10.02,retrieval,57,SPACE,"blacksquare.bmp",1584,True,102625,160,187,"scissors_brush.bmp",2584,"blacksquare.bmp",1593,
12/9/2016,09:47,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_1.csv,150,1,2,7,11.01,retrieval,2,2,"duck_frog.bmp",2506,False,106989,147,174,"duck_frog.bmp",2531,"blacksquare.bmp",2290,
12/9/2016,09:47,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_1.csv,150,1,2,7,11.02,retrieval,57,SPACE,"blacksquare.bmp",2289,True,106989,147,174,"duck_frog.bmp",2531,"blacksquare.bmp",2290,
12/9/2016,09:47,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_1.csv,150,1,2,8,12.01,retrieval,2,2,"sun_tree.bmp",1634,True,111984,160,186,"sun_tree.bmp",1648,"blacksquare.bmp",2062,
12/9/2016,09:47,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_1.csv,150,1,2,8,12.02,retrieval,57,SPACE,"blacksquare.bmp",2056,True,111984,160,186,"sun_tree.bmp",1648,"blacksquare.bmp",2062,
12/9/2016,09:47,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_1.csv,150,1,2,9,13.01,retrieval,1,1,"glass_bowl.bmp",2811,True,115880,200,227,"glass_bowl.bmp",2825,"blacksquare.bmp",2839,
12/9/2016,09:47,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_1.csv,150,1,2,9,13.02,retrieval,57,SPACE,"blacksquare.bmp",2833,True,115880,200,227,"glass_bowl.bmp",2825,"blacksquare.bmp",2839,
12/9/2016,09:47,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_1.csv,150,1,2,10,14.01,retrieval,2,2,"nail_pencil.bmp",2919,True,121771,174,200,"nail_pencil.bmp",2945,"blacksquare.bmp",2103,
12/9/2016,09:47,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_1.csv,150,1,2,10,14.02,retrieval,57,SPACE,"blacksquare.bmp",2099,True,121771,174,200,"nail_pencil.bmp",2945,"blacksquare.bmp",2103,
12/9/2016,09:47,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_1.csv,150,1,2,11,15.01,retrieval,2,2,"leg_arm.bmp",2423,False,127019,214,240,"leg_arm.bmp",2437,"whiteborder.bmp",4272,
12/9/2016,09:47,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Retrieval_1.csv,150,1,2,11,15.02,retrieval,57,SPACE,"whiteborder.bmp",4265,True,127019,214,240,"leg_arm.bmp",2437,"whiteborder.bmp",4272,
