Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,
8/6/2014,16:10,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_1a_Retrieval.csv,13,1,2,1,1.01,encode,57,SPACE,"press spacebar to start retrieval task",7541,True,0,18,44,"press spacebar to start retrieval task",7552,
8/6/2014,16:10,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_1a_Retrieval.csv,13,1,1,2,2.01,encode,57,SPACE,"blacksquare.bmp",4920,True,7596,1137,1164," Jackie3.avi (848x489)",40,"Jackie_3.mpg (848x489)",2999,"blacksquare.bmp",4928,
8/6/2014,16:10,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_1a_Retrieval.csv,13,1,2,2,3.01,retrieval,1,1,"star_cloud.bmp",1863,True,16727,147,173,"star_cloud.bmp",1888,"blacksquare.bmp",4379,
8/6/2014,16:10,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_1a_Retrieval.csv,13,1,2,2,3.02,retrieval,57,SPACE,"blacksquare.bmp",4366,True,16727,147,173,"star_cloud.bmp",1888,"blacksquare.bmp",4379,
8/6/2014,16:10,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_1a_Retrieval.csv,13,1,2,3,4.01,retrieval,1,1,"dress_jacket.bmp",5534,False,23167,200,227,"dress_jacket.bmp",5556,"blacksquare.bmp",3334,
8/6/2014,16:10,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_1a_Retrieval.csv,13,1,2,3,4.02,retrieval,57,SPACE,"blacksquare.bmp",3322,True,23167,200,227,"dress_jacket.bmp",5556,"blacksquare.bmp",3334,
8/6/2014,16:10,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_1a_Retrieval.csv,13,1,2,4,5.01,retrieval,1,1,"balloon_kite.bmp",4676,False,32284,160,188,"balloon_kite.bmp",4699,"blacksquare.bmp",8007,
8/6/2014,16:10,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_1a_Retrieval.csv,13,1,2,4,5.02,retrieval,57,SPACE,"blacksquare.bmp",7999,True,32284,160,188,"balloon_kite.bmp",4699,"blacksquare.bmp",8007,
8/6/2014,16:10,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_1a_Retrieval.csv,13,1,2,5,6.01,retrieval,1,1,"socks_pants.bmp",2378,True,45178,133,160,"socks_pants.bmp",2396,"blacksquare.bmp",4339,
8/6/2014,16:10,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_1a_Retrieval.csv,13,1,2,5,6.02,retrieval,57,SPACE,"blacksquare.bmp",4335,True,45178,133,160,"socks_pants.bmp",2396,"blacksquare.bmp",4339,
8/6/2014,16:10,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_1a_Retrieval.csv,13,1,2,6,7.01,retrieval,1,1,"shoe_boot.bmp",7400,False,52073,133,160,"shoe_boot.bmp",7417,"blacksquare.bmp",3951,
8/6/2014,16:10,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\Tadpole_Memory_1a_Retrieval.csv,13,1,2,6,7.02,retrieval,57,SPACE,"blacksquare.bmp",3948,True,52073,133,160,"shoe_boot.bmp",7417,"blacksquare.bmp",3951,
