Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,
9/2/2014,10:02,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\2_Tadpole_Memory_1b_Retrieval_Strength.csv,18,1,2,1,1.01,encode,57,SPACE,"press spacebar to start retrieval task",510,True,0,73,100,"press spacebar to start retrieval task",523,
9/2/2014,10:02,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\2_Tadpole_Memory_1b_Retrieval_Strength.csv,18,1,1,2,2.01,encode,57,SPACE,"blacksquare.bmp",5035,True,623,709,735," Jackie3.avi (848x489)",40,"Jackie_3.mpg (848x489)",2999,"blacksquare.bmp",5036,
9/2/2014,10:02,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\2_Tadpole_Memory_1b_Retrieval_Strength.csv,18,1,2,2,3.01,retrieval,1,1,"hair_hat.bmp",3735,False,9433,146,173,"hair_hat.bmp",3749,"blacksquare.bmp",1447,
9/2/2014,10:02,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\2_Tadpole_Memory_1b_Retrieval_Strength.csv,18,1,2,2,3.02,retrieval,57,SPACE,"blacksquare.bmp",1440,True,9433,146,173,"hair_hat.bmp",3749,"blacksquare.bmp",1447,
9/2/2014,10:02,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\2_Tadpole_Memory_1b_Retrieval_Strength.csv,18,1,2,3,4.01,retrieval,1,1,"shirt_cap.bmp",4042,True,14802,146,173,"shirt_cap.bmp",4056,"blacksquare.bmp",2612,
9/2/2014,10:02,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\2_Tadpole_Memory_1b_Retrieval_Strength.csv,18,1,2,3,4.02,retrieval,57,SPACE,"blacksquare.bmp",2608,True,14802,146,173,"shirt_cap.bmp",4056,"blacksquare.bmp",2612,
9/2/2014,10:02,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\2_Tadpole_Memory_1b_Retrieval_Strength.csv,18,1,2,4,5.01,retrieval,1,1,"garbagecan_box.bmp",1936,False,21643,133,160,"garbagecan_box.bmp",1955,"blacksquare.bmp",2719,
9/2/2014,10:02,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\2_Tadpole_Memory_1b_Retrieval_Strength.csv,18,1,2,4,5.02,retrieval,57,SPACE,"blacksquare.bmp",2715,True,21643,133,160,"garbagecan_box.bmp",1955,"blacksquare.bmp",2719,
9/2/2014,10:02,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\2_Tadpole_Memory_1b_Retrieval_Strength.csv,18,1,2,5,6.01,retrieval,1,1,"leg_arm.bmp",3740,True,26477,374,401,"leg_arm.bmp",3762,"blacksquare.bmp",2972,
9/2/2014,10:02,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\2_Tadpole_Memory_1b_Retrieval_Strength.csv,18,1,2,5,6.02,retrieval,57,SPACE,"blacksquare.bmp",2966,True,26477,374,401,"leg_arm.bmp",3762,"blacksquare.bmp",2972,
9/2/2014,10:02,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\2_Tadpole_Memory_1b_Retrieval_Strength.csv,18,1,2,6,7.01,retrieval,1,1,"scissors_brush.bmp",1199,False,33612,1084,1112,"scissors_brush.bmp",1217,"blacksquare.bmp",4084,
9/2/2014,10:02,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\2_Tadpole_Memory_1b_Retrieval_Strength.csv,18,1,2,6,7.02,retrieval,57,SPACE,"blacksquare.bmp",4084,True,33612,1084,1112,"scissors_brush.bmp",1217,"blacksquare.bmp",4084,
9/2/2014,10:02,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\2_Tadpole_Memory_1b_Retrieval_Strength.csv,18,1,2,7,8.01,retrieval,1,1,"watermelon_orange.bmp",5629,True,40025,174,202,"watermelon_orange.bmp",5649,"blacksquare.bmp",3990,
9/2/2014,10:02,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\2_Tadpole_Memory_1b_Retrieval_Strength.csv,18,1,2,7,8.02,retrieval,57,SPACE,"blacksquare.bmp",3987,True,40025,174,202,"watermelon_orange.bmp",5649,"blacksquare.bmp",3990,
9/2/2014,10:02,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\2_Tadpole_Memory_1b_Retrieval_Strength.csv,18,1,2,8,9.01,retrieval,1,1,"duck_frog.bmp",3011,False,49866,160,188,"duck_frog.bmp",3025,"blacksquare.bmp",5115,
9/2/2014,10:02,C:\Documents and Settings\lab\Desktop\Tadpole\2yoRETRIEVAL\2_Tadpole_Memory_1b_Retrieval_Strength.csv,18,1,2,8,9.02,retrieval,57,SPACE,"blacksquare.bmp",5110,True,49866,160,188,"duck_frog.bmp",3025,"blacksquare.bmp",5115,
