Timestamp	Event	Descriptor	
391	MovieStart	MutedBallie.avi	
6096	KeyPress	Space	
6096	MovieEnd	MutedBallie.avi	
7486	ImageStart	fixation.png	
7880	KeyPress	Space	
7880	ImageEnd	fixation.png	
7903	ImageStart	elephant_bear_a.BMP	
26096	KeyPress	Left	
26096	ImageEnd	elephant_bear_a.BMP	
26099	ImageStart	fixation.png	
29087	KeyPress	Space	
29087	ImageEnd	fixation.png	
29107	ImageStart	clock_bicycle_a.BMP	
38167	KeyPress	Right	
38167	ImageEnd	clock_bicycle_a.BMP	
38172	ImageStart	fixation.png	
39679	KeyPress	Space	
39679	ImageEnd	fixation.png	
39701	ImageStart	cake_doll_a.BMP	
48887	KeyPress	Right	
48887	ImageEnd	cake_doll_a.BMP	
48891	ImageStart	fixation.png	
50742	KeyPress	Space	
50743	ImageEnd	fixation.png	
50764	ImageStart	egg_hat_a.BMP	
53878	KeyPress	Right	
53879	ImageEnd	egg_hat_a.BMP	
53883	ImageStart	fixation.png	
55310	KeyPress	Space	
55311	ImageEnd	fixation.png	
55334	ImageStart	bottle_leaf_a.BMP	
60206	KeyPress	Right	
60207	ImageEnd	bottle_leaf_a.BMP	
60210	ImageStart	fixation.png	
61591	KeyPress	Space	
61591	ImageEnd	fixation.png	
61612	ImageStart	bunny_dog_a.BMP	
65630	KeyPress	Left	
65630	ImageEnd	bunny_dog_a.BMP	
65634	ImageStart	fixation.png	
67214	KeyPress	Space	
67214	ImageEnd	fixation.png	
67235	ImageStart	apple_strawberry_a.BMP	
71246	KeyPress	Right	
71246	ImageEnd	apple_strawberry_a.BMP	
71250	ImageStart	fixation.png	
73094	KeyPress	Space	
73094	ImageEnd	fixation.png	
73115	ImageStart	icecream_broccoli_a.BMP	
76710	KeyPress	Right	
76710	ImageEnd	icecream_broccoli_a.BMP	
76714	ImageStart	fixation.png	
78142	KeyPress	Space	
78142	ImageEnd	fixation.png	
78163	ImageStart	teddybear_crayon_a.BMP	
83566	KeyPress	Right	
83566	ImageEnd	teddybear_crayon_a.BMP	
83571	ImageStart	fixation.png	
85078	KeyPress	Space	
85078	ImageEnd	fixation.png	
85099	ImageStart	jacket_pillow_a.BMP	
88574	KeyPress	Right	
88574	ImageEnd	jacket_pillow_a.BMP	
88578	ImageStart	fixation.png	
90061	KeyPress	Space	
90062	ImageEnd	fixation.png	
90082	ImageStart	pig_butterfly_a.BMP	
92629	KeyPress	Right	
92630	ImageEnd	pig_butterfly_a.BMP	
92634	ImageStart	fixation.png	
94237	KeyPress	Space	
94237	ImageEnd	fixation.png	
94259	ImageStart	spoon_fork_a.BMP	
96725	KeyPress	Right	
96725	ImageEnd	spoon_fork_a.BMP	
96729	ImageStart	fixation.png	
98189	KeyPress	Space	
98189	ImageEnd	fixation.png	
98210	ImageStart	mouse_refrigerator_a.BMP	
100197	KeyPress	Right	
100197	ImageEnd	mouse_refrigerator_a.BMP	
100201	ImageStart	fixation.png	
101670	KeyPress	Space	
101670	ImageEnd	fixation.png	
101691	ImageStart	tv_bread_a.BMP	
103781	KeyPress	Right	
103781	ImageEnd	tv_bread_a.BMP	
103786	ImageStart	fixation.png	
105173	KeyPress	Space	
105173	ImageEnd	fixation.png	
105196	ImageStart	orange_ball_a.BMP	
109765	KeyPress	Right	
109765	ImageEnd	orange_ball_a.BMP	
109770	ImageStart	fixation.png	
111277	KeyPress	Space	
111277	ImageEnd	fixation.png	
111299	ImageStart	shoe_sock_a.BMP	
115085	KeyPress	Right	
115085	ImageEnd	shoe_sock_a.BMP	
115089	ImageStart	fixation.png	
116501	KeyPress	Space	
116501	ImageEnd	fixation.png	
116522	ImageStart	balloons_duck_a.BMP	
119493	KeyPress	Left	
119493	ImageEnd	balloons_duck_a.BMP	
119497	ImageStart	fixation.png	
120997	KeyPress	Space	
120997	ImageEnd	fixation.png	
121017	ImageStart	flowers_cat_a.BMP	
124508	KeyPress	Right	
124509	ImageEnd	flowers_cat_a.BMP	
124512	ImageStart	fixation.png	
126629	KeyPress	Space	
126629	ImageEnd	fixation.png	
126649	ImageStart	cookie_pizza_a.BMP	
128733	KeyPress	Right	
128733	ImageEnd	cookie_pizza_a.BMP	
128736	ImageStart	fixation.png	
130501	KeyPress	Space	
130501	ImageEnd	fixation.png	
130521	ImageStart	chair_grapes_a.BMP	
135756	KeyPress	Right	
135756	ImageEnd	chair_grapes_a.BMP	
135760	ImageStart	fixation.png	
136236	KeyPress	Space	
136236	ImageEnd	fixation.png	
137071	MovieStart	congratulations.wmv	
138124	KeyPress	Space	
139468	KeyPress	Escape	
139468	MovieEnd	congratulations.wmv	
