Timestamp	Event	Descriptor	
329	MovieStart	MutedBallie.avi	
3948	KeyPress	Space	
3948	MovieEnd	MutedBallie.avi	
5753	ImageStart	fixation.png	
5753	KeyPress	Space	
5753	ImageEnd	fixation.png	
6707	ImageStart	elephant_bear_a.BMP	
9523	KeyPress	Right	
9523	ImageEnd	elephant_bear_a.BMP	
9527	ImageStart	fixation.png	
11211	KeyPress	Space	
11211	ImageEnd	fixation.png	
11232	ImageStart	clock_bicycle_a.BMP	
13723	KeyPress	Right	
13723	ImageEnd	clock_bicycle_a.BMP	
13728	ImageStart	fixation.png	
15699	KeyPress	Space	
15699	ImageEnd	fixation.png	
15720	ImageStart	cake_doll_a.BMP	
19195	KeyPress	Left	
19195	ImageEnd	cake_doll_a.BMP	
19199	ImageStart	fixation.png	
20827	KeyPress	Space	
20827	ImageEnd	fixation.png	
20848	ImageStart	egg_hat_a.BMP	
24019	KeyPress	Left	
24019	ImageEnd	egg_hat_a.BMP	
24023	ImageStart	fixation.png	
26099	KeyPress	Space	
26099	ImageEnd	fixation.png	
26120	ImageStart	bottle_leaf_a.BMP	
28579	KeyPress	Left	
28579	ImageEnd	bottle_leaf_a.BMP	
28583	ImageStart	fixation.png	
30347	KeyPress	Space	
30347	ImageEnd	fixation.png	
30370	ImageStart	bunny_dog_a.BMP	
32411	KeyPress	Left	
32411	ImageEnd	bunny_dog_a.BMP	
32415	ImageStart	fixation.png	
34331	KeyPress	Space	
34331	ImageEnd	fixation.png	
34354	ImageStart	apple_strawberry_a.BMP	
36699	KeyPress	Left	
36699	ImageEnd	apple_strawberry_a.BMP	
36703	ImageStart	fixation.png	
38771	KeyPress	Space	
38771	ImageEnd	fixation.png	
38792	ImageStart	icecream_broccoli_a.BMP	
40715	KeyPress	Left	
40715	ImageEnd	icecream_broccoli_a.BMP	
40719	ImageStart	fixation.png	
42307	KeyPress	Space	
42307	ImageEnd	fixation.png	
42328	ImageStart	teddybear_crayon_a.BMP	
44907	KeyPress	Left	
44907	ImageEnd	teddybear_crayon_a.BMP	
44910	ImageStart	fixation.png	
46778	KeyPress	Space	
46779	ImageEnd	fixation.png	
46800	ImageStart	jacket_pillow_a.BMP	
49250	KeyPress	Left	
49251	ImageEnd	jacket_pillow_a.BMP	
49255	ImageStart	fixation.png	
51242	KeyPress	Space	
51243	ImageEnd	fixation.png	
51264	ImageStart	pig_butterfly_a.BMP	
59850	KeyPress	Left	
59850	ImageEnd	pig_butterfly_a.BMP	
59854	ImageStart	fixation.png	
61530	KeyPress	Space	
61530	ImageEnd	fixation.png	
61551	ImageStart	spoon_fork_a.BMP	
65330	KeyPress	Right	
65330	ImageEnd	spoon_fork_a.BMP	
65335	ImageStart	fixation.png	
66914	KeyPress	Space	
66914	ImageEnd	fixation.png	
66935	ImageStart	mouse_refrigerator_a.BMP	
73074	KeyPress	Left	
73074	ImageEnd	mouse_refrigerator_a.BMP	
73078	ImageStart	fixation.png	
74706	KeyPress	Space	
74706	ImageEnd	fixation.png	
74727	ImageStart	tv_bread_a.BMP	
77458	KeyPress	Left	
77458	ImageEnd	tv_bread_a.BMP	
77462	ImageStart	fixation.png	
78922	KeyPress	Space	
78922	ImageEnd	fixation.png	
78943	ImageStart	orange_ball_a.BMP	
83578	KeyPress	Left	
83578	ImageEnd	orange_ball_a.BMP	
83582	ImageStart	fixation.png	
85218	KeyPress	Space	
85218	ImageEnd	fixation.png	
85239	ImageStart	shoe_sock_a.BMP	
89106	KeyPress	Left	
89106	ImageEnd	shoe_sock_a.BMP	
89110	ImageStart	fixation.png	
90786	KeyPress	Space	
90786	ImageEnd	fixation.png	
90807	ImageStart	balloons_duck_a.BMP	
93162	KeyPress	Left	
93162	ImageEnd	balloons_duck_a.BMP	
93166	ImageStart	fixation.png	
94642	KeyPress	Space	
94642	ImageEnd	fixation.png	
94663	ImageStart	flowers_cat_a.BMP	
109426	KeyPress	Right	
109426	ImageEnd	flowers_cat_a.BMP	
109430	ImageStart	fixation.png	
111529	KeyPress	Space	
111530	ImageEnd	fixation.png	
111551	ImageStart	cookie_pizza_a.BMP	
117289	KeyPress	Left	
117289	ImageEnd	cookie_pizza_a.BMP	
117293	ImageStart	fixation.png	
118874	KeyPress	Space	
118874	ImageEnd	fixation.png	
118895	ImageStart	chair_grapes_a.BMP	
123313	KeyPress	Right	
123313	ImageEnd	chair_grapes_a.BMP	
123317	ImageStart	fixation.png	
123953	KeyPress	Space	
123953	ImageEnd	fixation.png	
124834	MovieStart	congratulations.wmv	
126369	KeyPress	Escape	
126369	MovieEnd	congratulations.wmv	
