Timestamp	Event	Descriptor	
380	MovieStart	MutedBallie.avi	
5029	KeyPress	Space	
5029	MovieEnd	MutedBallie.avi	
6210	ImageStart	blacksquare.bmp	
6210	KeyPress	Space	
6210	ImageEnd	blacksquare.bmp	
6259	ImageStart	cookie_pizza_a.BMP	
15892	KeyPress	Left	
15892	ImageEnd	cookie_pizza_a.BMP	
15897	ImageStart	blacksquare.bmp	
19116	KeyPress	Space	
19116	ImageEnd	blacksquare.bmp	
19138	ImageStart	shoe_sock_a.BMP	
23716	KeyPress	Right	
23716	ImageEnd	shoe_sock_a.BMP	
23721	ImageStart	blacksquare.bmp	
26541	KeyPress	Space	
26541	ImageEnd	blacksquare.bmp	
26562	ImageStart	balloons_duck_a.BMP	
28436	KeyPress	Left	
28436	ImageEnd	balloons_duck_a.BMP	
28441	ImageStart	blacksquare.bmp	
31268	KeyPress	Space	
31268	ImageEnd	blacksquare.bmp	
31289	ImageStart	flowers_cat_a.BMP	
33908	KeyPress	Left	
33908	ImageEnd	flowers_cat_a.BMP	
33913	ImageStart	blacksquare.bmp	
37052	KeyPress	Space	
37052	ImageEnd	blacksquare.bmp	
37073	ImageStart	pig_butterfly_a.BMP	
39444	KeyPress	Right	
39444	ImageEnd	pig_butterfly_a.BMP	
39449	ImageStart	blacksquare.bmp	
47364	KeyPress	Space	
47364	ImageEnd	blacksquare.bmp	
47384	ImageStart	tv_bread_a.BMP	
49739	KeyPress	Right	
49740	ImageEnd	tv_bread_a.BMP	
49744	ImageStart	blacksquare.bmp	
52587	KeyPress	Space	
52588	ImageEnd	blacksquare.bmp	
52608	ImageStart	orange_ball_a.BMP	
55011	KeyPress	Left	
55011	ImageEnd	orange_ball_a.BMP	
55016	ImageStart	blacksquare.bmp	
58179	KeyPress	Space	
58179	ImageEnd	blacksquare.bmp	
58202	ImageStart	spoon_fork_a.BMP	
62427	KeyPress	Left	
62428	ImageEnd	spoon_fork_a.BMP	
62432	ImageStart	blacksquare.bmp	
65467	KeyPress	Space	
65468	ImageEnd	blacksquare.bmp	
65489	ImageStart	mouse_refrigerator_a.BMP	
69555	KeyPress	Right	
69555	ImageEnd	mouse_refrigerator_a.BMP	
69560	ImageStart	blacksquare.bmp	
72387	KeyPress	Space	
72387	ImageEnd	blacksquare.bmp	
72408	ImageStart	chair_grapes_a.BMP	
74180	KeyPress	Left	
74180	ImageEnd	chair_grapes_a.BMP	
74185	ImageStart	blacksquare.bmp	
77123	KeyPress	Space	
77123	ImageEnd	blacksquare.bmp	
77144	ImageStart	clock_dog_a.BMP	
79651	KeyPress	Left	
79651	ImageEnd	clock_dog_a.BMP	
79656	ImageStart	blacksquare.bmp	
82491	KeyPress	Space	
82491	ImageEnd	blacksquare.bmp	
82512	ImageStart	teddybear_doll_a.BMP	
84955	KeyPress	Left	
84955	ImageEnd	teddybear_doll_a.BMP	
84961	ImageStart	blacksquare.bmp	
87827	KeyPress	Space	
87827	ImageEnd	blacksquare.bmp	
87848	ImageStart	bunny_strawberry_a.BMP	
90763	KeyPress	Right	
90763	ImageEnd	bunny_strawberry_a.BMP	
90767	ImageStart	blacksquare.bmp	
93595	KeyPress	Space	
93595	ImageEnd	blacksquare.bmp	
93616	ImageStart	bottle_crayon_a.BMP	
95675	KeyPress	Left	
95675	ImageEnd	bottle_crayon_a.BMP	
95679	ImageStart	blacksquare.bmp	
99147	KeyPress	Space	
99147	ImageEnd	blacksquare.bmp	
99171	ImageStart	egg_pillow_a.BMP	
104723	KeyPress	Right	
104723	ImageEnd	egg_pillow_a.BMP	
104727	ImageStart	blacksquare.bmp	
107762	KeyPress	Space	
107763	ImageEnd	blacksquare.bmp	
107784	ImageStart	jacket_leaf_a.BMP	
109850	KeyPress	Right	
109850	ImageEnd	jacket_leaf_a.BMP	
109855	ImageStart	blacksquare.bmp	
112426	KeyPress	Space	
112427	ImageEnd	blacksquare.bmp	
112448	ImageStart	apple_bear_a.BMP	
114210	KeyPress	Left	
114210	ImageEnd	apple_bear_a.BMP	
114215	ImageStart	blacksquare.bmp	
117266	KeyPress	Space	
117266	ImageEnd	blacksquare.bmp	
117288	ImageStart	elephant_broccoli_a.BMP	
119626	KeyPress	Left	
119627	ImageEnd	elephant_broccoli_a.BMP	
119631	ImageStart	blacksquare.bmp	
122274	KeyPress	Space	
122274	ImageEnd	blacksquare.bmp	
122295	ImageStart	cake_hat_a.BMP	
129506	KeyPress	Left	
129506	ImageEnd	cake_hat_a.BMP	
129512	ImageStart	blacksquare.bmp	
132210	KeyPress	Space	
132211	ImageEnd	blacksquare.bmp	
132232	ImageStart	icecream_bicycle_a.BMP	
136362	KeyPress	Right	
136362	ImageEnd	icecream_bicycle_a.BMP	
136366	ImageStart	blacksquare.bmp	
137666	KeyPress	Escape	
137666	ImageEnd	blacksquare.bmp	
