Data properties:

Recording date: 11/24/2015
Recording time: 10:28:26:536 (corresponds to time 0)
Study: perceptual_6
Subject: 094
Recording: 094
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
1	0	92	354	513	
2	92	516	-345	6	
3	609	1199	65	110	
4	1808	216	581	506	
5	2174	849	544	462	
6	3024	366	-296	51	
7	3390	783	54	121	
8	4323	133	82	71	
9	4456	533	61	112	
10	4989	366	758	698	
11	5355	433	824	427	
12	5788	150	741	382	
13	7270	366	383	353	
14	7637	383	736	352	
15	8020	433	647	353	
16	8453	300	271	324	
17	8753	899	208	249	
18	9652	400	235	410	
19	10052	300	158	237	
20	12083	250	163	499	
21	12450	183	327	424	
22	12833	300	352	41	
23	13132	699	83	83	
24	13965	833	48	104	
25	14798	417	518	675	
26	15714	17	99	39	
27	15931	216	476	403	
28	16147	1316	353	368	
29	17463	1166	68	434	
30	18629	799	626	333	
31	19428	799	891	467	
32	20228	566	621	350	
33	20794	150	339	348	
34	20944	100	310	313	
35	21044	250	340	344	
36	21443	416	52	420	
37	21859	1599	353	340	
38	23458	450	603	368	
39	23908	766	900	475	
40	24674	583	638	353	
41	25424	733	337	379	
42	26157	433	666	394	
43	26590	616	59	126	
44	27339	84	101	151	
45	27423	433	68	116	
46	28072	166	48	103	
47	28655	649	254	258	
48	29304	450	203	533	
49	29754	266	709	384	
50	30021	583	856	276	
51	30604	433	761	562	
52	31037	233	249	366	
53	31270	316	210	254	
54	31586	916	206	570	
55	32502	550	386	1248	
56	34517	400	309	172	
57	34916	416	267	203	
58	35333	516	742	272	
59	35849	783	748	540	
60	36632	500	663	423	
61	37132	700	223	277	
62	37831	250	171	579	
63	38081	632	223	565	
64	38714	250	653	348	
65	39080	1016	239	262	
66	40096	433	224	558	
67	40529	450	180	547	
68	40979	916	224	569	
69	41895	433	281	236	
70	44376	250	51	55	
71	44626	100	76	100	
72	44942	216	52	52	
73	45159	483	46	111	
74	46258	600	166	241	
75	46858	500	327	547	
76	47357	150	840	397	
77	47507	833	882	270	
78	48340	450	713	514	
79	48790	450	180	271	
80	49239	266	682	767	
81	49506	500	755	1151	
82	50122	33	762	1108	
83	52420	84	107	171	
84	52504	716	89	104	
85	53220	250	343	286	
86	53470	616	621	278	
87	54086	500	373	286	
88	54586	266	145	496	
89	54852	1232	62	510	
90	56085	200	294	760	
91	56284	183	423	1259	
92	56467	100	834	1251	
93	56567	133	373	1198	
94	56700	150	767	1187	
95	56850	117	365	1154	
96	56967	150	84	1129	
97	61247	17	185	411	
98	61380	483	672	331	
99	61863	616	753	245	
100	62480	566	706	573	
101	63046	117	1699	1238	
102	65077	116	-45	152	
103	65344	17	-1101	-658	
104	65794	383	-21	378	
105	66177	350	615	423	
106	66527	366	736	259	
107	66893	433	790	270	
108	67326	383	875	379	
109	67709	216	750	300	
110	67926	233	251	286	
111	68159	850	189	257	
112	69008	167	503	305	
113	69175	466	710	319	
114	69641	300	798	231	
115	69941	766	799	267	
116	70707	466	625	389	
117	71173	350	735	547	
118	71523	300	76	109	
119	72006	833	66	136	
120	73822	83	306	565	
121	73905	333	244	376	
122	74238	283	339	451	
123	74521	516	54	356	
124	75037	267	701	384	
125	75304	466	878	326	
126	75770	517	614	517	
127	76287	233	434	484	
128	76520	783	346	483	
129	77303	1116	41	345	
130	78419	350	327	409	
131	78768	150	309	468	
132	79518	183	42	104	
133	79701	100	-195	186	
134	80501	300	51	123	
135	80801	183	245	857	
136	80984	133	277	835	
137	81117	283	608	399	
138	81400	300	731	255	
139	81700	433	776	254	
140	82133	167	729	255	
141	82299	516	260	258	
142	82816	1066	160	541	
143	83881	367	696	467	
144	84431	617	749	251	
145	85047	816	64	115	
146	87178	84	303	383	
147	87262	266	338	427	
148	87529	633	235	244	
149	88161	533	774	271	
150	88695	283	189	292	
151	88978	266	223	250	
152	89244	466	272	517	
153	89711	1483	61	111	
154	91193	100	139	677	
155	91293	216	143	533	
156	91510	583	38	44	
157	92093	866	213	543	
158	92958	266	208	239	
159	93225	1099	789	266	
160	94324	116	-160	327	
161	94440	183	-170	204	
162	94624	450	63	128	
163	95257	433	61	98	
164	95890	83	7	96	
165	95973	566	42	104	
166	96539	100	251	354	
167	96889	117	203	246	
168	97622	516	751	263	
169	98138	216	253	319	
170	98354	116	241	283	
171	98637	16	266	524	
172	99087	83	-167	250	
173	99170	283	13	134	
174	99454	233	61	147	
175	99687	100	46	296	
176	100736	300	-109	141	
177	101036	300	464	388	
178	101336	799	234	276	
179	102135	866	732	530	
180	103001	300	729	193	
181	103301	250	677	245	
