Data properties:

Recording date: 2/5/2016
Recording time: 09:56:42:119 (corresponds to time 0)
Study: perceptual_6
Subject: 110
Recording: 110
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	99	616	505	
1	99	416	55	263	
2	516	283	88	139	
3	799	2282	91	84	
4	3080	100	144	237	
5	3897	166	150	148	
6	4063	616	90	124	
7	4679	117	-2766	834	
8	4946	33	-2515	820	
9	5695	266	40	694	
10	6245	750	89	123	
11	7144	549	637	551	
12	7693	250	370	449	
13	7943	216	277	509	
14	8276	200	662	277	
15	8476	200	162	-745	
16	8676	200	561	-746	
17	8876	566	284	357	
18	9442	683	359	368	
19	10125	783	620	368	
20	10907	516	834	294	
21	11424	383	588	352	
22	11807	500	288	363	
23	12307	1132	362	365	
24	13439	250	655	335	
25	13689	1066	610	344	
26	14755	216	374	-25	
27	14971	200	41	119	
28	15171	533	61	90	
29	15704	383	-11	73	
30	16087	233	64	70	
31	16320	100	-309	77	
32	17070	216	397	463	
33	17286	217	328	358	
34	17503	949	363	359	
35	18452	650	624	344	
36	19102	400	861	448	
37	19502	282	557	322	
38	19785	283	181	28	
39	20067	666	53	96	
40	21766	133	-1028	603	
41	22266	17	-2	209	
42	22432	17	15	225	
43	22599	17	7	189	
44	22765	17	3	194	
45	22932	17	-88	479	
46	23082	17	-73	489	
47	23199	33	735	396	
48	23398	433	1091	306	
49	23831	183	1017	284	
50	24015	116	-6	159	
51	24131	150	542	260	
52	24281	133	-5	45	
53	24414	167	255	82	
54	24581	99	335	131	
55	24964	666	64	65	
56	25630	100	-173	-219	
57	27378	17	489	691	
58	28178	567	672	527	
59	28744	383	45	78	
60	29310	233	102	70	
61	30808	17	430	771	
62	32807	233	-256	-17	
63	34973	650	388	362	
64	35623	300	754	296	
65	35922	2132	779	235	
66	38054	300	601	538	
67	38571	116	-12	997	
68	38837	17	572	994	
69	40268	50	351	656	
70	40468	17	-273	-136	
71	40668	67	309	545	
72	41417	83	535	620	
73	41501	117	474	744	
74	42884	83	171	76	
75	42967	250	62	93	
76	43334	150	-305	-43	
77	43484	350	62	99	
78	43833	117	-1154	370	
79	45114	17	619	571	
80	49612	283	301	278	
81	49895	683	147	506	
82	50578	366	804	331	
83	50945	550	800	238	
84	51494	816	747	241	
85	52311	583	792	233	
86	52893	183	39	130	
87	53076	1749	65	89	
88	54825	866	210	230	
89	55691	166	673	398	
90	55858	650	757	234	
91	56507	166	323	239	
92	56674	333	69	82	
93	57256	217	37	108	
94	58305	17	398	790	
95	58688	17	332	799	
96	59138	17	722	201	
97	59954	17	477	838	
98	61487	366	74	82	
99	61986	116	108	-844	
100	62103	150	154	-1209	
101	62253	316	102	-1205	
102	62569	416	340	345	
103	62986	516	226	201	
104	63502	966	742	218	
105	64468	549	749	510	
106	65017	350	744	234	
107	65367	399	271	226	
108	65767	350	184	523	
109	66117	733	50	63	
110	66850	150	-379	286	
111	67249	83	-2237	811	
112	68332	83	673	447	
113	68415	333	781	448	
114	68748	583	748	535	
115	69331	733	764	231	
116	70063	350	676	224	
117	70413	216	33	139	
118	70630	366	65	102	
119	71213	316	73	73	
120	71712	33	-329	675	
121	71862	17	-493	112	
122	72861	17	1438	-522	
123	73411	483	218	234	
124	73894	117	745	221	
125	76625	117	178	359	
126	76741	233	351	388	
127	77391	166	665	225	
128	77924	466	654	407	
129	78507	83	286	29	
130	78590	167	332	-40	
131	78756	183	96	94	
132	80189	99	166	458	
133	80289	300	394	298	
134	80588	933	228	232	
135	81521	1516	894	329	
136	83037	217	112	84	
137	83253	1465	61	95	
138	84719	1083	607	364	
139	85801	600	895	386	
140	86401	317	898	439	
141	86718	416	617	424	
142	87134	300	603	471	
143	87434	716	614	337	
144	88150	616	234	495	
145	88766	549	230	202	
146	89316	167	194	239	
147	90865	67	-1128	44	
148	95528	17	41	79	
149	96810	100	399	298	
150	96910	217	293	475	
151	97127	866	344	441	
152	97993	666	215	235	
153	98658	300	656	353	
154	99091	216	630	387	
155	102772	999	612	416	
156	105004	33	593	505	
157	105170	33	129	624	
158	106037	749	407	258	
159	107186	100	-845	489	
