Data properties:

Recording date: 12/10/2015
Recording time: 14:46:09:138 (corresponds to time 0)
Study: perceptual_2
Subject: 106
Recording: 106
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
2	0	75	101	467	
3	75	516	-514	181	
4	592	7012	46	110	
5	7603	266	-970	186	
6	7870	749	-1533	102	
7	8619	2265	62	106	
8	10884	583	491	502	
9	11467	616	-370	69	
10	12083	933	568	376	
11	13016	216	750	375	
12	13233	833	826	377	
13	14065	799	22	97	
14	14865	283	448	-126	
15	15148	433	687	-685	
16	15581	283	1139	-398	
17	15864	883	536	359	
18	16747	999	301	369	
19	17746	1316	17	100	
20	19062	300	-894	143	
21	19361	183	-1612	57	
22	19544	300	-701	495	
23	19844	450	326	344	
24	20294	383	707	477	
25	20677	583	819	263	
26	21260	516	208	254	
27	21776	1382	14	92	
28	23158	316	-869	209	
29	23475	333	-1151	222	
30	23941	266	246	334	
31	24208	233	288	479	
32	24441	666	783	251	
33	25107	100	148	272	
34	25440	416	-33	324	
35	25856	100	-180	122	
36	26239	266	-136	147	
37	26506	716	13	88	
38	27222	483	-243	27	
39	27705	1166	553	328	
40	28871	650	294	314	
41	29520	633	8	81	
42	30153	283	133	91	
43	30436	1033	26	74	
44	31469	250	310	351	
45	31719	416	684	274	
46	32135	266	259	351	
47	32402	566	306	311	
48	32968	516	68	318	
49	33484	300	-29	67	
50	33901	733	20	94	
51	34633	283	-238	60	
52	34917	366	-7	90	
53	35283	316	653	355	
54	35599	250	692	289	
55	35849	217	215	303	
56	36066	1832	155	241	
57	37898	600	-27	92	
58	38680	749	-248	60	
59	39430	450	-2	92	
60	39880	316	203	366	
61	40196	600	298	430	
62	40796	583	798	290	
63	41378	333	407	382	
64	41711	383	-81	131	
65	42095	100	-13	91	
66	43094	17	1378	358	
67	43593	250	201	558	
68	44026	133	38	241	
69	44276	133	44	6	
70	44409	100	28	279	
71	45492	433	241	290	
72	45925	699	135	493	
73	46858	83	26	560	
74	46941	200	154	501	
75	47923	200	46	65	
76	48440	166	-74	168	
77	48606	100	-136	166	
78	48906	133	15	98	
79	49039	433	-305	279	
80	49472	516	-70	587	
81	50172	83	318	318	
82	50255	333	202	228	
83	50588	1066	714	247	
84	51654	1382	707	508	
85	53036	416	210	69	
86	53453	300	26	94	
87	54019	133	183	128	
88	54152	200	164	33	
89	54352	833	21	83	
90	55185	300	180	518	
91	55484	233	709	203	
92	55718	550	734	253	
93	56267	683	735	524	
94	56950	466	311	-15	
95	57416	300	234	99	
96	57899	949	22	84	
97	58849	183	672	-780	
98	59032	133	570	-631	
99	59165	100	933	-1019	
100	59265	283	830	-877	
101	59548	150	1306	-644	
102	59698	216	656	319	
103	59915	983	703	255	
104	60897	217	728	515	
105	61114	216	284	309	
106	61330	883	232	249	
107	62213	383	32	79	
108	62829	166	-58	69	
109	62996	217	25	64	
110	63212	233	604	-632	
111	63446	150	777	-825	
112	63595	133	849	-926	
113	63729	100	480	-1080	
114	64162	250	473	275	
115	64412	333	667	264	
116	64745	666	723	261	
117	65411	566	704	493	
118	65977	250	262	281	
119	66227	350	231	253	
120	66577	433	-95	63	
121	67609	150	-805	-7	
122	67759	117	-1640	-52	
123	67876	150	-1598	32	
124	68026	233	-1115	209	
125	68259	100	-1273	183	
126	68492	17	-1271	181	
127	68642	17	-1103	587	
128	69191	117	349	368	
129	69308	133	417	363	
130	69441	200	694	312	
131	69641	316	697	263	
132	69957	583	693	543	
133	70540	400	180	238	
134	70940	300	158	473	
135	71240	200	-74	345	
136	71440	167	59	57	
137	71607	234	39	139	
138	71840	100	174	338	
139	71940	216	122	277	
140	72156	100	28	330	
141	72256	782	35	103	
142	73272	316	183	50	
143	73788	117	602	338	
144	73904	183	728	398	
145	74088	200	580	448	
146	74288	283	605	298	
147	74571	333	191	323	
148	74904	500	173	250	
149	75403	933	203	500	
150	76336	216	-24	66	
151	76553	250	15	84	
152	77086	233	241	151	
153	77319	333	39	89	
154	77652	300	53	871	
155	77951	400	18	843	
156	78351	233	391	375	
157	78584	450	179	268	
158	79034	1033	838	345	
159	80067	1116	174	241	
160	81183	516	827	348	
161	81699	216	110	217	
162	81915	700	178	245	
163	82615	983	259	497	
164	83597	233	-34	54	
165	83831	283	14	71	
166	84330	150	231	-112	
167	84480	200	734	-695	
168	84680	533	698	-659	
169	85213	350	76	27	
170	85563	383	564	365	
171	85946	333	240	242	
172	86279	283	586	373	
173	86562	217	313	313	
174	86779	1482	544	345	
175	88261	233	44	79	
176	88710	83	721	-785	
177	88794	350	737	-828	
178	90009	117	528	365	
179	90126	416	607	324	
180	90542	266	693	508	
181	90809	699	297	368	
182	91508	716	31	407	
183	92224	466	7	54	
184	92974	83	988	960	
185	95339	117	150	481	
186	96321	233	-233	-35	
187	96555	233	-123	24	
188	96788	383	8	91	
189	97171	233	462	-774	
190	97404	266	652	-672	
191	97670	283	133	-1180	
192	97954	216	413	-1116	
193	98170	366	411	291	
194	98536	283	612	409	
195	98820	233	202	212	
196	99053	733	164	234	
197	99786	883	548	399	
198	100668	500	37	99	
199	101168	333	242	1026	
200	101501	366	306	827	
201	101867	1432	359	287	
202	103300	716	369	360	
203	104016	183	318	418	
