Data properties:

Recording date: 2/16/2016
Recording time: 09:46:29:971 (corresponds to time 0)
Study: perceptual_2
Subject: 114
Recording: 114
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
1	115	316	198	110	
2	432	100	162	56	
3	681	366	104	102	
4	1447	17	94	115	
5	2480	882	81	120	
6	3362	117	80	167	
7	8726	616	358	417	
8	9342	183	648	395	
9	9525	932	595	387	
10	10724	17	742	354	
11	10891	1416	865	395	
12	12506	17	859	405	
13	12640	66	858	395	
14	15171	283	54	55	
15	17434	17	471	442	
16	17601	133	231	419	
17	19116	100	476	494	
18	19216	100	203	476	
19	20232	117	81	1032	
20	20715	67	491	508	
21	22099	799	339	394	
22	22899	200	656	1177	
23	24348	217	339	413	
24	24564	383	630	405	
25	24947	400	582	398	
26	25347	1216	821	492	
27	26563	1033	585	373	
28	30460	17	543	402	
29	34690	383	58	90	
30	37187	449	172	545	
31	37753	17	702	442	
32	37920	66	813	236	
33	38203	300	868	236	
34	38703	366	850	284	
35	42982	17	739	319	
36	44281	133	327	653	
37	46513	17	127	1039	
38	47112	100	610	546	
39	47212	183	765	283	
40	47395	116	800	283	
41	48228	17	323	509	
42	48561	283	-323	1067	
43	49077	100	-211	777	
44	49810	17	14	553	
45	53107	67	225	329	
46	54440	150	369	484	
47	54590	117	-119	313	
48	56623	17	50	115	
49	56789	17	48	123	
50	58638	117	718	768	
51	58755	283	673	419	
52	60087	16	213	375	
53	60220	683	333	343	
54	60904	333	369	304	
55	61236	250	581	332	
56	65682	17	333	722	
57	65798	33	443	732	
58	65998	100	13	428	
59	66215	100	-78	487	
60	66314	133	-55	457	
61	67965	816	330	399	
62	68781	250	701	328	
63	69031	816	744	259	
64	69847	233	609	46	
65	71144	17	84	740	
66	71427	17	-42	120	
67	71727	17	588	701	
68	72044	150	758	333	
69	73293	150	203	262	
70	73443	116	231	344	
71	73559	117	236	264	
72	74125	166	495	1257	
73	75141	116	543	761	
74	75608	17	-214	-13	
75	80806	33	286	422	
76	80989	316	328	486	
77	81305	233	70	362	
78	81539	200	736	378	
79	81738	665	834	352	
80	82404	182	874	278	
81	89098	184	717	328	
82	89282	433	728	271	
83	93561	183	-60	574	
84	93744	416	-548	797	
85	94277	133	-312	174	
86	95093	116	-1210	1023	
87	106236	317	214	280	
88	106553	216	259	268	
89	107002	116	267	257	
90	109300	233	734	284	
91	131401	216	357	423	
92	131617	400	293	498	
93	132016	350	259	529	
94	132632	166	116	235	
95	134964	83	227	261	
96	135047	150	260	399	
97	135364	282	678	427	
98	135647	184	669	293	
99	135830	499	597	314	
100	136913	17	19	119	
101	138794	83	334	510	
102	138978	50	332	512	
103	139211	17	321	516	
104	139644	366	216	281	
105	140293	250	-235	-4	
106	141576	34	-229	887	
107	141810	83	-292	259	
108	142009	166	147	343	
109	142276	33	145	344	
110	143308	67	222	226	
111	143491	716	224	257	
112	144341	350	219	243	
113	144824	100	277	87	
114	144924	150	269	130	
115	145074	350	266	92	
116	145423	366	32	116	
117	147438	83	697	351	
118	147522	1332	716	282	
119	150385	100	-299	20	
120	150668	50	110	44	
121	158663	17	-195	88	
122	158897	17	-166	54	
123	159063	16	-202	80	
124	159246	166	-224	68	
125	159412	400	75	91	
126	159812	183	108	113	
127	160328	266	513	412	
128	160595	483	597	418	
129	161078	616	236	242	
130	162010	200	214	215	
131	162210	150	179	231	
132	169006	366	400	287	
