Timestamp	Event	Descriptor	
121	ImageStart	blacksquare.bmp	
2406	KeyPress	Space	
2406	ImageEnd	blacksquare.bmp	
3132	MovieStart	Julia_3.AVI	
5861	MovieEnd	Julia_3.AVI	
6060	ImageStart	blacksquare.bmp	
9551	KeyPress	Space	
9551	ImageEnd	blacksquare.bmp	
9571	ImageStart	lamp_television.BMP	
17190	KeyPress	Left	
17190	ImageEnd	lamp_television.BMP	
17196	ImageStart	blacksquare.bmp	
20302	KeyPress	Space	
20302	ImageEnd	blacksquare.bmp	
20323	ImageStart	leg_arm.BMP	
24702	KeyPress	Right	
24702	ImageEnd	leg_arm.BMP	
24708	ImageStart	blacksquare.bmp	
28518	KeyPress	Space	
28518	ImageEnd	blacksquare.bmp	
28539	ImageStart	sheep_monkey.BMP	
33622	KeyPress	Right	
33622	ImageEnd	sheep_monkey.BMP	
33628	ImageStart	blacksquare.bmp	
36470	KeyPress	Space	
36470	ImageEnd	blacksquare.bmp	
36491	ImageStart	cat_dog.BMP	
39374	KeyPress	Left	
39374	ImageEnd	cat_dog.BMP	
39380	ImageStart	blacksquare.bmp	
42758	KeyPress	Space	
42758	ImageEnd	blacksquare.bmp	
42780	ImageStart	toe_finger.BMP	
46198	KeyPress	Left	
46198	ImageEnd	toe_finger.BMP	
46206	ImageStart	blacksquare.bmp	
49438	KeyPress	Space	
49438	ImageEnd	blacksquare.bmp	
49462	ImageStart	spoon_fork.BMP	
52454	KeyPress	Right	
52454	ImageEnd	spoon_fork.BMP	
52460	ImageStart	blacksquare.bmp	
55462	KeyPress	Space	
55462	ImageEnd	blacksquare.bmp	
55483	ImageStart	mouse_squirrel.BMP	
58830	KeyPress	Right	
58830	ImageEnd	mouse_squirrel.BMP	
58836	ImageStart	blacksquare.bmp	
61806	KeyPress	Space	
61806	ImageEnd	blacksquare.bmp	
61828	ImageStart	barn_house.BMP	
65486	KeyPress	Left	
65486	ImageEnd	barn_house.BMP	
65492	ImageStart	blacksquare.bmp	
68574	KeyPress	Space	
68574	ImageEnd	blacksquare.bmp	
68597	ImageStart	scissors_brush.BMP	
71486	KeyPress	Right	
71486	ImageEnd	scissors_brush.BMP	
71491	ImageStart	blacksquare.bmp	
74246	KeyPress	Space	
74246	ImageEnd	blacksquare.bmp	
74267	ImageStart	tiger_alligator.BMP	
77054	KeyPress	Left	
77054	ImageEnd	tiger_alligator.BMP	
77059	ImageStart	whiteborder.bmp	
78326	KeyPress	Space	
78326	ImageEnd	whiteborder.bmp	
78773	MovieStart	Julia_3.AVI	
81492	MovieEnd	Julia_3.AVI	
81709	ImageStart	blacksquare.bmp	
84566	KeyPress	Space	
84566	ImageEnd	blacksquare.bmp	
84587	ImageStart	star_cloud.BMP	
88542	KeyPress	Left	
88542	ImageEnd	star_cloud.BMP	
88548	ImageStart	blacksquare.bmp	
91998	KeyPress	Space	
91998	ImageEnd	blacksquare.bmp	
92019	ImageStart	dress_jacket.BMP	
101262	KeyPress	Right	
101262	ImageEnd	dress_jacket.BMP	
101268	ImageStart	blacksquare.bmp	
104430	KeyPress	Space	
104430	ImageEnd	blacksquare.bmp	
104451	ImageStart	balloon_kite.BMP	
107918	KeyPress	Left	
107918	ImageEnd	balloon_kite.BMP	
107923	ImageStart	blacksquare.bmp	
110805	KeyPress	Space	
110806	ImageEnd	blacksquare.bmp	
110827	ImageStart	socks_pants.BMP	
113901	KeyPress	Right	
113902	ImageEnd	socks_pants.BMP	
113907	ImageStart	blacksquare.bmp	
116805	KeyPress	Space	
116806	ImageEnd	blacksquare.bmp	
116827	ImageStart	shoe_boot.BMP	
120701	KeyPress	Left	
120701	ImageEnd	shoe_boot.BMP	
120707	ImageStart	blacksquare.bmp	
123933	KeyPress	Space	
123934	ImageEnd	blacksquare.bmp	
123954	ImageStart	hair_hat.BMP	
127197	KeyPress	Right	
127197	ImageEnd	hair_hat.BMP	
127203	ImageStart	blacksquare.bmp	
130269	KeyPress	Space	
130269	ImageEnd	blacksquare.bmp	
130291	ImageStart	couch_bed.BMP	
133293	KeyPress	Left	
133294	ImageEnd	couch_bed.BMP	
133299	ImageStart	blacksquare.bmp	
136974	KeyPress	Space	
136974	ImageEnd	blacksquare.bmp	
136997	ImageStart	mitten_glasses.BMP	
142245	KeyPress	Left	
142245	ImageEnd	mitten_glasses.BMP	
142251	ImageStart	blacksquare.bmp	
145557	KeyPress	Space	
145557	ImageEnd	blacksquare.bmp	
145578	ImageStart	clock_telephone.BMP	
148557	KeyPress	Right	
148557	ImageEnd	clock_telephone.BMP	
148563	ImageStart	blacksquare.bmp	
151941	KeyPress	Space	
151941	ImageEnd	blacksquare.bmp	
151964	ImageStart	train_bus.BMP	
156309	KeyPress	Right	
156309	ImageEnd	train_bus.BMP	
156315	ImageStart	whiteborder.bmp	
157365	KeyPress	Space	
157365	ImageEnd	whiteborder.bmp	
157818	MovieStart	congratulations.wmv	
160189	KeyPress	Escape	
160189	MovieEnd	congratulations.wmv	
