29,0.5,0.5,0,0,0.07,0,0,0,0,0,0.02,0.14,0,0
30,0.5,0.5,0.5,0,0.43,0,0.5,0,0.18,0,0.5,0,0,0.5
31,0.5,0.21,0.05,0,0,0.02,0.21,0,0.08,0,0.5,0,0,0.5
32,0.21,0.5,0,0.5,0.5,0,0,0.35,0.3,0,0.18,0.32,0,0.43
33,0,0,0,0,0,0,0.27,0,0,0.15,0,0,0,0
34,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0
35,0.5,0.5,0.5,0,0.5,0,0.42,0,0.5,0,0.5,0,0.42,0.08
36,0.5,0.18,0.39,0,0.28,0,0,0.5,0.44,0,0.43,0,0.31,0
37,0,0.15,0.08,0,0,0.38,0,0.09,0,0.02,0,0,0,0
38,0.5,0.05,0,0,0,0.44,0.5,0,0,0,0.5,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0
40,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0
41,0,0,0.35,0,0,0,0,0,0.5,0,0.04,0.46,0.28,0.22
42,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0
43,0.09,0,0,0,0,0.5,0.41,0,0.04,0.46,0.5,0,0.16,0.34
44,0,0,0.5,0,0,0,0,0,0,0,0.18,0,0,0
45,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
46,0.5,0.32,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0.5,0
47,0,0.27,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0,0.5
48,0.5,0.5,0.5,0,0.5,0,0.5,0,0.13,0.37,0.2,0.3,0.5,0
49,0.5,0.5,0,0.5,0,0.5,0.14,0.1,0.44,0,0.11,0,0.18,0.1
50,0.5,0.5,0,0.5,0,0,0,0.5,0,0,0.15,0.16,0,0.5
51,0.41,0.36,0,0,0,0,0.5,0,0,0,0,0.5,0,0
52,0.5,0.11,0.5,0,0,0.5,0,0.5,0.35,0,0.5,0,0,0.5
53,0,0.5,0.5,0,0.5,0,0.09,0.41,0,0,0,0,0,0
54,0.5,0.22,0,0,0,0.2,0,0,0,0,0.5,0,0,0
55,0,0.5,0,0.5,0,0,0,0.1,0,0,0.06,0.44,0,0.43
56,0.5,0.37,0.05,0.45,0,0.5,0,0.5,0.01,0.49,0,0.5,0.01,0.35
57,0.35,0.21,0.13,0.37,0,0,0,0,0,0,0,0,0,0
58,0,0,0.5,0,0,0,0.18,0,0.5,0,0.5,0,0,0.5
59,0.5,0.5,0,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0,0.5
60,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,0,0.5,0,0.5,0,0.39,0,0.35,0.15,0.5,0,0.3,0
63,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5,0,0.5,0,0.5,0
64,0.5,0,0.21,0.14,0.5,0,0.35,0,0.5,0,0.5,0,0.06,0.31
65,0,0.14,0.5,0,0,0.5,0,0.5,0.5,0,0.39,0.11,0.43,0.07
66,0.5,0.5,0.5,0,0.5,0,0.33,0.17,0.12,0,0.41,0,0,0.5
67,0,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0,0.5
68,0.5,0.5,0,0.5,0.5,0,0,0.5,0.5,0,0.5,0,0,0.5
69,0.5,0.4,0.5,0,0.35,0,0.37,0,0.5,0,0,0,0,0.5
70,0,0,0.41,0,0.16,0,0.44,0,0,0,0.27,0.23,0,0
71,0.43,0.5,0,0.5,0.5,0,0.05,0,0,0.5,0.5,0,0,0.5
73,0.5,0,0.5,0,0.04,0.46,0,0.5,0.5,0,0.19,0.31,0,0.32
