Data properties:

Recording date: 11/17/2015
Recording time: 10:34:21:109 (corresponds to time 0)
Study: False Belief 1
Subject: 094
Recording: 094
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
1	0	110	595	552	
2	110	133	204	426	
3	243	500	168	386	
4	743	100	396	314	
5	959	266	387	-379	
6	1226	650	87	137	
7	2009	450	75	134	
8	3808	17	-1983	693	
9	3941	117	911	-199	
10	4174	17	-2226	987	
11	8687	200	350	330	
12	9120	333	237	385	
13	9587	533	228	393	
14	10120	316	130	416	
15	10436	1199	237	404	
16	11819	516	247	382	
17	12335	233	103	410	
18	12568	1316	243	406	
19	13884	100	48	137	
20	14683	17	465	483	
21	15249	300	739	432	
22	15549	483	742	387	
23	16032	416	650	467	
24	16448	366	735	465	
25	16815	816	743	398	
26	17631	183	717	528	
27	17814	849	746	407	
28	18663	500	638	457	
29	19163	1332	724	413	
30	20495	133	57	134	
31	21628	83	543	408	
32	21711	233	733	417	
33	21944	200	696	415	
34	22144	450	276	397	
35	22594	216	158	408	
36	22810	466	120	401	
37	23277	983	272	392	
38	24259	200	714	551	
39	24460	449	709	398	
40	24909	550	834	462	
41	25675	183	482	397	
42	25858	350	675	410	
43	26208	250	247	397	
44	27191	17	225	390	
45	27574	50	266	399	
46	27840	150	-301	94	
47	28423	266	44	105	
48	28823	17	502	440	
49	28989	200	517	393	
50	29189	100	709	463	
51	29605	483	611	398	
52	30089	683	772	351	
53	30955	100	286	359	
54	32354	17	807	517	
55	32537	117	769	492	
56	32653	616	596	420	
57	33269	666	220	357	
58	34119	916	222	503	
59	35035	266	222	405	
60	35301	833	212	348	
61	36351	167	263	363	
62	36750	266	317	409	
63	37017	117	226	475	
64	38349	233	508	413	
65	38582	316	718	450	
66	38899	250	715	367	
67	39148	483	204	429	
68	39731	117	207	426	
69	40614	117	715	365	
70	40731	217	215	434	
71	41580	16	175	514	
72	42746	266	719	358	
73	43012	183	712	567	
74	43379	350	712	375	
75	44011	17	684	460	
76	45677	266	720	369	
77	45943	266	745	485	
78	47908	33	739	502	
79	48191	367	101	151	
80	49790	167	253	504	
81	50090	1998	166	494	
82	52089	200	314	518	
83	52572	100	179	511	
84	52671	400	317	523	
85	53238	217	320	526	
86	53454	1216	164	504	
87	54870	133	220	399	
88	55003	750	210	338	
89	55753	283	772	405	
90	56036	350	733	394	
91	56502	117	719	479	
92	56619	366	719	359	
93	56985	766	52	135	
94	57751	150	472	724	
95	58251	650	732	337	
96	58900	366	735	390	
97	59267	216	734	459	
98	59483	1965	734	391	
99	61682	266	272	365	
100	61948	966	196	361	
101	62914	700	182	501	
102	63747	350	155	508	
103	64363	567	247	504	
104	64930	1249	727	339	
105	66179	250	591	358	
106	66628	183	682	368	
107	66812	600	732	346	
108	67411	1049	46	144	
109	68460	266	684	484	
110	68727	150	644	497	
111	69110	167	223	478	
112	69276	783	158	489	
113	70059	1432	302	501	
114	71492	716	255	341	
115	72208	267	781	339	
116	72474	1133	716	332	
117	73607	233	666	455	
118	73840	333	664	493	
119	74373	216	378	504	
120	74589	466	180	477	
121	75056	683	309	495	
122	75739	450	664	482	
123	76188	266	-95	441	
124	76455	266	-952	662	
125	77870	316	400	391	
126	78353	83	637	851	
