Data properties:

Recording date: 1/6/2016
Recording time: 13:56:52:390 (corresponds to time 0)
Study: False Belief 1
Subject: 108
Recording: 108
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	32	765	417	
1	32	200	236	347	
2	231	266	-495	-87	
3	498	216	298	-20	
4	714	3031	75	79	
5	3745	217	333	980	
6	3962	267	601	1246	
7	4229	533	670	1296	
8	5462	183	-854	1539	
9	5645	200	-1229	1204	
10	5845	233	-1553	1095	
11	6078	166	-124	263	
12	6244	233	82	93	
13	6478	600	52	72	
14	7077	250	186	391	
15	7327	1366	203	350	
16	8693	416	103	358	
17	9109	1033	208	333	
18	10142	466	53	349	
19	10608	849	217	350	
20	11457	217	404	1067	
21	11674	200	465	1184	
22	11874	250	477	1136	
23	12124	166	515	1133	
24	12290	266	226	379	
25	12556	500	205	337	
26	13056	1116	43	69	
27	14172	117	-866	1045	
28	16503	2248	762	351	
29	18752	499	690	410	
30	19251	249	643	405	
31	19500	499	760	323	
32	20000	1082	743	374	
33	21082	267	193	887	
34	21349	167	311	1242	
35	21515	283	-10	851	
36	21798	183	78	184	
37	21982	483	52	64	
38	22465	350	-194	1018	
39	22814	383	522	335	
40	23197	217	209	353	
41	23414	533	66	372	
42	23947	866	874	410	
43	24813	166	631	350	
44	24979	233	114	374	
45	25213	1166	69	357	
46	26378	266	241	342	
47	26645	300	91	363	
48	26945	216	450	330	
49	27161	266	731	340	
50	27428	749	862	402	
51	28177	550	722	334	
52	28727	1582	883	397	
53	30309	350	662	353	
54	30659	250	301	67	
55	30908	500	59	63	
56	31408	250	-474	565	
57	31658	267	346	1198	
58	31925	216	548	457	
59	32141	366	672	380	
60	32508	366	612	348	
61	32874	216	195	332	
62	33090	266	169	301	
63	33357	2315	181	440	
64	35672	633	167	295	
65	36305	333	181	471	
66	36638	266	827	407	
67	36904	1799	833	458	
68	38903	233	503	346	
69	39136	400	196	323	
70	39536	333	191	413	
71	39869	283	182	336	
72	40152	250	221	391	
73	40402	633	276	384	
74	41035	383	299	329	
75	41418	200	756	345	
76	41617	200	378	-16	
77	41817	566	57	64	
78	42383	233	-792	465	
79	42617	100	-357	790	
80	42717	117	-877	689	
81	42833	383	350	323	
82	43216	733	152	346	
83	43949	200	670	357	
84	44149	233	727	316	
85	44382	916	733	416	
86	45298	1249	167	361	
87	46547	333	230	344	
88	46880	233	167	353	
89	47113	317	340	368	
90	47430	316	271	340	
91	47746	733	161	350	
92	48479	216	831	320	
93	48695	350	756	303	
94	49045	1766	174	365	
95	50811	400	140	335	
96	51210	466	176	348	
97	51677	966	236	366	
98	52643	516	740	277	
99	53159	1116	747	412	
100	54275	533	97	70	
101	54808	283	138	778	
102	55091	267	516	1149	
103	55357	266	517	408	
104	55624	516	217	388	
105	56140	1749	140	444	
106	58122	1632	124	441	
107	59754	183	157	325	
108	59937	466	185	268	
109	60404	233	228	363	
110	60637	766	237	415	
111	61403	849	163	434	
112	62252	333	212	356	
113	62585	317	-161	130	
114	62902	399	68	63	
115	63301	300	1	961	
116	63601	283	425	1134	
117	63884	283	458	342	
118	64167	433	736	326	
119	64601	200	759	298	
120	64800	550	755	257	
121	65350	300	177	409	
122	65650	466	196	452	
123	66116	583	279	460	
124	66699	583	760	267	
125	67282	1399	763	323	
126	68681	300	761	262	
127	68981	949	901	242	
128	69930	350	743	263	
129	70280	650	747	323	
130	70929	283	528	450	
131	71212	300	189	394	
132	71512	516	207	447	
133	72028	666	782	324	
134	72695	300	720	300	
135	72994	366	752	330	
136	73361	433	35	98	
137	73794	316	82	925	
138	74110	350	70	844	
139	74460	283	539	305	
140	74743	216	696	330	
141	74960	250	752	427	
142	75209	649	672	424	
143	75859	266	269	426	
144	76125	283	131	429	
145	76408	483	252	431	
146	76891	433	228	256	
147	77324	1299	281	449	
148	78623	183	226	308	
149	78807	849	224	256	
150	79656	550	282	430	
151	80205	1532	125	418	
152	81738	283	728	592	
153	82021	383	631	1139	
154	82404	183	613	744	
155	82587	999	652	503	
156	83587	167	-585	1087	
157	84037	16	-5246	2321	
158	86052	83	414	843	
159	86135	283	648	494	
160	86419	100	-1091	1302	
