Timestamp	Event	Descriptor	
1404	MovieStart	MutedBallie.avi	
3139	KeyPress	Space	
3143	MovieEnd	MutedBallie.avi	
5604	ImageStart	fixation.png	
7786	KeyPress	Space	
7787	ImageEnd	fixation.png	
7808	ImageStart	cake_hat_a.BMP	
22977	KeyPress	Left	
22978	ImageEnd	cake_hat_a.BMP	
22982	ImageStart	fixation.png	
26626	KeyPress	Space	
26626	ImageEnd	fixation.png	
26647	ImageStart	jacket_leaf_a.BMP	
32009	KeyPress	Left	
32009	ImageEnd	jacket_leaf_a.BMP	
32013	ImageStart	fixation.png	
35097	KeyPress	Space	
35097	ImageEnd	fixation.png	
35119	ImageStart	apple_bear_a.BMP	
37737	KeyPress	Right	
37737	ImageEnd	apple_bear_a.BMP	
37741	ImageStart	fixation.png	
41905	KeyPress	Space	
41905	ImageEnd	fixation.png	
41926	ImageStart	elephant_broccoli_a.BMP	
52469	KeyPress	Left	
52469	ImageEnd	elephant_broccoli_a.BMP	
52473	ImageStart	fixation.png	
56929	KeyPress	Space	
56929	ImageEnd	fixation.png	
56950	ImageStart	clock_dog_a.BMP	
81113	KeyPress	Right	
81113	ImageEnd	clock_dog_a.BMP	
81117	ImageStart	fixation.png	
84096	KeyPress	Space	
84097	ImageEnd	fixation.png	
84117	ImageStart	bottle_crayon_a.BMP	
98680	KeyPress	Left	
98680	ImageEnd	bottle_crayon_a.BMP	
98686	ImageStart	fixation.png	
101856	KeyPress	Space	
101856	ImageEnd	fixation.png	
101878	ImageStart	egg_pillow_a.BMP	
106136	KeyPress	Right	
106136	ImageEnd	egg_pillow_a.BMP	
106140	ImageStart	fixation.png	
109680	KeyPress	Space	
109680	ImageEnd	fixation.png	
109705	ImageStart	teddybear_doll_a.BMP	
114856	KeyPress	Right	
114856	ImageEnd	teddybear_doll_a.BMP	
114860	ImageStart	fixation.png	
118448	KeyPress	Space	
118448	ImageEnd	fixation.png	
118468	ImageStart	bunny_strawberry_a.BMP	
135055	KeyPress	Space	
135056	ImageEnd	bunny_strawberry_a.BMP	
135060	ImageStart	fixation.png	
148399	KeyPress	Space	
148399	ImageEnd	fixation.png	
148420	ImageStart	icecream_bicycle_a.BMP	
166279	KeyPress	Space	
166279	ImageEnd	icecream_bicycle_a.BMP	
166284	ImageStart	fixation.png	
170383	KeyPress	Space	
170383	ImageEnd	fixation.png	
170406	ImageStart	orange_bread_a.BMP	
173711	KeyPress	Right	
173711	ImageEnd	orange_bread_a.BMP	
173715	ImageStart	fixation.png	
176615	KeyPress	Space	
176615	ImageEnd	fixation.png	
176636	ImageStart	pig_duck_a.BMP	
189479	KeyPress	Left	
189479	ImageEnd	pig_duck_a.BMP	
189484	ImageStart	fixation.png	
192414	KeyPress	Space	
192415	ImageEnd	fixation.png	
192435	ImageStart	tv_fork_a.BMP	
203711	KeyPress	Space	
203711	ImageEnd	tv_fork_a.BMP	
203715	ImageStart	fixation.png	
211702	KeyPress	Space	
211702	ImageEnd	fixation.png	
211723	ImageStart	flowers_butterfly_a.BMP	
232294	KeyPress	Space	
232294	ImageEnd	flowers_butterfly_a.BMP	
232298	ImageStart	fixation.png	
233230	KeyPress	Space	
233230	ImageEnd	fixation.png	
233251	ImageStart	mouse_cat_a.BMP	
243774	KeyPress	Space	
243774	ImageEnd	mouse_cat_a.BMP	
243778	ImageStart	fixation.png	
245006	KeyPress	Space	
245006	ImageEnd	fixation.png	
245026	ImageStart	balloons_grapes_a.BMP	
249054	KeyPress	Left	
249054	ImageEnd	balloons_grapes_a.BMP	
249058	ImageStart	fixation.png	
250981	KeyPress	Space	
250982	ImageEnd	fixation.png	
251002	ImageStart	spoon_ball_a.BMP	
261221	KeyPress	Space	
261221	ImageEnd	spoon_ball_a.BMP	
261226	ImageStart	fixation.png	
262821	KeyPress	Space	
262821	ImageEnd	fixation.png	
262842	ImageStart	cookie_sock_a.BMP	
273677	KeyPress	Space	
273677	ImageEnd	cookie_sock_a.BMP	
273682	ImageStart	fixation.png	
274886	KeyPress	Space	
274886	ImageEnd	fixation.png	
274907	ImageStart	chair_refrigerator_a.BMP	
285205	KeyPress	Right	
285205	ImageEnd	chair_refrigerator_a.BMP	
285209	ImageStart	fixation.png	
287493	KeyPress	Space	
287493	ImageEnd	fixation.png	
287514	ImageStart	shoe_pizza_a.BMP	
292637	KeyPress	Right	
292637	ImageEnd	shoe_pizza_a.BMP	
292641	ImageStart	fixation.png	
293893	KeyPress	Space	
293893	ImageEnd	fixation.png	
294631	MovieStart	congratulations.wmv	
308824	MovieEnd	congratulations.wmv	
