Data properties:

Recording date: 4/1/2016
Recording time: 15:35:43:369 (corresponds to time 0)
Study: False Belief 2
Subject: 117
Recording: 117
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	428	601	569	
1	428	366	493	818	
2	795	283	48	652	
3	1078	516	19	177	
4	1594	1749	42	144	
5	3593	17	794	1095	
6	3776	33	515	1124	
7	4992	33	-263	746	
8	5358	83	55	317	
9	5441	166	-80	136	
10	5608	1032	16	124	
11	6640	267	163	431	
12	6907	700	170	377	
13	7606	166	82	379	
14	7773	250	38	376	
15	8023	500	168	363	
16	8522	100	-19	354	
17	8756	17	388	613	
18	10371	733	159	368	
19	11104	516	205	430	
20	11620	333	177	371	
21	11953	433	-1	124	
22	12619	83	-27	137	
23	12702	266	429	415	
24	12969	266	645	427	
25	13235	766	670	386	
26	14001	233	584	378	
27	14235	366	670	380	
28	14601	166	585	363	
29	14768	433	667	381	
30	17816	199	598	385	
31	18015	250	562	383	
32	18265	233	271	98	
33	18498	183	6	123	
34	18848	466	10	121	
35	19697	350	673	411	
36	20047	283	803	409	
37	20330	233	163	425	
38	20564	316	54	393	
39	20880	799	185	373	
40	21863	266	170	373	
41	22129	433	54	384	
42	22562	649	193	373	
43	23211	167	62	380	
44	23778	250	653	887	
45	24028	166	663	1010	
46	24860	33	127	372	
47	25043	33	74	383	
48	25226	117	62	383	
49	25676	166	19	123	
50	26009	83	21	137	
51	26226	150	-147	827	
52	26376	266	340	1032	
53	26642	433	384	451	
54	27075	366	666	470	
55	27442	833	204	505	
56	28274	433	619	501	
57	28707	1582	669	507	
58	30290	216	678	401	
59	30506	1282	701	330	
60	32088	83	109	479	
61	32172	200	168	487	
62	32371	799	201	516	
63	33171	633	173	375	
64	33804	416	698	414	
65	34220	483	668	464	
66	34703	183	284	49	
67	34886	216	-20	74	
68	35103	450	10	120	
69	35552	333	-255	311	
70	35886	450	232	413	
71	36335	1232	176	419	
72	37568	633	671	400	
73	38201	233	290	371	
74	38434	633	685	382	
75	39250	167	301	437	
76	39416	799	174	421	
77	40216	783	230	491	
78	40999	466	166	390	
79	41465	216	207	424	
80	41681	899	169	411	
81	46261	233	199	342	
82	46495	266	-324	80	
83	46761	150	-171	138	
84	46911	216	57	130	
85	47127	183	17	121	
86	47594	150	353	528	
87	47744	266	194	386	
88	48010	899	246	469	
89	48909	233	220	416	
90	49143	1132	245	451	
91	50275	167	217	392	
92	50442	1016	207	330	
93	51458	550	693	360	
94	52007	599	749	493	
95	52607	566	685	362	
96	53173	366	226	342	
97	53539	666	240	472	
98	54206	233	734	417	
99	54439	183	679	366	
100	54622	250	-98	51	
101	54872	167	51	127	
102	55288	216	97	396	
103	55505	233	27	209	
104	55738	200	437	449	
105	55938	283	691	420	
106	56221	616	664	352	
107	56837	799	730	470	
108	57637	350	676	354	
109	57986	783	739	474	
110	58769	200	645	467	
111	58969	333	227	385	
112	59302	799	203	439	
113	60101	400	149	443	
114	61367	150	136	443	
115	61634	17	320	414	
116	61800	16	303	400	
117	62699	17	290	387	
118	63066	200	184	384	
119	63265	266	700	408	
120	63532	966	677	341	
121	64498	266	22	125	
122	65047	166	-17	336	
123	65214	333	-59	848	
124	65547	350	313	447	
125	65897	350	697	465	
126	66247	533	624	498	
127	66779	216	248	410	
128	66996	483	238	348	
129	67479	400	248	469	
130	67879	216	675	365	
131	68095	1715	654	337	
132	69811	100	218	472	
133	69911	183	208	391	
134	70094	1232	246	492	
135	71326	167	237	400	
136	71493	816	243	333	
137	72309	233	706	371	
138	72542	583	670	355	
139	73125	433	104	343	
140	73791	83	579	674	
141	73874	217	541	831	
142	74091	550	594	541	
