Data properties:

Recording date: 5/4/2016
Recording time: 11:24:00:055 (corresponds to time 0)
Study: False Belief 2
Subject: 119
Recording: 119
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
1	95	100	581	547	
2	195	250	1041	459	
3	445	117	292	168	
4	1627	1149	99	94	
5	2910	316	91	96	
6	3526	33	85	109	
7	3709	150	84	102	
8	4025	633	88	93	
9	4808	383	79	670	
10	5508	34	-216	586	
11	5958	17	-134	716	
12	6990	200	129	-627	
13	7190	150	145	-719	
14	7473	17	-822	-1214	
15	10138	17	11	117	
16	10771	17	185	385	
17	11120	466	181	331	
18	11720	266	182	328	
19	11986	200	52	373	
20	12186	166	180	321	
21	12486	216	180	325	
22	13519	17	175	316	
23	13652	117	172	310	
24	14551	116	176	313	
25	14984	33	157	316	
26	16933	17	125	331	
27	20030	83	752	359	
28	20230	67	746	355	
29	20513	33	750	342	
30	20930	400	751	333	
31	27059	83	-2	94	
32	27475	17	402	374	
33	29157	183	883	365	
34	29857	17	407	347	
35	31689	133	883	373	
36	34520	83	-203	77	
37	34603	166	-270	58	
38	36785	633	670	394	
39	37984	17	261	365	
40	38850	383	230	481	
41	39233	366	711	414	
42	39599	266	712	461	
43	39866	250	186	487	
44	40116	583	229	484	
45	40699	833	187	324	
46	41531	1232	229	486	
47	42764	1033	680	392	
48	43796	1149	732	450	
49	45129	17	217	420	
50	45812	17	238	488	
51	46028	116	238	495	
52	47827	17	185	379	
53	48793	150	727	328	
54	49226	17	734	330	
55	49392	33	631	361	
56	50725	17	164	378	
57	53622	383	762	331	
58	54005	433	780	487	
59	54438	483	215	320	
60	54921	566	231	455	
61	55671	283	248	438	
62	56121	17	265	432	
63	56304	350	243	453	
64	56837	133	248	448	
65	57869	616	521	-730	
66	58485	200	852	-1129	
67	58685	100	928	-1208	
68	58785	200	911	-1141	
69	61983	17	174	394	
70	69327	83	706	372	
71	69411	666	734	331	
72	70077	600	803	455	
73	70676	366	177	336	
74	71043	350	230	400	
75	71559	200	724	365	
76	71759	166	822	464	
77	72042	783	849	461	
78	72825	200	715	381	
79	73025	616	723	316	
80	73641	350	172	310	
81	73991	233	236	403	
82	74224	117	238	438	
83	79037	17	58	77	
84	79237	17	476	367	
85	79853	283	248	317	
86	80486	333	247	297	
87	80819	233	258	418	
88	81602	133	259	467	
89	81868	200	719	439	
90	82068	133	785	448	
91	82201	100	762	410	
92	82501	17	711	315	
93	82667	316	709	301	
94	83100	166	714	304	
95	83267	100	693	440	
96	83500	83	362	389	
97	83583	200	264	372	
98	83783	350	259	471	
99	85132	17	254	296	
100	86931	949	814	482	
101	87880	1083	710	324	
102	89129	67	859	457	
103	91777	17	455	1349	
104	91977	17	439	1133	
