Data properties:

Recording date: 1/20/2016
Recording time: 09:47:12:680 (corresponds to time 0)
Study: False Belief 2
Subject: 108
Recording: 108
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	994	3031	71	114	
1	4025	333	-565	572	
2	4358	100	-947	904	
3	6341	183	37	849	
4	6524	217	-19	848	
5	6740	949	48	97	
6	7690	167	231	380	
7	7856	716	183	327	
8	8572	300	218	432	
9	8872	383	191	342	
10	9255	583	235	436	
11	9838	250	190	329	
12	15767	699	741	330	
13	16466	400	629	335	
14	16866	2249	737	378	
15	19114	583	738	337	
16	19697	350	787	419	
17	20047	1049	64	89	
18	21096	316	779	355	
19	21413	350	879	343	
20	21762	566	58	344	
21	22329	666	191	324	
22	22995	217	228	400	
23	23211	750	196	329	
24	23961	400	805	365	
25	24361	300	83	359	
26	24660	1049	41	334	
27	25709	749	184	321	
28	26459	383	816	361	
29	26842	350	890	362	
30	27192	400	190	362	
31	27591	1033	54	92	
32	28624	500	714	409	
33	29124	783	729	446	
34	29906	849	704	406	
35	30756	300	190	375	
36	31056	1133	226	472	
37	32188	300	624	446	
38	32488	583	722	452	
39	33071	849	654	389	
40	33920	166	726	318	
41	34087	616	762	277	
42	34703	183	805	441	
43	34886	450	850	456	
44	35336	183	684	419	
45	35519	166	661	388	
46	35685	316	765	283	
47	36002	683	741	437	
48	36685	200	762	311	
49	36885	350	751	274	
50	37234	200	15	101	
51	37434	816	63	87	
52	38250	266	209	368	
53	38517	266	147	357	
54	38783	633	191	363	
55	39416	217	697	396	
56	39633	266	725	334	
57	39899	300	797	428	
58	40199	200	754	404	
59	40399	516	740	320	
60	40915	883	804	413	
61	43130	83	669	392	
62	43213	200	713	398	
63	43413	766	723	342	
64	44346	200	630	357	
65	44545	300	244	368	
66	44845	333	167	357	
67	45178	433	758	397	
68	45612	316	59	322	
69	45928	200	131	347	
70	46128	183	216	384	
71	46311	350	732	388	
72	46661	566	738	325	
73	47227	433	750	374	
74	47660	566	702	447	
75	48226	266	273	403	
76	48493	333	146	370	
77	48826	350	215	362	
78	49175	383	777	383	
79	49559	666	743	414	
80	50225	200	-41	108	
81	50425	883	75	92	
82	51307	216	233	397	
83	51524	2115	253	445	
84	53639	200	394	408	
85	53839	250	320	428	
86	54089	1233	281	435	
87	55321	366	730	390	
88	55687	1033	798	468	
89	56720	167	506	430	
90	56887	600	271	424	
91	57486	300	220	324	
92	57786	450	253	433	
93	58236	983	55	95	
94	59218	700	250	372	
95	59918	283	826	343	
96	60201	300	736	328	
97	60501	550	812	425	
98	61050	200	724	396	
99	61250	233	798	410	
100	61483	450	850	354	
101	61933	466	793	435	
102	62516	800	803	423	
103	63315	166	727	344	
104	63482	949	727	288	
105	64431	266	738	414	
106	64698	300	733	323	
107	64997	333	175	390	
108	65330	300	254	395	
109	65630	300	729	350	
110	65930	350	721	303	
111	66280	266	119	362	
112	66546	217	199	418	
113	66763	433	251	404	
114	67196	217	703	344	
115	67412	333	734	300	
116	67745	350	790	421	
117	68095	183	-2	91	
118	68278	167	64	88	
119	68628	350	26	51	
120	68978	283	472	372	
121	69261	217	160	342	
122	69477	333	240	307	
123	69810	233	723	393	
124	70043	200	754	447	
125	70243	217	697	460	
126	70460	733	704	296	
127	71193	500	255	299	
128	71692	2332	267	466	
129	74024	200	746	361	
130	74224	183	702	321	
131	74407	533	819	471	
132	74940	333	692	428	
133	75273	716	701	478	
134	75989	866	310	433	
135	76855	433	674	381	
136	77288	366	695	281	
137	77655	366	251	358	
138	78021	316	251	304	
139	78338	433	429	593	
140	78771	100	-530	1040	
141	78987	200	479	1214	
142	79354	83	-154	766	
143	79437	116	-47	730	
144	79553	266	503	476	
145	79820	283	626	531	
146	80103	816	675	532	
147	80919	184	-1324	1255	
