Data properties:

Recording date: 2/16/2016
Recording time: 11:06:03:464 (corresponds to time 0)
Study: False Belief 2
Subject: 111
Recording: 111
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	8	709	303	
1	8	383	-108	53	
2	390	233	-448	378	
3	623	183	80	-124	
4	806	383	142	-107	
5	1373	16	155	-113	
6	1589	283	138	-108	
7	2455	233	675	340	
8	2689	150	660	308	
9	3172	233	82	42	
10	3405	316	632	23	
11	3721	250	804	42	
12	3971	100	-1273	-371	
13	4071	150	-515	81	
14	5970	17	216	-205	
15	6086	33	104	-19	
16	6219	16	81	52	
17	6619	50	522	191	
18	7185	316	276	114	
19	7668	799	271	120	
20	8467	217	174	175	
21	8684	749	271	119	
22	9699	17	272	169	
23	10016	316	270	128	
24	10332	383	139	156	
25	10715	183	220	122	
26	10899	350	276	119	
27	11248	283	5	128	
28	11532	167	120	146	
29	11698	100	255	104	
30	12631	17	-160	-159	
31	12864	17	-215	78	
32	14313	433	771	124	
33	14929	700	794	116	
34	15629	183	770	243	
35	15812	1715	787	127	
36	17527	533	688	145	
37	18060	716	795	143	
38	18776	250	810	230	
39	19026	216	380	-184	
40	19243	500	109	-118	
41	19742	366	-478	180	
42	20109	150	88	712	
43	20259	283	455	177	
44	20542	333	319	148	
45	20875	250	855	158	
46	21124	316	901	167	
47	21441	217	780	138	
48	21658	233	252	148	
49	21891	849	284	124	
50	22740	200	808	139	
51	22940	816	771	133	
52	23756	233	318	177	
53	23989	483	290	130	
54	25055	483	288	122	
55	25538	383	174	147	
56	25921	583	293	116	
57	26504	266	109	-117	
58	26770	283	-444	38	
59	27053	433	93	-121	
60	27486	300	265	194	
61	27786	400	308	278	
62	28186	383	763	218	
63	28569	416	837	261	
64	28985	1516	774	244	
65	30501	400	716	191	
66	30901	483	757	248	
67	31384	466	728	206	
68	31850	583	805	78	
69	32433	683	703	189	
70	33116	816	281	134	
71	33932	650	322	250	
72	34581	216	282	78	
73	34798	483	795	102	
74	35281	350	815	246	
75	35630	450	779	239	
76	36080	216	384	-244	
77	36297	533	131	-108	
78	36830	316	-526	95	
79	37146	150	-191	518	
80	37296	433	470	182	
81	37729	283	791	127	
82	38228	233	791	129	
83	38462	233	307	198	
84	38695	200	248	172	
85	39378	116	265	179	
86	39644	383	319	243	
87	40027	183	322	120	
88	40460	649	322	90	
89	41110	333	236	147	
90	41443	150	282	180	
91	41776	100	287	190	
92	42176	50	701	283	
93	42342	17	693	288	
94	42609	166	789	106	
95	43025	183	798	174	
96	43375	266	788	102	
97	44974	50	776	132	
98	45423	17	783	135	
99	46988	50	265	147	
100	49037	17	926	1178	
101	49687	316	-322	832	
102	50003	266	-767	983	
103	50536	83	461	176	
104	50619	216	360	174	
105	50835	816	335	228	
106	51651	383	335	96	
107	52034	933	363	211	
108	52967	716	324	79	
109	53683	583	795	109	
110	54266	850	840	272	
111	55116	400	773	58	
112	55515	400	354	123	
113	55915	500	326	222	
114	56565	449	324	218	
115	57014	216	109	-113	
116	57531	149	-531	227	
117	57681	183	56	-123	
118	57864	316	527	175	
119	58180	316	797	144	
120	58497	350	781	103	
121	58846	566	834	243	
122	59413	350	299	147	
123	59762	233	330	199	
124	59995	533	770	108	
125	60528	350	749	262	
126	60878	616	768	229	
127	61494	1049	832	242	
128	62544	200	754	227	
129	62977	83	749	195	
130	63060	583	766	97	
131	63643	599	312	150	
132	64242	266	346	189	
133	64509	550	296	90	
134	65058	616	324	190	
135	65674	633	295	101	
136	66307	250	775	145	
137	66557	333	776	83	
138	66890	366	122	-127	
139	67257	433	-402	333	
140	67690	250	631	864	
141	67940	100	489	336	
142	68206	283	365	131	
143	68489	749	357	250	
144	69239	400	348	63	
145	69638	316	763	109	
146	69955	283	748	265	
147	70238	483	749	74	
148	70721	100	506	98	
149	71171	16	254	280	
150	71304	616	360	239	
151	71920	233	373	79	
152	72153	333	746	203	
153	72486	383	767	261	
154	73019	450	754	253	
155	74285	16	275	275	
156	75934	100	313	184	
157	76150	550	766	102	
158	76833	283	930	238	
159	77116	300	556	399	
160	77416	783	437	904	
161	78199	117	183	795	
162	78316	100	258	765	
163	78566	516	-1091	843	
164	79082	133	-1333	538	
