Data properties:

Recording date: 1/25/2016
Recording time: 10:30:17:169 (corresponds to time 0)
Study: False Belief 2
Subject: 107
Recording: 107
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
1	0	380	-13	356	
2	380	150	-5	-30	
3	530	100	-62	-97	
4	629	533	-571	-488	
5	1162	133	-586	-428	
6	1562	1666	50	88	
7	5976	17	-949	576	
8	7741	17	58	327	
9	8107	17	184	286	
10	10589	16	680	631	
11	13437	17	-363	-784	
12	14170	17	-176	91	
13	14969	100	-546	-576	
14	18566	83	638	299	
15	19848	33	760	298	
16	20964	17	618	336	
17	21097	83	207	45	
18	22763	17	174	314	
19	22896	17	176	306	
20	23046	83	171	303	
21	23612	17	158	269	
22	24978	150	730	316	
23	25128	200	848	356	
24	25544	33	874	347	
25	26344	366	176	293	
26	26860	516	735	320	
27	29758	233	203	334	
28	29991	283	180	462	
29	30391	33	191	469	
30	30557	33	191	461	
31	30724	17	187	464	
32	31507	17	217	444	
33	31956	150	814	193	
34	32256	17	645	396	
35	32406	83	639	401	
36	32772	283	699	449	
37	33055	283	207	384	
38	33472	100	184	454	
39	34171	17	155	311	
40	34721	17	180	274	
41	35071	233	156	244	
42	36120	17	173	402	
43	36469	17	-2284	-772	
44	36653	133	161	282	
45	37119	17	181	412	
46	37669	33	43	19	
47	37852	17	38	15	
48	40716	67	221	281	
49	43031	383	722	316	
50	43714	17	729	293	
51	44247	250	714	317	
52	48827	17	336	46	
53	49243	33	36	58	
54	50426	300	226	419	
55	50892	33	701	340	
56	51092	200	733	298	
57	51575	183	782	460	
58	51875	283	788	457	
59	52158	300	231	353	
60	52458	233	227	444	
61	52691	100	226	407	
62	53407	17	216	447	
63	53723	17	239	437	
64	53890	266	237	418	
65	54290	83	637	347	
66	54373	416	728	325	
67	54956	383	726	299	
68	55339	183	304	305	
69	55988	17	615	315	
70	58570	67	207	384	
71	62067	17	781	406	
72	63366	17	775	350	
73	65065	50	766	450	
74	66331	67	754	263	
75	66947	33	81	69	
76	68279	17	247	291	
77	69895	17	720	362	
78	70261	17	816	425	
79	72310	17	255	414	
80	72976	17	247	226	
81	73675	17	250	205	
82	74042	17	715	265	
83	75707	33	727	234	
