Data properties:

Recording date: 11/11/2015
Recording time: 13:51:26:255 (corresponds to time 0)
Study: False Belief 2
Subject: 097
Recording: 097
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	37	83	240	336	
1	121	366	-325	-61	
2	487	183	-293	-249	
3	670	166	141	211	
4	837	2615	102	66	
5	6083	166	-499	255	
6	6249	100	-767	530	
7	8098	133	-8	73	
8	8231	266	98	74	
9	8498	167	263	337	
10	8664	2332	210	297	
11	10996	450	189	392	
12	11445	366	55	319	
13	11812	1066	204	301	
14	13094	483	217	313	
15	13577	466	79	345	
16	14043	333	203	297	
17	14376	400	213	359	
18	14776	366	-216	115	
19	15143	866	76	67	
20	16009	1482	774	315	
21	17491	849	784	401	
22	18340	150	741	296	
23	18490	200	652	277	
24	18690	333	630	321	
25	19023	566	751	307	
26	19722	1799	768	322	
27	21521	383	791	416	
28	21904	1016	84	73	
29	22920	233	752	342	
30	23153	216	231	335	
31	23370	483	74	344	
32	23853	866	213	312	
33	26251	200	881	344	
34	26451	500	778	326	
35	26950	416	877	327	
36	27367	1266	782	319	
37	28633	483	895	361	
38	31897	200	-65	-123	
39	32097	316	90	56	
40	32413	266	719	364	
41	32680	300	716	407	
42	32979	150	777	446	
43	33129	366	794	255	
44	33496	1116	688	370	
45	34611	699	761	426	
46	35311	250	745	360	
47	35561	1066	742	415	
48	36627	216	274	443	
49	36843	483	235	454	
50	37326	699	215	300	
51	38026	216	224	450	
52	38242	700	219	289	
53	38942	416	206	255	
54	39358	266	780	310	
55	39624	933	797	253	
56	40557	250	259	264	
57	40807	616	209	296	
58	41423	233	225	445	
59	41656	250	826	233	
60	41906	300	799	259	
61	42206	466	684	393	
62	42672	616	752	458	
63	43288	1066	69	49	
64	44354	233	232	303	
65	44587	899	183	336	
66	45487	883	770	295	
67	46369	1099	195	365	
68	47468	516	250	369	
69	47985	200	208	327	
70	48185	183	258	285	
71	48368	167	193	322	
72	49717	866	257	285	
73	50583	716	195	356	
74	51299	1033	229	368	
75	52331	266	738	318	
76	52598	700	781	301	
77	53297	1066	702	328	
78	54363	1282	782	295	
79	55646	816	179	326	
80	56462	200	-170	10	
81	56662	949	90	84	
82	57727	217	776	317	
83	57944	200	809	462	
84	58144	3447	271	446	
85	62990	316	227	409	
86	63306	600	777	319	
87	63906	666	865	438	
88	64572	266	225	400	
89	64839	1549	274	427	
90	66387	983	90	85	
91	67370	233	712	303	
92	67603	649	763	286	
93	68253	283	193	334	
94	68536	333	250	379	
95	68869	233	232	298	
96	69102	899	779	283	
97	70001	483	797	367	
98	70484	283	837	435	
99	70768	350	799	430	
100	71117	566	741	443	
101	71817	333	724	386	
102	72150	666	764	274	
103	72816	583	716	397	
104	73399	333	782	316	
105	73732	833	772	270	
106	74565	300	188	321	
107	74864	1232	268	388	
108	76097	983	81	75	
109	77079	266	694	301	
110	77346	266	774	480	
111	77612	999	736	467	
112	78612	1732	750	273	
113	80344	217	276	371	
114	80560	1116	297	449	
115	81676	699	887	468	
116	82375	966	738	453	
117	85290	100	748	370	
118	85390	117	748	316	
119	85506	350	759	278	
120	85856	300	312	398	
121	86156	583	288	460	
122	86855	350	733	361	
123	87205	466	835	447	
124	87671	316	489	395	
125	88104	183	601	580	
