Data properties:

Recording date: 1/13/2016
Recording time: 10:04:31:759 (corresponds to time 0)
Study: 7
Subject: 108
Recording: 108
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	286	66	-822	-103	
1	835	1449	90	127	
2	2435	266	188	180	
3	2701	167	249	700	
4	2868	233	120	31	
5	3101	766	192	183	
6	3867	400	268	505	
7	4267	716	260	946	
8	4983	250	1366	1331	
9	5233	333	1438	1501	
10	5699	33	1459	1174	
11	5882	167	1185	1255	
12	6049	250	582	351	
13	6299	2531	424	183	
14	8830	100	10	75	
15	9046	183	-282	821	
16	9230	183	44	265	
17	9413	2765	83	95	
18	12178	433	30	725	
19	12611	200	91	881	
20	12810	599	95	72	
21	13410	300	475	109	
22	13710	366	57	100	
23	14076	250	725	339	
24	14326	233	798	337	
25	14559	566	240	343	
26	15125	233	172	365	
27	15358	266	731	349	
28	15625	433	806	322	
29	16058	183	416	353	
30	16241	300	155	342	
31	20671	450	790	517	
32	21270	250	751	479	
33	21520	583	819	327	
34	22103	1749	93	105	
35	23852	566	241	328	
36	24418	450	716	356	
37	24868	333	337	344	
38	25201	333	734	341	
39	25534	749	833	433	
40	26283	383	288	357	
41	26666	200	362	315	
42	26866	516	710	378	
43	27383	400	313	359	
44	27782	783	228	466	
45	28565	250	746	363	
46	28815	366	264	357	
47	29181	1549	216	502	
48	30730	433	716	364	
49	31163	183	789	441	
50	31346	450	318	404	
51	31796	533	757	380	
52	32329	466	437	349	
53	32795	100	-115	578	
54	32895	133	641	746	
55	34411	1482	87	105	
56	35893	433	211	357	
57	36326	166	283	332	
58	36493	300	768	315	
59	36793	433	716	282	
60	37226	383	215	364	
61	37608	550	296	343	
62	38158	266	790	324	
63	38425	333	722	291	
64	38758	383	307	350	
65	39141	350	205	376	
66	41156	433	94	102	
67	41589	466	106	855	
68	42055	649	176	890	
69	42855	133	516	619	
70	43104	100	443	442	
71	43204	350	689	345	
72	43554	233	675	294	
73	43787	300	277	316	
74	46169	233	81	841	
75	46402	333	132	878	
76	46735	167	182	871	
77	46902	350	508	462	
78	47251	300	780	310	
79	47551	250	255	333	
80	47801	250	200	289	
81	48051	100	245	292	
82	49117	83	386	69	
83	49200	266	69	93	
84	49883	150	374	84	
85	50149	1249	86	99	
86	51398	350	137	413	
87	51748	217	88	154	
88	51965	333	90	113	
89	52298	400	176	670	
90	52697	283	188	819	
91	52981	366	166	872	
92	53347	416	99	69	
93	53763	233	389	502	
94	53996	283	406	875	
95	54280	250	583	1196	
96	54529	200	545	490	
97	54729	316	685	378	
98	55046	416	856	354	
99	55462	383	276	373	
100	55845	733	214	228	
101	56578	550	224	394	
102	57294	17	853	336	
103	57960	466	889	390	
104	58426	816	882	341	
105	59242	566	683	295	
106	59809	283	857	342	
107	60092	466	903	339	
108	60558	250	233	313	
109	60808	699	219	228	
110	61507	350	820	320	
111	61857	333	893	321	
112	63090	400	-109	794	
113	63490	367	-1141	1087	
114	63856	300	-754	966	
115	64156	250	-524	1238	
116	64406	266	282	501	
117	64672	233	498	352	
118	64905	499	229	340	
119	65405	400	811	373	
120	65805	266	879	373	
121	66071	816	270	348	
122	66887	150	199	398	
123	67037	150	207	442	
124	67187	133	187	406	
125	67320	283	-118	29	
126	67603	217	44	93	
127	67820	1499	78	118	
128	69319	383	697	372	
129	69702	200	646	379	
130	69902	283	319	344	
131	70185	1032	344	318	
132	71217	383	678	365	
133	71600	350	837	387	
134	71950	100	86	90	
135	72450	300	480	118	
136	72749	216	8	93	
137	72966	500	64	114	
138	73465	100	-881	-328	
139	75880	983	86	89	
140	76863	366	-1018	704	
141	77230	233	135	153	
142	77463	334	504	423	
143	77796	233	207	348	
144	78029	1033	137	276	
145	79062	250	235	399	
146	79312	200	799	351	
147	79512	183	869	315	
148	79695	383	898	293	
149	80078	183	30	107	
150	80261	466	78	110	
151	80728	316	115	392	
152	81044	383	104	836	
153	81427	267	134	892	
154	81694	300	170	888	
155	81994	266	437	469	
156	82260	333	250	338	
157	82593	233	217	297	
158	82826	333	861	363	
159	83159	366	890	308	
160	83525	366	316	403	
161	83891	533	240	336	
162	84424	333	757	352	
163	84757	183	27	116	
164	84941	350	84	111	
165	85540	83	-797	721	
166	85624	100	-831	665	
167	85724	117	-1536	902	
168	85840	183	-1602	897	
169	86457	83	-1612	925	
170	86540	117	-1484	943	
171	86873	200	-644	997	
172	87073	166	-417	848	
173	87390	17	-16	653	
174	87539	17	-316	484	
175	87706	549	98	111	
176	88255	367	832	386	
177	88621	400	314	364	
178	89021	366	133	402	
179	89387	183	672	407	
180	89571	783	786	414	
181	90353	400	268	406	
182	90753	433	131	435	
183	91186	233	263	388	
184	91419	150	322	361	
185	91569	266	777	391	
186	91835	250	823	419	
187	92085	433	279	389	
188	92518	966	127	414	
189	93484	216	689	386	
190	93701	1216	806	420	
191	94916	266	858	350	
192	95183	100	793	368	
193	96166	100	395	128	
194	96266	350	77	142	
195	96615	133	-74	433	
196	98830	133	401	407	
197	98963	233	242	386	
198	99197	600	157	425	
199	99796	350	220	398	
200	100146	516	167	420	
201	100662	233	234	361	
202	100895	283	697	351	
203	101178	183	28	121	
204	101362	650	82	114	
205	102011	100	-854	455	
206	102578	33	-75	864	
207	102994	83	171	445	
208	103078	316	410	434	
209	103394	250	251	434	
210	103644	416	185	415	
211	104060	699	230	490	
212	104759	216	263	516	
213	104976	500	684	396	
214	105475	366	813	338	
215	105842	167	-1	130	
216	106008	483	81	118	
217	106491	433	314	667	
218	106925	333	68	846	
219	107258	183	115	191	
220	107441	433	70	109	
221	107874	200	268	372	
222	108074	466	233	420	
223	108540	333	750	331	
224	108873	566	762	293	
225	109440	300	738	406	
226	109739	349	766	302	
227	110089	300	770	265	
228	110389	250	175	411	
229	110639	400	215	427	
230	111038	366	258	421	
231	111405	850	768	319	
232	113920	17	365	-298	
233	115502	83	344	384	
234	115586	250	810	331	
235	115835	283	844	359	
236	116119	333	292	394	
237	116452	1299	221	383	
238	117901	133	775	303	
239	118034	117	760	353	
240	118151	532	840	394	
241	118683	533	758	373	
242	119950	150	-731	1420	
243	121798	150	312	468	
244	121948	1048	222	402	
245	123113	267	210	368	
246	124162	84	-184	98	
247	124246	1532	84	129	
248	125778	250	-380	-353	
249	126028	316	151	-818	
250	126344	217	507	-803	
251	126561	233	562	479	
252	126794	166	699	468	
253	126960	749	215	333	
254	128809	133	70	133	
255	129358	400	-639	30	
256	129758	449	-553	661	
257	130208	150	507	550	
258	130358	166	451	402	
259	130524	250	217	374	
260	130774	300	186	433	
261	131074	500	169	473	
262	131573	300	173	423	
263	132390	266	808	471	
264	132856	249	70	128	
265	133405	150	467	69	
266	133555	183	663	-471	
267	133738	466	687	-536	
268	134205	234	613	365	
269	134438	366	218	351	
270	134804	383	780	389	
271	135187	250	740	457	
272	135437	266	259	440	
273	135704	966	207	315	
274	136669	350	701	402	
275	137019	400	766	457	
276	137419	100	772	285	
277	137519	100	776	328	
278	139318	899	225	337	
279	140217	433	747	402	
280	140651	433	758	518	
281	141084	966	758	573	
282	142050	167	212	375	
283	142216	167	215	333	
284	150360	1366	140	310	
285	152875	17	-326	146	
286	153308	799	82	131	
287	154107	700	244	401	
288	154807	350	722	408	
289	155157	266	253	405	
290	155423	583	201	398	
291	156006	216	672	385	
292	156222	134	774	503	
293	157222	16	324	196	
294	157338	217	77	124	
295	157854	117	153	137	
296	157971	1049	92	140	
297	159020	400	197	411	
298	159420	266	406	399	
299	159686	383	313	409	
300	160070	366	720	451	
301	160436	583	831	395	
302	161019	316	870	355	
303	161335	166	337	413	
304	161652	167	345	431	
305	161818	300	774	394	
306	162118	267	838	353	
307	162385	233	392	409	
308	162618	266	325	423	
309	162884	266	260	420	
310	163367	333	412	421	
311	165815	83	836	3	
312	165898	117	855	-31	
313	166015	133	1013	-169	
314	166148	183	337	464	
315	166331	250	254	433	
316	166581	633	227	404	
317	167214	250	683	429	
318	167464	533	800	417	
319	167996	516	743	385	
320	168513	283	315	260	
321	168796	150	508	267	
322	168946	700	594	247	
323	169646	217	505	288	
324	169862	216	-47	102	
325	170079	533	409	297	
326	170612	316	478	374	
327	170928	633	518	340	
328	171561	666	386	318	
329	172227	400	306	289	
330	172627	416	436	314	
331	173043	83	506	352	
