Data properties:

Recording date: 1/11/2016
Recording time: 12:18:34:743 (corresponds to time 0)
Study: 6
Subject: 107
Recording: 107
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	148	11	110	
1	148	250	-20	169	
2	397	766	321	246	
3	1164	100	895	404	
4	1747	83	1139	1017	
5	1831	200	1204	996	
6	2031	249	1246	926	
7	2280	183	1223	1020	
8	10873	150	765	307	
9	11023	100	1046	478	
10	11123	217	461	92	
11	11340	216	394	-266	
12	11556	100	396	-544	
13	12773	33	371	745	
14	15353	133	488	852	
15	15769	216	953	523	
16	15986	200	1006	453	
17	16186	200	985	500	
18	16386	133	642	514	
19	16519	133	691	510	
20	16652	450	635	511	
21	17102	117	546	511	
22	17218	749	604	506	
23	17968	200	888	495	
24	18168	533	954	490	
25	18701	466	684	533	
26	19167	183	757	503	
27	19350	117	974	482	
28	19467	450	992	526	
29	19916	316	674	529	
30	20233	150	597	525	
31	20383	383	578	470	
32	20766	150	764	489	
33	20916	617	946	479	
34	21533	799	1024	463	
35	22332	349	950	520	
36	22682	333	990	597	
37	23265	100	980	559	
38	23365	1032	956	508	
39	24397	650	414	246	
40	25413	66	458	453	
41	25579	183	673	507	
42	25762	883	949	516	
43	26645	183	867	530	
44	26828	366	688	507	
45	27195	500	774	477	
46	27911	350	915	530	
47	28561	83	986	539	
48	28644	916	972	491	
49	29560	266	935	503	
50	30260	50	939	511	
51	30443	616	938	515	
52	31059	383	692	546	
53	31442	1516	624	586	
54	32957	766	660	493	
55	33723	100	203	465	
56	34140	17	-31	655	
57	34373	34	114	736	
58	34556	83	-4	741	
59	34639	133	-42	715	
60	34889	83	-52	685	
61	34973	483	-22	714	
62	36071	17	788	475	
63	36355	1116	722	519	
64	37471	100	276	739	
65	38021	17	-488	760	
66	38154	183	-354	684	
67	38537	100	706	758	
68	38954	583	658	538	
69	39670	100	673	524	
70	39970	17	631	524	
71	41534	133	981	256	
72	41800	300	1006	388	
73	42100	500	1068	414	
74	42899	133	953	407	
75	43032	883	886	475	
76	44498	100	876	485	
77	44748	166	916	506	
78	45031	1066	961	548	
