Timestamp	Event	Descriptor	
332	MovieStart	MutedBallie.avi	
2052	KeyPress	Space	
2052	MovieEnd	MutedBallie.avi	
2804	ImageStart	blacksquare.bmp	
5532	KeyPress	Space	
5532	ImageEnd	blacksquare.bmp	
5556	ImageStart	cookie_pizza_a.BMP	
9796	KeyPress	Right	
9796	ImageEnd	cookie_pizza_a.BMP	
9801	ImageStart	blacksquare.bmp	
12780	KeyPress	Space	
12780	ImageEnd	blacksquare.bmp	
12802	ImageStart	shoe_sock_a.BMP	
15652	KeyPress	Left	
15652	ImageEnd	shoe_sock_a.BMP	
15657	ImageStart	blacksquare.bmp	
18723	KeyPress	Space	
18723	ImageEnd	blacksquare.bmp	
18745	ImageStart	balloons_duck_a.BMP	
20772	KeyPress	Left	
20772	ImageEnd	balloons_duck_a.BMP	
20776	ImageStart	blacksquare.bmp	
23844	KeyPress	Space	
23844	ImageEnd	blacksquare.bmp	
23866	ImageStart	flowers_cat_a.BMP	
26811	KeyPress	Right	
26811	ImageEnd	flowers_cat_a.BMP	
26816	ImageStart	blacksquare.bmp	
29979	KeyPress	Space	
29979	ImageEnd	blacksquare.bmp	
30000	ImageStart	pig_butterfly_a.BMP	
32691	KeyPress	Right	
32691	ImageEnd	pig_butterfly_a.BMP	
32696	ImageStart	blacksquare.bmp	
35747	KeyPress	Space	
35747	ImageEnd	blacksquare.bmp	
35768	ImageStart	tv_bread_a.BMP	
37835	KeyPress	Right	
37835	ImageEnd	tv_bread_a.BMP	
37840	ImageStart	blacksquare.bmp	
40411	KeyPress	Space	
40411	ImageEnd	blacksquare.bmp	
40432	ImageStart	orange_ball_a.BMP	
43395	KeyPress	Left	
43395	ImageEnd	orange_ball_a.BMP	
43400	ImageStart	blacksquare.bmp	
46091	KeyPress	Space	
46091	ImageEnd	blacksquare.bmp	
46112	ImageStart	spoon_fork_a.BMP	
48659	KeyPress	Left	
48659	ImageEnd	spoon_fork_a.BMP	
48664	ImageStart	blacksquare.bmp	
51563	KeyPress	Space	
51563	ImageEnd	blacksquare.bmp	
51584	ImageStart	mouse_refrigerator_a.BMP	
56683	KeyPress	Right	
56683	ImageEnd	mouse_refrigerator_a.BMP	
56687	ImageStart	blacksquare.bmp	
59435	KeyPress	Space	
59435	ImageEnd	blacksquare.bmp	
59456	ImageStart	chair_grapes_a.BMP	
61211	KeyPress	Left	
61211	ImageEnd	chair_grapes_a.BMP	
61215	ImageStart	blacksquare.bmp	
64587	KeyPress	Space	
64587	ImageEnd	blacksquare.bmp	
64608	ImageStart	clock_dog_a.BMP	
67426	KeyPress	Left	
67427	ImageEnd	clock_dog_a.BMP	
67431	ImageStart	blacksquare.bmp	
69866	KeyPress	Space	
69867	ImageEnd	blacksquare.bmp	
69887	ImageStart	teddybear_doll_a.BMP	
74882	KeyPress	Left	
74882	ImageEnd	teddybear_doll_a.BMP	
74887	ImageStart	blacksquare.bmp	
78098	KeyPress	Space	
78098	ImageEnd	blacksquare.bmp	
78119	ImageStart	bunny_strawberry_a.BMP	
81074	KeyPress	Right	
81074	ImageEnd	bunny_strawberry_a.BMP	
81079	ImageStart	blacksquare.bmp	
83810	KeyPress	Space	
83811	ImageEnd	blacksquare.bmp	
83831	ImageStart	bottle_crayon_a.BMP	
87538	KeyPress	Left	
87538	ImageEnd	bottle_crayon_a.BMP	
87544	ImageStart	blacksquare.bmp	
89906	KeyPress	Space	
89907	ImageEnd	blacksquare.bmp	
89928	ImageStart	egg_pillow_a.BMP	
93306	KeyPress	Right	
93306	ImageEnd	egg_pillow_a.BMP	
93311	ImageStart	blacksquare.bmp	
96354	KeyPress	Space	
96354	ImageEnd	blacksquare.bmp	
96375	ImageStart	jacket_leaf_a.BMP	
101362	KeyPress	Right	
101362	ImageEnd	jacket_leaf_a.BMP	
101366	ImageStart	blacksquare.bmp	
104042	KeyPress	Space	
104042	ImageEnd	blacksquare.bmp	
104063	ImageStart	apple_bear_a.BMP	
109498	KeyPress	Left	
109498	ImageEnd	apple_bear_a.BMP	
109502	ImageStart	blacksquare.bmp	
112034	KeyPress	Space	
112034	ImageEnd	blacksquare.bmp	
112054	ImageStart	elephant_broccoli_a.BMP	
116793	KeyPress	Left	
116793	ImageEnd	elephant_broccoli_a.BMP	
116798	ImageStart	blacksquare.bmp	
119897	KeyPress	Space	
119897	ImageEnd	blacksquare.bmp	
119919	ImageStart	cake_hat_a.BMP	
125482	KeyPress	Right	
125482	ImageEnd	cake_hat_a.BMP	
125486	ImageStart	blacksquare.bmp	
128369	KeyPress	Space	
128369	ImageEnd	blacksquare.bmp	
128390	ImageStart	icecream_bicycle_a.BMP	
131465	KeyPress	Right	
131465	ImageEnd	icecream_bicycle_a.BMP	
131470	ImageStart	blacksquare.bmp	
132209	KeyPress	Space	
132209	ImageEnd	blacksquare.bmp	
132790	MovieStart	congratulations.wmv	
138113	KeyPress	Escape	
138113	MovieEnd	congratulations.wmv	
