Timestamp	Event	Descriptor	
314	MovieStart	MutedBallie.avi	
1660	KeyPress	Space	
1660	MovieEnd	MutedBallie.avi	
2056	ImageStart	fixation.png	
4883	KeyPress	Space	
4884	ImageEnd	fixation.png	
4905	ImageStart	elephant_bear_a.BMP	
8363	KeyPress	Space	
8363	ImageEnd	elephant_bear_a.BMP	
8367	ImageStart	fixation.png	
11051	KeyPress	Space	
11051	ImageEnd	fixation.png	
11072	ImageStart	clock_bicycle_a.BMP	
15395	KeyPress	Space	
15395	ImageEnd	clock_bicycle_a.BMP	
15399	ImageStart	fixation.png	
25427	KeyPress	Space	
25427	ImageEnd	fixation.png	
25448	ImageStart	cake_doll_a.BMP	
34395	KeyPress	Space	
34395	ImageEnd	cake_doll_a.BMP	
34399	ImageStart	fixation.png	
36019	KeyPress	Space	
36019	ImageEnd	fixation.png	
36039	ImageStart	egg_hat_a.BMP	
39326	KeyPress	Space	
39326	ImageEnd	egg_hat_a.BMP	
39330	ImageStart	fixation.png	
41770	KeyPress	Space	
41771	ImageEnd	fixation.png	
41791	ImageStart	bottle_leaf_a.BMP	
44002	KeyPress	Space	
44003	ImageEnd	bottle_leaf_a.BMP	
44007	ImageStart	fixation.png	
46098	KeyPress	Space	
46098	ImageEnd	fixation.png	
46119	ImageStart	bunny_dog_a.BMP	
48578	KeyPress	Space	
48579	ImageEnd	bunny_dog_a.BMP	
48583	ImageStart	fixation.png	
51834	KeyPress	Space	
51834	ImageEnd	fixation.png	
51855	ImageStart	apple_strawberry_a.BMP	
54146	KeyPress	Space	
54146	ImageEnd	apple_strawberry_a.BMP	
54150	ImageStart	fixation.png	
57066	KeyPress	Space	
57066	ImageEnd	fixation.png	
57087	ImageStart	icecream_broccoli_a.BMP	
60306	KeyPress	Space	
60306	ImageEnd	icecream_broccoli_a.BMP	
60310	ImageStart	fixation.png	
62594	KeyPress	Space	
62594	ImageEnd	fixation.png	
62615	ImageStart	teddybear_crayon_a.BMP	
65394	KeyPress	Space	
65394	ImageEnd	teddybear_crayon_a.BMP	
65398	ImageStart	fixation.png	
67266	KeyPress	Space	
67266	ImageEnd	fixation.png	
67287	ImageStart	jacket_pillow_a.BMP	
70922	KeyPress	Space	
70922	ImageEnd	jacket_pillow_a.BMP	
70932	ImageStart	fixation.png	
74722	KeyPress	Space	
74722	ImageEnd	fixation.png	
74743	ImageStart	pig_butterfly_a.BMP	
77394	KeyPress	Space	
77394	ImageEnd	pig_butterfly_a.BMP	
77397	ImageStart	fixation.png	
79961	KeyPress	Space	
79962	ImageEnd	fixation.png	
79982	ImageStart	spoon_fork_a.BMP	
82961	KeyPress	Space	
82962	ImageEnd	spoon_fork_a.BMP	
82965	ImageStart	fixation.png	
85537	KeyPress	Space	
85537	ImageEnd	fixation.png	
85559	ImageStart	mouse_refrigerator_a.BMP	
88377	KeyPress	Space	
88377	ImageEnd	mouse_refrigerator_a.BMP	
88381	ImageStart	fixation.png	
90217	KeyPress	Space	
90217	ImageEnd	fixation.png	
90238	ImageStart	tv_bread_a.BMP	
93145	KeyPress	Space	
93145	ImageEnd	tv_bread_a.BMP	
93149	ImageStart	fixation.png	
95185	KeyPress	Space	
95185	ImageEnd	fixation.png	
95206	ImageStart	orange_ball_a.BMP	
98185	KeyPress	Space	
98185	ImageEnd	orange_ball_a.BMP	
98189	ImageStart	fixation.png	
99657	KeyPress	Space	
99657	ImageEnd	fixation.png	
99679	ImageStart	shoe_sock_a.BMP	
104529	KeyPress	Space	
104529	ImageEnd	shoe_sock_a.BMP	
104539	ImageStart	fixation.png	
106529	KeyPress	Space	
106529	ImageEnd	fixation.png	
106554	ImageStart	balloons_duck_a.BMP	
110537	KeyPress	Space	
110537	ImageEnd	balloons_duck_a.BMP	
110543	ImageStart	fixation.png	
112369	KeyPress	Space	
112369	ImageEnd	fixation.png	
112390	ImageStart	flowers_cat_a.BMP	
115897	KeyPress	Space	
115897	ImageEnd	flowers_cat_a.BMP	
115901	ImageStart	fixation.png	
118720	KeyPress	Space	
118721	ImageEnd	fixation.png	
118743	ImageStart	cookie_pizza_a.BMP	
121192	KeyPress	Space	
121193	ImageEnd	cookie_pizza_a.BMP	
121196	ImageStart	fixation.png	
123880	KeyPress	Space	
123881	ImageEnd	fixation.png	
123901	ImageStart	chair_grapes_a.BMP	
126432	KeyPress	Space	
126432	ImageEnd	chair_grapes_a.BMP	
126436	ImageStart	fixation.png	
127664	KeyPress	Space	
127665	ImageEnd	fixation.png	
128805	MovieStart	congratulations.wmv	
142982	MovieEnd	congratulations.wmv	
