Timestamp	Event	Descriptor	
455	MovieStart	MutedBallie.avi	
8869	KeyPress	Space	
8873	MovieEnd	MutedBallie.avi	
10041	ImageStart	fixation.png	
11500	KeyPress	Space	
11501	ImageEnd	fixation.png	
11526	ImageStart	cookie_pizza_a.BMP	
24972	KeyPress	Left	
24972	ImageEnd	cookie_pizza_a.BMP	
24976	ImageStart	fixation.png	
26596	KeyPress	Space	
26596	ImageEnd	fixation.png	
26618	ImageStart	shoe_sock_a.BMP	
31483	KeyPress	Left	
31484	ImageEnd	shoe_sock_a.BMP	
31488	ImageStart	fixation.png	
33155	KeyPress	Space	
33156	ImageEnd	fixation.png	
33177	ImageStart	balloons_duck_a.BMP	
35531	KeyPress	Left	
35531	ImageEnd	balloons_duck_a.BMP	
35536	ImageStart	fixation.png	
37195	KeyPress	Space	
37196	ImageEnd	fixation.png	
37219	ImageStart	flowers_cat_a.BMP	
39531	KeyPress	Left	
39531	ImageEnd	flowers_cat_a.BMP	
39535	ImageStart	fixation.png	
40931	KeyPress	Space	
40931	ImageEnd	fixation.png	
40952	ImageStart	pig_butterfly_a.BMP	
44643	KeyPress	Left	
44643	ImageEnd	pig_butterfly_a.BMP	
44647	ImageStart	fixation.png	
46051	KeyPress	Space	
46051	ImageEnd	fixation.png	
46073	ImageStart	tv_bread_a.BMP	
48363	KeyPress	Left	
48363	ImageEnd	tv_bread_a.BMP	
48367	ImageStart	fixation.png	
50131	KeyPress	Space	
50131	ImageEnd	fixation.png	
50152	ImageStart	orange_ball_a.BMP	
53203	KeyPress	Right	
53203	ImageEnd	orange_ball_a.BMP	
53207	ImageStart	fixation.png	
54947	KeyPress	Space	
54947	ImageEnd	fixation.png	
54968	ImageStart	spoon_fork_a.BMP	
60443	KeyPress	Left	
60443	ImageEnd	spoon_fork_a.BMP	
60447	ImageStart	fixation.png	
62243	KeyPress	Space	
62243	ImageEnd	fixation.png	
62264	ImageStart	mouse_refrigerator_a.BMP	
74923	KeyPress	Left	
74923	ImageEnd	mouse_refrigerator_a.BMP	
74927	ImageStart	fixation.png	
76355	KeyPress	Space	
76355	ImageEnd	fixation.png	
76376	ImageStart	chair_grapes_a.BMP	
80738	KeyPress	Left	
80739	ImageEnd	chair_grapes_a.BMP	
80743	ImageStart	fixation.png	
82434	KeyPress	Space	
82435	ImageEnd	fixation.png	
82455	ImageStart	clock_dog_a.BMP	
86466	KeyPress	Left	
86466	ImageEnd	clock_dog_a.BMP	
86470	ImageStart	fixation.png	
88042	KeyPress	Space	
88043	ImageEnd	fixation.png	
88064	ImageStart	teddybear_doll_a.BMP	
98218	KeyPress	Left	
98218	ImageEnd	teddybear_doll_a.BMP	
98222	ImageStart	fixation.png	
100194	KeyPress	Space	
100194	ImageEnd	fixation.png	
100216	ImageStart	bunny_strawberry_a.BMP	
109698	KeyPress	Right	
109698	ImageEnd	bunny_strawberry_a.BMP	
109702	ImageStart	fixation.png	
111394	KeyPress	Space	
111394	ImageEnd	fixation.png	
111415	ImageStart	bottle_crayon_a.BMP	
132681	KeyPress	Right	
132681	ImageEnd	bottle_crayon_a.BMP	
132685	ImageStart	fixation.png	
134449	KeyPress	Space	
134449	ImageEnd	fixation.png	
134471	ImageStart	egg_pillow_a.BMP	
139745	KeyPress	Right	
139745	ImageEnd	egg_pillow_a.BMP	
139749	ImageStart	fixation.png	
141305	KeyPress	Space	
141305	ImageEnd	fixation.png	
141326	ImageStart	jacket_leaf_a.BMP	
152057	KeyPress	Right	
152057	ImageEnd	jacket_leaf_a.BMP	
152061	ImageStart	fixation.png	
153393	KeyPress	Space	
153393	ImageEnd	fixation.png	
153414	ImageStart	apple_bear_a.BMP	
157529	KeyPress	Left	
157529	ImageEnd	apple_bear_a.BMP	
157533	ImageStart	fixation.png	
158993	KeyPress	Space	
158993	ImageEnd	fixation.png	
159015	ImageStart	elephant_broccoli_a.BMP	
161433	KeyPress	Left	
161433	ImageEnd	elephant_broccoli_a.BMP	
161437	ImageStart	fixation.png	
163865	KeyPress	Space	
163865	ImageEnd	fixation.png	
163887	ImageStart	cake_hat_a.BMP	
167136	KeyPress	Left	
167136	ImageEnd	cake_hat_a.BMP	
167141	ImageStart	fixation.png	
169320	KeyPress	Space	
169321	ImageEnd	fixation.png	
169341	ImageStart	icecream_bicycle_a.BMP	
171840	KeyPress	Right	
171840	ImageEnd	icecream_bicycle_a.BMP	
171844	ImageStart	fixation.png	
172480	KeyPress	Space	
172480	ImageEnd	fixation.png	
173342	MovieStart	congratulations.wmv	
177320	KeyPress	Escape	
177321	MovieEnd	congratulations.wmv	
