Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,
1/23/2015,11:03,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_5.csv,61,1,1,1,1.01,retrieval,57,SPACE,"press spacebar to start perceptual task",16432,True,0,123,150,"press spacebar to start perceptual task",16456,
1/23/2015,11:03,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_5.csv,61,1,1,1,2.01,retrieval,57,SPACE,"MutedBallie.avi (174x144)",8926,True,16606,2664,2690,"MutedBallie.avi (174x144)",8943,"blacksquare.bmp",13176,
1/23/2015,11:03,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_5.csv,61,1,1,1,2.02,retrieval,57,SPACE,"blacksquare.bmp",13165,True,16606,2664,2690,"MutedBallie.avi (174x144)",8943,"blacksquare.bmp",13176,
1/23/2015,11:03,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_5.csv,61,1,1,2,3.01,retrieval,57,SPACE,"elephant_bear_b.bmp",31546,True,41415,173,200,"elephant_bear_b.bmp",31571,"blacksquare.bmp",1151,
1/23/2015,11:03,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_5.csv,61,1,1,2,3.02,retrieval,57,SPACE,"blacksquare.bmp",1140,True,41415,173,200,"elephant_bear_b.bmp",31571,"blacksquare.bmp",1151,
1/23/2015,11:03,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_5.csv,61,1,1,3,4.01,retrieval,1,1,"bicycle_clock_b.bmp",16404,True,74337,147,174,"bicycle_clock_b.bmp",16428,"blacksquare.bmp",3923,
1/23/2015,11:03,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_5.csv,61,1,1,3,4.02,retrieval,57,SPACE,"blacksquare.bmp",3917,True,74337,147,174,"bicycle_clock_b.bmp",16428,"blacksquare.bmp",3923,
1/23/2015,11:03,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_5.csv,61,1,1,4,5.01,retrieval,57,SPACE,"cake_doll_b.bmp",34897,True,94862,147,173,"cake_doll_b.bmp",34918,"blacksquare.bmp",2236,
1/23/2015,11:03,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_5.csv,61,1,1,4,5.02,retrieval,57,SPACE,"blacksquare.bmp",2231,True,94862,147,173,"cake_doll_b.bmp",34918,"blacksquare.bmp",2236,
1/23/2015,11:03,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_5.csv,61,1,1,5,6.01,retrieval,57,SPACE,"egg_hat_b.bmp",12597,True,132189,522,549,"egg_hat_b.bmp",12612,"blacksquare.bmp",617,
1/23/2015,11:03,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_5.csv,61,1,1,5,6.02,retrieval,57,SPACE,"blacksquare.bmp",614,True,132189,522,549,"egg_hat_b.bmp",12612,"blacksquare.bmp",617,
1/23/2015,11:03,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_5.csv,61,1,1,6,7.01,retrieval,57,SPACE,"bottle_leaf_b.bmp",15817,True,145967,535,561,"bottle_leaf_b.bmp",15839,"blacksquare.bmp",884,
1/23/2015,11:03,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_5.csv,61,1,1,6,7.02,retrieval,57,SPACE,"blacksquare.bmp",879,True,145967,535,561,"bottle_leaf_b.bmp",15839,"blacksquare.bmp",884,
1/23/2015,11:03,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_5.csv,61,1,1,7,8.01,retrieval,57,SPACE,"dog_bunny_b.bmp",28262,True,163251,120,147,"dog_bunny_b.bmp",28277,"blacksquare.bmp",562,
1/23/2015,11:03,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_5.csv,61,1,1,7,8.02,retrieval,57,SPACE,"blacksquare.bmp",558,True,163251,120,147,"dog_bunny_b.bmp",28277,"blacksquare.bmp",562,
1/23/2015,11:03,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_5.csv,61,1,1,8,9.01,retrieval,57,SPACE,"strawberry_apple_b.bmp",36177,True,192237,522,549,"strawberry_apple_b.bmp",36190,"blacksquare.bmp",1968,
1/23/2015,11:03,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_5.csv,61,1,1,8,9.02,retrieval,57,SPACE,"blacksquare.bmp",1967,True,192237,522,549,"strawberry_apple_b.bmp",36190,"blacksquare.bmp",1968,
1/23/2015,11:03,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Task\Tadpole_Perceptual_5.csv,61,1,1,9,10.01,retrieval,0,,"",0,False,230944,161,187,"broccoli_icecream_b.bmp",-232666,"blacksquare.bmp",0,
