Data properties:

Recording date: 2/16/2016
Recording time: 11:12:08:250 (corresponds to time 0)
Study: Associative 1
Subject: 111
Recording: 111
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
1	0	305	562	534	
2	305	266	-296	108	
3	572	600	42	134	
4	1171	366	-12	83	
5	1538	1166	18	130	
6	2703	433	368	423	
7	3136	816	751	410	
8	3952	133	914	432	
9	4086	833	370	405	
10	4918	350	131	399	
11	5268	233	175	395	
12	5501	433	768	402	
13	5934	583	966	418	
14	6517	233	445	408	
15	6750	283	395	388	
16	7034	366	423	356	
17	7400	300	734	405	
18	7700	416	9	128	
19	8116	200	-163	685	
20	9383	33	426	307	
21	9633	298	750	426	
22	9931	366	970	423	
23	10298	216	430	392	
24	10514	250	381	425	
25	10764	749	181	423	
26	11513	616	783	406	
27	14579	200	555	451	
28	14779	633	354	406	
29	15411	300	147	420	
30	15711	216	865	419	
31	15928	716	759	406	
32	16644	783	955	423	
33	17427	500	768	402	
34	17926	200	321	412	
35	18126	400	364	423	
36	18776	83	221	395	
37	18859	450	159	427	
38	19308	466	-470	1094	
39	19775	250	-93	76	
40	20025	566	27	131	
41	20591	233	176	504	
42	20824	250	554	418	
43	21074	533	364	420	
44	21607	200	838	410	
45	21807	266	755	408	
46	22073	350	719	413	
47	22423	233	222	404	
48	22656	366	183	410	
49	23023	366	382	430	
50	23389	283	164	423	
51	23672	250	349	432	
52	24355	50	928	421	
53	24638	184	1015	434	
54	24821	266	973	454	
55	25088	350	993	417	
56	25437	350	589	407	
57	25787	550	18	132	
58	26487	1266	-1034	833	
59	27753	583	-1314	956	
60	28335	466	-1278	857	
61	28802	283	522	418	
62	29085	466	376	405	
63	29551	300	900	415	
64	29851	350	942	431	
65	30201	316	269	426	
66	30517	550	362	417	
67	31067	300	745	407	
68	31367	300	952	435	
69	31667	100	1004	671	
70	37661	100	442	650	
71	37761	416	399	398	
72	38177	416	806	422	
73	38594	200	218	104	
74	38794	283	15	129	
75	40110	16	402	480	
76	40226	266	397	440	
77	40493	117	575	623	
78	43973	300	392	394	
79	44273	100	367	523	
80	47072	17	401	1296	
81	51435	83	85	631	
82	51518	167	-90	694	
83	51685	233	323	314	
84	51918	483	377	290	
85	52401	250	380	220	
86	52651	416	389	304	
87	53067	400	339	273	
88	53467	400	485	345	
