Data properties:

Recording date: 4/13/2016
Recording time: 11:07:53:005 (corresponds to time 0)
Study: Associative 2
Subject: 118
Recording: 118
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	150	607	515	
1	150	450	102	359	
2	600	2632	69	140	
3	3448	350	72	128	
4	3914	849	83	116	
5	4913	949	91	122	
6	6479	883	63	120	
7	7361	516	402	450	
8	7878	433	165	400	
9	8311	516	408	422	
10	8827	216	773	407	
11	10392	83	831	444	
12	10475	316	790	438	
13	10792	1116	400	440	
14	11908	400	152	418	
15	12308	833	48	102	
16	13407	183	599	425	
17	13590	516	352	429	
18	14106	633	140	431	
19	14739	400	964	440	
20	15139	317	809	439	
21	15456	700	781	462	
22	16155	749	388	423	
23	16905	266	921	451	
24	17171	233	1010	460	
25	17404	549	778	462	
26	17954	450	272	431	
27	18403	599	48	107	
28	19519	133	454	387	
29	19652	766	389	453	
30	20552	333	394	464	
31	20885	450	119	456	
32	21334	300	168	447	
33	21634	1116	1013	469	
34	22750	783	782	460	
35	23533	300	350	432	
36	23833	216	170	414	
37	24049	300	-173	124	
38	24349	433	39	122	
39	25115	116	508	1033	
40	25348	117	521	389	
41	25465	883	403	422	
42	26347	333	142	409	
43	28279	183	155	259	
44	28462	283	249	459	
45	28746	933	385	428	
46	29861	167	616	420	
47	30028	350	246	125	
48	30378	300	38	120	
49	32260	400	374	438	
50	32660	133	832	444	
51	33092	283	727	410	
52	34308	17	455	306	
53	34441	133	459	315	
54	34574	100	396	412	
55	37790	15	293	606	
56	38039	166	390	438	
57	38455	250	384	414	
58	38705	416	152	418	
59	39738	133	93	1156	
60	40287	167	196	1170	
61	40804	150	516	489	
62	40954	450	561	486	
63	41403	433	60	134	
64	41836	150	75	686	
65	42985	533	830	410	
66	43518	600	409	419	
67	44117	1049	177	397	
68	45167	1882	425	404	
69	52310	183	263	128	
70	52493	633	60	106	
71	53776	34	1009	1338	
72	54509	849	381	294	
73	55359	399	316	277	
74	55758	866	384	290	
