Data properties:

Recording date: 12/8/2015
Recording time: 11:08:50:232 (corresponds to time 0)
Study: Associative 2
Subject: 094
Recording: 094
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	69	641	451	
1	69	100	502	426	
2	402	150	-414	-145	
3	552	1000	86	64	
4	1684	83	-28	28	
5	1768	400	36	95	
6	2384	366	595	387	
7	2751	500	825	392	
8	3250	366	1019	406	
9	3616	250	496	395	
10	3866	400	356	386	
11	4266	233	223	382	
12	4499	200	174	380	
13	4699	300	717	391	
14	4999	333	792	399	
15	5332	1049	402	416	
16	6381	450	993	380	
17	6830	100	991	416	
18	7047	100	837	760	
19	7147	350	792	436	
20	7497	250	261	98	
21	7747	283	55	101	
22	8197	150	43	344	
23	8346	600	40	98	
24	8946	216	357	398	
25	9446	216	953	409	
26	9662	150	1015	397	
27	9812	167	823	401	
28	9978	100	798	590	
29	10078	483	802	377	
30	10561	366	1064	376	
31	11227	133	232	409	
32	11361	699	172	372	
33	12060	300	657	680	
34	12360	116	977	363	
35	13858	133	16	93	
36	14375	550	38	96	
37	14925	450	816	401	
38	15525	499	333	393	
39	16024	466	399	417	
40	16690	83	316	374	
41	20437	83	280	33	
42	20520	483	804	385	
43	21003	400	375	415	
44	21403	533	346	387	
45	21936	266	406	383	
46	22202	117	956	378	
47	22319	150	1009	378	
48	22469	316	831	375	
49	24367	133	797	464	
50	25567	300	275	175	
51	25867	233	-92	155	
52	26216	100	-15	137	
53	26317	216	-104	137	
54	26849	250	791	383	
55	27099	267	1049	370	
56	27365	583	413	374	
57	27948	582	164	365	
58	28530	167	180	405	
59	28697	167	151	380	
60	28864	117	637	459	
61	28980	100	652	289	
62	29080	183	649	361	
63	29463	117	-323	240	
64	30646	267	32	14	
65	30912	550	87	455	
66	31462	167	208	416	
67	31996	151	435	415	
68	32146	299	375	402	
69	32446	100	557	352	
70	32545	232	119	393	
71	32878	267	268	307	
72	33145	698	84	350	
73	33843	100	388	397	
74	34377	116	390	423	
75	34493	433	365	379	
76	34926	500	-323	883	
77	35426	400	297	382	
78	35825	233	423	411	
79	36058	217	850	377	
80	36458	316	763	378	
81	36775	1132	70	94	
82	37907	450	779	385	
83	38357	983	383	377	
84	39339	533	170	372	
85	39872	400	379	400	
86	40272	267	775	393	
87	40539	200	402	414	
88	40739	383	862	409	
89	41122	216	982	403	
90	41338	133	777	400	
91	41722	183	795	398	
92	41905	266	815	524	
93	42171	266	1037	437	
94	42637	267	1033	392	
95	43037	633	926	468	
96	43670	633	1011	423	
97	44303	799	314	405	
98	45102	484	807	415	
99	45586	865	759	400	
100	46451	417	380	444	
101	46868	351	378	398	
102	47219	516	161	373	
103	47735	100	-411	-32	
104	47835	1598	62	104	
105	49433	266	361	184	
106	49699	316	537	119	
107	50015	233	368	213	
108	50248	350	410	272	
109	50598	266	414	205	
110	50998	383	362	194	
111	51381	100	401	272	
