Data properties:

Recording date: 5/4/2016
Recording time: 11:31:52:341 (corresponds to time 0)
Study: Associative 1
Subject: 119
Recording: 119
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
1	0	104	656	513	
2	104	316	549	31	
3	420	117	639	-463	
4	687	150	100	140	
5	2119	483	87	135	
6	3251	200	455	440	
7	4434	17	845	799	
8	5750	50	-212	123	
9	8681	233	759	411	
10	8914	550	355	406	
11	9464	366	166	397	
12	9830	183	318	414	
13	10013	316	373	413	
14	10330	899	420	409	
15	11229	633	164	404	
16	11862	283	873	426	
17	12145	233	829	411	
18	12379	766	1037	397	
19	13144	550	53	121	
20	14644	16	783	425	
21	14760	116	794	397	
22	14877	466	1009	399	
23	15343	700	793	404	
24	16042	200	238	392	
25	16242	300	198	397	
26	16542	316	394	411	
27	16858	1083	436	403	
28	17941	333	1015	392	
29	18274	1083	812	402	
30	19357	450	70	112	
31	19806	100	150	179	
32	20972	16	814	274	
33	21305	183	831	395	
34	21755	799	431	404	
35	22554	1249	172	399	
36	23920	116	165	413	
37	24036	450	151	455	
38	25568	100	692	418	
39	25668	150	522	435	
40	25818	267	-99	126	
41	26085	350	117	126	
42	27284	83	611	482	
43	27367	799	848	392	
44	28167	816	1028	396	
45	28983	383	809	406	
46	29516	433	811	402	
47	29949	383	369	390	
48	30465	433	413	409	
49	30898	1149	194	401	
50	32047	233	169	121	
51	32280	350	76	116	
52	33397	33	157	548	
53	33663	17	78	111	
54	33829	183	86	110	
55	34362	67	286	217	
56	35145	66	-1212	1021	
57	35894	150	421	432	
58	36044	300	957	426	
59	36344	366	997	411	
60	36711	516	778	408	
61	37227	533	358	453	
62	37760	149	366	417	
63	38160	200	413	406	
64	38359	433	179	470	
65	38909	450	166	405	
66	39359	216	395	396	
67	39692	566	418	390	
68	40258	183	962	400	
69	40441	716	1035	414	
70	41840	17	786	412	
71	41990	33	794	437	
72	42156	17	802	446	
73	43256	50	405	443	
74	43489	17	412	433	
75	43672	150	429	391	
76	43972	150	428	387	
77	44488	233	166	395	
78	44938	116	-407	100	
79	45054	683	72	119	
80	46070	17	1055	111	
81	46420	283	780	431	
82	46703	250	788	473	
83	46953	283	1011	437	
84	47236	400	1049	417	
85	47636	183	1003	419	
86	47819	466	798	408	
87	48502	699	1049	400	
88	49318	200	825	395	
89	49634	650	807	395	
90	50284	300	803	440	
91	50583	100	754	439	
92	52699	16	151	415	
93	53198	17	739	396	
94	53947	117	986	411	
95	54330	250	1021	406	
96	54580	100	943	469	
97	54780	82	964	447	
98	54862	168	894	453	
99	56944	83	758	781	
100	58760	17	416	252	
